Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#13 - >J1AGR7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	245	6.4649e-100	292.331	COG1968	UppP	 - 	cl42187
Q#14 - >ABB76658|FEATURES|ARDB|trimethoprim|dfrA1	specific	238127	1	150	4.50892e-55	170.011	cd00209	DHFR	 - 	cl17279
Q#15 - >R4RZD7|FEATURES|UNIPROT|beta_lactam|blaSHV-new4	specific	185339	1	284	0	561.397	PRK15442	PRK15442	 - 	cl21491
Q#16 - >U5NMI1|FEATURES|UNIPROT|beta_lactam|OXA-4	specific	442014	1	276	3.84447e-87	260.585	COG2602	YbxI	 - 	cl43695
Q#17 - >A5FVA1|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	8	707	1.61155e-154	462.271	cl32530	PRK10535 superfamily	 - 	 - 
Q#18 - >A0A0Q6SXN4|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	654	0	579.757	cl32530	PRK10535 superfamily	 - 	 - 
Q#19 - >A0A0N0ERL4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	55	321	4.42181e-121	349.024	PRK00281	PRK00281	 - 	cl00858
Q#20 - >A0A0L0GZ63|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1492.55	PRK08125	PRK08125	 - 	cl35644
Q#21 - >A0A0D5L9T7|FEATURES|UNIPROT|beta_lactam|BW21_4524	specific	236894	10	383	0	561.05	PRK11289	ampC	 - 	cl21491
Q#22 - >A0A0U1YUM7|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	8.50195e-136	382.693	COG2602	YbxI	 - 	cl43695
Q#23 - >ZP_04324291|FEATURES|ARDB|beta_lactam|BcII	specific	293862	48	249	1.14362e-116	332.712	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#24 - >CAA41038.1|FEATURES|CARD|beta_lactam|TEM-6	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#25 - >CAQ03505.1|FEATURES|CARD|beta_lactam|SHV-100	specific	185339	1	297	0	554.078	PRK15442	PRK15442	 - 	cl21491
Q#26 - >R6WEB9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	2	270	6.6858e-100	292.716	COG1968	UppP	 - 	cl42187
Q#27 - >A0A0M1IXD0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	15	265	1.19769e-88	264.665	PRK00281	PRK00281	 - 	cl00858
Q#28 - >G3E3I9|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	378	0	635.779	PRK11289	ampC	 - 	cl21491
Q#29 - >Q9XAK7|FEATURES|UNIPROT|glycopeptide|SCO3595	specific	234993	1	341	5.92441e-137	392.176	PRK01966	ddl	 - 	cl35171
Q#30 - >A0A0U2CIP0|FEATURES|UNIPROT|beta_lactam|blaZ	specific	441934	7	281	1.80533e-70	218.614	COG2367	PenP	 - 	cl28588
Q#31 - >C0LMI5|FEATURES|UNIPROT|beta_lactam|adc-42	specific	236894	4	382	0	595.718	PRK11289	ampC	 - 	cl21491
Q#32 - >AAN04882.1|FEATURES|CARD|beta_lactam|SHV-40	specific	185339	1	284	0	564.478	PRK15442	PRK15442	 - 	cl21491
Q#33 - >AAL68827.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|Erm(36)	specific	439801	8	255	5.81968e-77	235.02	COG0030	RsmA	 - 	cl42997
Q#34 - >A0A0Q8CL89|FEATURES|UNIPROT|aminoglycoside|ASD69_19860	specific	440860	6	154	2.26855e-14	66.1714	COG1247	MnaT	 - 	cl43365
Q#35 - >YP_002633439|FEATURES|ARDB|multidrug|NorA	specific	340883	8	375	2.77065e-69	222.451	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#36 - >A0A103FMX8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	270	2.38041e-105	306.652	PRK00281	PRK00281	 - 	cl00858
Q#37 - >S0NJ05|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	16	275	7.65751e-102	297.792	PRK00281	PRK00281	 - 	cl00858
Q#38 - >R6ZKC7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	310	3.43966e-104	305.496	PRK00281	PRK00281	 - 	cl00858
Q#39 - >A0A0A8DXE2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	251	1.39875e-85	256.191	PRK00281	PRK00281	 - 	cl00858
Q#40 - >A0A0R2KVV4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	281	2.27706e-100	294.326	PRK00281	PRK00281	 - 	cl00858
Q#41 - >A4SDL5|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	661	6.81596e-152	454.182	cl32530	PRK10535 superfamily	 - 	 - 
Q#42 - >A0A084JQK8|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	6	276	3.5838e-92	273.071	COG1968	UppP	 - 	cl42187
Q#43 - >A0A099VHD4|FEATURES|UNIPROT|aminoglycoside|LS81_08155	specific	440222	2	144	2.39179e-18	75.475	COG0454	PhnO	 - 	cl42766
Q#44 - >A0A0V9REN6|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#45 - >A0A0G4D0X4|FEATURES|UNIPROT|beta_lactam|KNN_02707	specific	441934	54	309	1.01105e-93	279.09	COG2367	PenP	 - 	cl28588
Q#46 - >Q8GGL9|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	38	291	4.22357e-86	259.952	COG4257	Vgb	 - 	cl26743
Q#46 - >Q8GGL9|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	superfamily	437899	285	320	0.00229153	35.5419	cl45446	SSL_N superfamily	N	 - 
Q#47 - >A0A0I9NAJ4|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	646	0	1294.3	PRK10535	PRK10535	 - 	cl32530
Q#48 - >A0A0Z8AB33|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	3.57479e-103	301.259	PRK00281	PRK00281	 - 	cl00858
Q#49 - >A0A0B4DVE4|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	3	262	9.81585e-101	294.642	COG1968	UppP	 - 	cl42187
Q#50 - >L0EW02|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	5	266	2.18294e-87	260.745	COG1968	UppP	 - 	cl42187
Q#51 - >A0A127T6E6|FEATURES|UNIPROT|beta_lactam|BL1_cmy2	superfamily	473882	5	225	1.17862e-127	365.369	cl21491	Transpeptidase superfamily	C	 - 
Q#52 - >A0A089LCT4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	286	2.60892e-103	302.03	PRK00281	PRK00281	 - 	cl00858
Q#53 - >A0A0E1NTL1|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	649	0	1283.13	PRK10535	PRK10535	 - 	cl32530
Q#54 - >AAY60807|FEATURES|ARDB|beta_lactam|mecC	specific	440531	138	663	2.15657e-94	302.514	COG0768	FtsI	 - 	cl34037
Q#54 - >AAY60807|FEATURES|ARDB|beta_lactam|mecC	superfamily	428377	25	140	1.09603e-21	90.576	cl04997	MecA_N superfamily	 - 	 - 
Q#55 - >CAC35728.1|FEATURES|CARD|beta_lactam|OXA-29	superfamily	442014	1	251	1.90815e-65	204.731	cl43695	YbxI superfamily	 - 	 - 
Q#56 - >C0VLX1|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	7	389	0	569.525	PRK11289	ampC	 - 	cl21491
Q#57 - >A0A0F3LZV0|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	277	1.32585e-59	190.253	COG1968	UppP	 - 	cl42187
Q#58 - >ZP_04294082|FEATURES|ARDB|bacitracin|BacA	specific	234712	1	263	7.2748e-111	320.134	PRK00281	PRK00281	 - 	cl00858
Q#59 - >AIT76109.1|FEATURES|CARD|beta_lactam|DHA-22	specific	236894	1	379	0	568.754	PRK11289	ampC	 - 	cl21491
Q#60 - >YP_077525|FEATURES|ARDB|beta_lactam|BL2a_III2	specific	441934	37	303	1.05278e-91	273.698	COG2367	PenP	 - 	cl28588
Q#61 - >CAA73933.1|FEATURES|CARD|beta_lactam|TEM-52	specific	185339	3	286	0	605.695	PRK15442	PRK15442	 - 	cl21491
Q#62 - >YP_002214831|FEATURES|ARDB|multidrug|MdfA	specific	185300	5	409	0	664.331	PRK15402	PRK15402	 - 	cl33139
Q#63 - >A0A141RGT5|FEATURES|UNIPROT|beta_lactam|OKP-B-6	specific	185339	1	284	0	548.685	PRK15442	PRK15442	 - 	cl21491
Q#64 - >A0A141R8K5|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	1	302	3.99447e-179	499.418	PRK11289	ampC	 - 	cl21491
Q#65 - >A0A084J6V7|FEATURES|UNIPROT|fosfomycin|fosB	superfamily	469426	1	138	1.31531e-99	281.326	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#66 - >CAJ28994.1|FEATURES|CARD|beta_lactam|ACT-2	superfamily	480360	2	381	0	677.262	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#67 - >ABF47917.1|FEATURES|CARD|beta_lactam|OXA-94	specific	442014	6	274	1.22537e-111	322.602	COG2602	YbxI	 - 	cl43695
Q#68 - >A0A0E1NGG2|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB_4	specific	182528	1	649	0	1273.12	PRK10535	PRK10535	 - 	cl32530
Q#69 - >A0A0W7XI38|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	2	140	7.9343e-89	254.486	PRK04101	PRK04101	 - 	cl14632
Q#70 - >A0A0H3WY38|FEATURES|UNIPROT|aminoglycoside|AB870_05350	specific	440222	29	140	1.00383e-17	74.3194	COG0454	PhnO	 - 	cl42766
Q#71 - >E3XRD1|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	675.683	PRK10714	PRK10714	 - 	cl32562
Q#72 - >A0A0J6LLC7|FEATURES|UNIPROT|aminoglycoside|VL04_15770	specific	440222	16	143	2.19977e-17	73.1638	COG0454	PhnO	 - 	cl42766
Q#73 - >ABO33299.1|FEATURES|CARD|beta_lactam|OXA-97	specific	442014	1	277	4.56478e-109	316.439	COG2602	YbxI	 - 	cl43695
Q#74 - >A0A0U1YUV6|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	2.46017e-135	381.538	COG2602	YbxI	 - 	cl43695
Q#75 - >A0A0T9UXH6|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	2	386	0	617.674	PRK11289	ampC	 - 	cl21491
Q#76 - >AAC73929|FEATURES|ARDB|multidrug|MdfA	specific	185300	7	410	0	699.769	PRK15402	PRK15402	 - 	cl33139
Q#77 - >W8RUK8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	5.4588e-121	346.327	PRK00281	PRK00281	 - 	cl00858
Q#78 - >A0A125XE69|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	270	1.16555e-123	352.876	PRK00281	PRK00281	 - 	cl00858
Q#79 - >YP_001438874|FEATURES|ARDB|multidrug|acrB	specific	185081	1	1049	0	2118.81	PRK15127	PRK15127	 - 	cl39118
Q#80 - >D9RAF8|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	6	274	1.70575e-99	291.946	COG1968	UppP	 - 	cl42187
Q#81 - >G7Z3Q6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	266	2.2799e-107	311.66	PRK00281	PRK00281	 - 	cl00858
Q#82 - >ZP_03031860|FEATURES|ARDB|multidrug|MdtL	specific	182486	1	391	0	633.212	PRK10473	PRK10473	 - 	cl32519
Q#83 - >Q5L3H7|FEATURES|ARDB|bacitracin|BacA	specific	234712	3	273	8.3365e-105	305.111	PRK00281	PRK00281	 - 	cl00858
Q#84 - >A0A0G3SIF7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB_2	specific	182528	1	648	0	1238.45	PRK10535	PRK10535	 - 	cl32530
Q#85 - >A0A0K6L4W6|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	2	140	2.58424e-97	276.057	PRK04101	PRK04101	 - 	cl14632
Q#86 - >AGS82586.1|FEATURES|CARD|beta_lactam|VIM-39	specific	293861	42	259	7.92522e-146	406.939	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#87 - >A0A127ST84|FEATURES|UNIPROT|chloramphenicol|catD	superfamily	445639	6	202	6.78073e-95	275.08	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#88 - >H6D9D5|FEATURES|UNIPROT|beta_lactam|bla	specific	185339	3	286	0	603.383	PRK15442	PRK15442	 - 	cl21491
Q#89 - >A0A0A0D061|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	250	1.72419e-90	268.517	PRK00281	PRK00281	 - 	cl00858
Q#90 - >A0A081RZ01|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	647	0	1217.65	PRK10535	PRK10535	 - 	cl32530
Q#91 - >A0A0B2JTT9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	13	251	1.2514e-92	273.456	COG1968	UppP	 - 	cl42187
Q#92 - >ZP_02345654|FEATURES|ARDB|multidrug|TolC	specific	236529	1	448	0	806.086	PRK09465	tolC	 - 	cl30340
Q#93 - >AAR89358.1|FEATURES|CARD|beta_lactam|TEM-127	specific	185339	3	286	0	607.235	PRK15442	PRK15442	 - 	cl21491
Q#94 - >A0A071LQF6|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	658	0	1449.8	PRK08125	PRK08125	 - 	cl35644
Q#95 - >AAR37057|FEATURES|ARDB|glycopeptide|vanSD	specific	444026	14	376	4.94053e-72	229.824	COG5002	WalK	 - 	cl34860
Q#96 - >A0SKI3|FEATURES|UNIPROT|aminoglycoside|Ant3Ia	specific	184296	1	262	0	501.478	PRK13746	PRK13746	 - 	cl32927
Q#97 - >BAH62608|FEATURES|ARDB|macrolide-lincosamide-streptogramin|MacB	specific	182528	1	646	0	1292.38	PRK10535	PRK10535	 - 	cl32530
Q#98 - >A0A060KTF0|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	1.10291e-90	270.616	COG2367	PenP	 - 	cl28588
Q#99 - >A0A013RU75|FEATURES|UNIPROT|beta_lactam|J658_0368	specific	236894	4	382	0	590.325	PRK11289	ampC	 - 	cl21491
Q#100 - >U2GA87|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	642	0	752.326	cl32530	PRK10535 superfamily	 - 	 - 
Q#101 - >D7RNT5|FEATURES|UNIPROT|beta_lactam|OXA-114a	superfamily	442014	30	265	1.22879e-58	187.782	cl43695	YbxI superfamily	 - 	 - 
Q#102 - >AAL14439|FEATURES|ARDB|multidrug|adeA	specific	440606	40	375	1.13251e-92	281.062	COG0845	AcrA	 - 	cl34052
Q#103 - >I3E3M3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	276	7.17522e-105	305.496	PRK00281	PRK00281	 - 	cl00858
Q#104 - >J3IRW2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.0813e-121	348.253	PRK00281	PRK00281	 - 	cl00858
Q#105 - >ACI76096|FEATURES|ARDB|multidrug|mdtF	superfamily	185081	1	1018	0	1669.28	cl39118	PRK15127 superfamily	 - 	 - 
Q#106 - >E8RLK1|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	251	3.20275e-92	272.686	COG1968	UppP	 - 	cl42187
Q#107 - >A0A126P797|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	262	2.73962e-91	270.443	PRK00281	PRK00281	 - 	cl00858
Q#108 - >A0A127SR90|FEATURES|UNIPROT|chloramphenicol|catA13	superfamily	445639	7	203	2.03158e-93	271.228	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#109 - >CAJ77843|FEATURES|ARDB|multidrug|AdeC	superfamily	273830	21	465	9.99648e-99	303.949	cl36990	outer_NodT superfamily	 - 	 - 
Q#110 - >A0A0K1QVR8|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	10	392	0	633.853	PRK11289	ampC	 - 	cl21491
Q#111 - >E6KXH1|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	3	643	0	739.615	cl32530	PRK10535 superfamily	 - 	 - 
Q#112 - >U3QX51|FEATURES|UNIPROT|beta_lactam|N234_27645	specific	236894	1	385	0	655.809	PRK11289	ampC	 - 	cl21491
Q#113 - >AAC75314.1|FEATURES|CARD|polymyxin|PmrF	specific	182669	3	321	0	675.298	PRK10714	PRK10714	 - 	cl32562
Q#114 - >A0A0K3YWK2|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1343.99	PRK10535	PRK10535	 - 	cl32530
Q#115 - >A0A0V9R874|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1490.63	PRK08125	PRK08125	 - 	cl35644
Q#116 - >R7R4J9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	270	2.7058e-99	291.629	PRK00281	PRK00281	 - 	cl00858
Q#117 - >R4KKX1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	275	1.62055e-104	304.726	PRK00281	PRK00281	 - 	cl00858
Q#118 - >A0A0P8BA58|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	8	387	0	614.978	PRK11289	ampC	 - 	cl21491
Q#119 - >A6BIT9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	2	267	2.68611e-103	301.576	COG1968	UppP	 - 	cl42187
Q#120 - >CAG25835.1|FEATURES|CARD|beta_lactam|LEN-8	superfamily	473882	1	263	0	516.713	cl21491	Transpeptidase superfamily	 - 	 - 
Q#121 - >R4WED9|FEATURES|UNIPROT|beta_lactam|A9196_14360	specific	236894	22	379	0	602.652	PRK11289	ampC	 - 	cl21491
Q#122 - >ACV83303.2|FEATURES|CARD|quinolone|QnrA7	specific	440968	12	207	1.03426e-36	126.594	COG1357	YjbI	 - 	cl34238
Q#123 - >W2D687|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	658	0	1442.09	PRK08125	PRK08125	 - 	cl35644
Q#124 - >A0A0G4D265|FEATURES|UNIPROT|fosfomycin|fosB	superfamily	469426	1	138	7.33257e-101	284.793	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#125 - >A0A0P9VNF1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	267	1.55151e-120	345.172	PRK00281	PRK00281	 - 	cl00858
Q#126 - >I3VVR5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	264	3.56469e-110	318.593	PRK00281	PRK00281	 - 	cl00858
Q#127 - >E4PXX3|FEATURES|UNIPROT|beta_lactam|SUH_0014p2	specific	441934	21	204	2.24678e-48	159.293	COG2367	PenP	C	cl28588
Q#128 - >CAF05908.1|FEATURES|CARD|beta_lactam|GIM-1	specific	293859	22	236	9.37195e-135	378.163	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#129 - >A0A059HVB7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	15	641	0	632.529	cl32530	PRK10535 superfamily	 - 	 - 
Q#130 - >W6CYJ0|FEATURES|UNIPROT|beta_lactam|blaCTX-M	superfamily	473882	1	144	3.55801e-50	161.559	cl21491	Transpeptidase superfamily	N	 - 
Q#131 - >C8C0G3|FEATURES|UNIPROT|beta_lactam|CMY-48	specific	236894	1	381	0	638.09	PRK11289	ampC	 - 	cl21491
Q#132 - >A0A127SQN8|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	8	388	0	636.934	PRK11289	ampC	 - 	cl21491
Q#133 - >A0A010L303|FEATURES|UNIPROT|beta_lactam|blaCMY-10	specific	236894	5	382	0	595.333	PRK11289	ampC	 - 	cl21491
Q#134 - >YP_002146111|FEATURES|ARDB|beta_lactam|pbp2	superfamily	236761	3	623	0	885.65	cl35950	PRK10795 superfamily	 - 	 - 
Q#135 - >J8LCH4|FEATURES|UNIPROT|fosfomycin|fosB	superfamily	469426	1	138	1.63898e-103	291.342	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#136 - >A7Y416|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	4	382	0	595.333	PRK11289	ampC	 - 	cl21491
Q#137 - >A0A060KQE2|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	3.8327e-91	271.772	COG2367	PenP	 - 	cl28588
Q#138 - >A0A0B4XF27|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	15	390	0	613.052	PRK11289	ampC	 - 	cl21491
Q#139 - >V9WWK7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	6.12109e-118	338.623	PRK00281	PRK00281	 - 	cl00858
Q#140 - >M4QHK6|FEATURES|UNIPROT|beta_lactam|bla	superfamily	473882	1	232	2.80899e-163	452.385	cl21491	Transpeptidase superfamily	 - 	 - 
Q#141 - >Q2VCE4|FEATURES|UNIPROT|beta_lactam|blaPLA-5A	superfamily	473882	21	284	2.48647e-180	497.839	cl21491	Transpeptidase superfamily	 - 	 - 
Q#142 - >A0A0U1HPI9|FEATURES|UNIPROT|polymyxin|pmrF_1	specific	182669	5	327	0	656.808	PRK10714	PRK10714	 - 	cl32562
Q#143 - >YP_002848913|FEATURES|ARDB|multidrug|mdtG	specific	182127	1	406	0	682.416	PRK09874	PRK09874	 - 	cl27912
Q#144 - >1QCA|FEATURES|ARDB|chloramphenicol|catIII	superfamily	445639	7	205	6.63208e-106	303.2	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#145 - >D1LFH1|FEATURES|UNIPROT|beta_lactam|blaCTX-M	superfamily	473882	3	141	3.29527e-50	161.559	cl21491	Transpeptidase superfamily	NC	 - 
Q#146 - >A0A0B5IS57|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1275.81	PRK10535	PRK10535	 - 	cl32530
Q#147 - >CAJ77026|FEATURES|ARDB|aminoglycoside|APH(6)-Id	specific	398368	13	259	7.64539e-126	358.459	pfam04655	APH_6_hur	 - 	cl21453
Q#148 - >AAT70090|FEATURES|ARDB|glycopeptide|vanA	specific	234993	1	342	2.84588e-131	377.924	PRK01966	ddl	 - 	cl35171
Q#149 - >W0RK63|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	253	1.83003e-91	270.375	COG1968	UppP	 - 	cl42187
Q#150 - >A0A142FK25|FEATURES|UNIPROT|aminoglycoside|aph(3')-VIj	specific	270699	14	258	1.63051e-83	249.806	cd05150	APH	 - 	cl21453
Q#151 - >AAA26699.1|FEATURES|CARD|aminoglycoside|APH(3')-Va	specific	270699	14	268	2.21905e-107	310.668	cd05150	APH	 - 	cl21453
Q#152 - >A0A077L803|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	2	347	0	507.122	PRK11289	ampC	 - 	cl21491
Q#153 - >N8XF94|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	266	2.2293e-110	318.978	PRK00281	PRK00281	 - 	cl00858
Q#154 - >R6AFI5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	279	4.48564e-83	250.413	PRK00281	PRK00281	 - 	cl00858
Q#155 - >A0A060KZ44|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	2.41682e-90	269.46	COG2367	PenP	 - 	cl28588
Q#156 - >Q5WLE8|FEATURES|UNIPROT|beta_lactam|penP	specific	441934	42	297	6.39308e-89	266.379	COG2367	PenP	 - 	cl28588
Q#157 - >A0A059VDC5|FEATURES|UNIPROT|aminoglycoside|aadA24	specific	184296	1	258	7.0374e-180	494.544	PRK13746	PRK13746	 - 	cl32927
Q#158 - >D1LFC7|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	1	139	7.34652e-45	147.352	COG2367	PenP	NC	cl28588
Q#159 - >AAF71278|FEATURES|ARDB|glycopeptide|vanSG	specific	441807	132	364	9.04587e-59	190.118	COG2205	KdpD	 - 	cl43644
Q#160 - >A0A0M2PQ51|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	277	1.34757e-107	312.43	PRK00281	PRK00281	 - 	cl00858
Q#161 - >YP_008997285.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|mefA	specific	162098	11	374	1.01271e-109	326.585	TIGR00900	2A0121	 - 	cl31440
Q#162 - >W4V298|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	7	273	5.67572e-100	293.102	COG1968	UppP	 - 	cl42187
Q#163 - >F6DIC4|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	7	260	1.72595e-64	202.194	COG1968	UppP	 - 	cl42187
Q#164 - >A0A010K5X5|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	4	382	0	598.8	PRK11289	ampC	 - 	cl21491
Q#165 - >A0A0C2RXN8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	4.63259e-119	341.705	PRK00281	PRK00281	 - 	cl00858
Q#166 - >C2VTN4|FEATURES|UNIPROT|chloramphenicol|bcere0021_21960	superfamily	445639	6	205	1.59042e-101	292.029	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#167 - >A0A0J6GY81|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	10	388	0	655.809	PRK11289	ampC	 - 	cl21491
Q#168 - >V6MFY8|FEATURES|UNIPROT|aminoglycoside|T458_13365	superfamily	184296	1	260	8.05131e-86	256.491	cl32927	PRK13746 superfamily	 - 	 - 
