Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#14 - >T4VDL1|FEATURES|UNIPROT|chloramphenicol|cat	superfamily	445639	5	202	4.01056e-92	267.762	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#15 - >G7TKL4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	260	4.65758e-84	252.339	PRK00281	PRK00281	 - 	cl00858
Q#16 - >BAA08271|FEATURES|ARDB|aminoglycoside|APH(3')-Ia	specific	442463	13	271	1.46638e-119	342.28	COG3231	Aph	 - 	cl43814
Q#17 - >AIT76106.1|FEATURES|CARD|beta_lactam|DHA-15	specific	236894	1	379	0	571.45	PRK11289	ampC	 - 	cl21491
Q#18 - >A0A108E577|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	624.608	PRK11289	ampC	 - 	cl21491
Q#19 - >A0A0V2D6T8|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1447.1	PRK08125	PRK08125	 - 	cl35644
Q#20 - >W6V9Y6|FEATURES|UNIPROT|beta_lactam|PMI27_002094	specific	236894	1	379	0	651.957	PRK11289	ampC	 - 	cl21491
Q#21 - >AFK73437.1|FEATURES|CARD|beta_lactam|CMY-76	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#22 - >A0A0Q4YB54|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	265	3.50209e-99	290.859	PRK00281	PRK00281	 - 	cl00858
Q#23 - >A0A0A2YM25|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	268	1.17701e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#24 - >A0A0C1WYC1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	8.03978e-117	335.927	PRK00281	PRK00281	 - 	cl00858
Q#25 - >A0A0P6S5L3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	3.02375e-121	347.098	PRK00281	PRK00281	 - 	cl00858
Q#26 - >C3XCX7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	268	4.96188e-108	313.586	PRK00281	PRK00281	 - 	cl00858
Q#27 - >A0A0P6WTD1|FEATURES|UNIPROT|beta_lactam|AM506_04660	specific	441934	47	301	1.98384e-88	265.223	COG2367	PenP	 - 	cl28588
Q#28 - >R6QD19|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	271	3.74801e-90	268.132	PRK00281	PRK00281	 - 	cl00858
Q#29 - >V0AKS9|FEATURES|UNIPROT|beta_lactam|HMPREF1620_00207	specific	185339	3	286	0	606.465	PRK15442	PRK15442	 - 	cl21491
Q#30 - >ZP_04220669|FEATURES|ARDB|bacitracin|BacA	specific	234712	1	265	5.95531e-106	307.808	PRK00281	PRK00281	 - 	cl00858
Q#31 - >A0A011RLF6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	13	265	4.16556e-114	328.994	PRK00281	PRK00281	 - 	cl00858
Q#32 - >NP_348076|FEATURES|ARDB|tetracycline|tetPB	superfamily	481252	1	627	1.83144e-132	404.719	cl46912	PRK13351 superfamily	 - 	 - 
Q#33 - >X2KVC9|FEATURES|UNIPROT|chloramphenicol|cat29	superfamily	445639	5	199	2.53732e-91	265.836	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#34 - >A0A136ACK8|FEATURES|UNIPROT|chloramphenicol|ADL13_06810	specific	425592	4	203	2.67502e-120	339.794	pfam00302	CAT	 - 	cl02008
Q#35 - >U2ENR8|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	642	0	744.237	cl32530	PRK10535 superfamily	 - 	 - 
Q#36 - >ZP_03941859|FEATURES|ARDB|bacitracin|BacA	specific	234712	13	283	3.43216e-107	312.045	PRK00281	PRK00281	 - 	cl00858
Q#37 - >S9TBG2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	286	1.38531e-122	351.335	PRK00281	PRK00281	 - 	cl00858
Q#38 - >A0A0A1A7J7|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1486.39	PRK08125	PRK08125	 - 	cl35644
Q#39 - >Q79DX3|FEATURES|UNIPROT|beta_lactam|BL2a_pc	specific	441934	7	110	1.10048e-21	86.1054	COG2367	PenP	C	cl28588
Q#40 - >R6ET56|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	300	8.41467e-91	270.828	PRK00281	PRK00281	 - 	cl00858
Q#41 - >CAQ51348.1|FEATURES|CARD|beta_lactam|OXA-139	specific	442014	1	275	1.27242e-98	289.475	COG2602	YbxI	 - 	cl43695
Q#42 - >A0A0J6GKG5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.19221e-123	353.261	PRK00281	PRK00281	 - 	cl00858
Q#43 - >A0A0E9DS96|FEATURES|UNIPROT|bacitracin|uppP_1	specific	234712	4	299	2.7266e-98	289.703	PRK00281	PRK00281	 - 	cl00858
Q#44 - >A0A059UYQ6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	3.4836e-117	336.697	PRK00281	PRK00281	 - 	cl00858
Q#45 - >A0A024E6Y8|FEATURES|UNIPROT|beta_lactam|OU5_1307	specific	236894	4	386	0	650.031	PRK11289	ampC	 - 	cl21491
Q#46 - >A0A085F9E2|FEATURES|UNIPROT|aminoglycoside|FF80_02028	specific	395465	26	144	2.48277e-15	67.928	pfam00583	Acetyltransf_1	 - 	cl17182
Q#47 - >A0A085H6A3|FEATURES|UNIPROT|chloramphenicol|GLAD_03289	superfamily	445639	1	217	2.11657e-127	358.785	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#48 - >A0A0D8WC61|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	671.831	PRK10714	PRK10714	 - 	cl32562
Q#49 - >AGU69248.1|FEATURES|CARD|beta_lactam|OXA-121	specific	442014	4	274	1.30417e-109	317.594	COG2602	YbxI	 - 	cl43695
Q#50 - >Q9RIR3|FEATURES|UNIPROT|beta_lactam|fonA-1	specific	441934	26	295	5.79698e-88	263.682	COG2367	PenP	 - 	cl28588
Q#51 - >A0A072CT55|FEATURES|UNIPROT|aminoglycoside|DT74_22125	specific	270699	14	258	1.3456e-74	227.079	cd05150	APH	 - 	cl21453
Q#52 - >B7NAS9|FEATURES|ARDB|multidrug|mdtG	specific	182127	1	408	0	747.9	PRK09874	PRK09874	 - 	cl27912
Q#53 - >AFQ94051.1|FEATURES|CARD|beta_lactam|CTX-M-132	specific	441934	16	291	1.80698e-91	272.542	COG2367	PenP	 - 	cl28588
Q#54 - >A0A0Q5TD38|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	239	1.8492e-100	293.487	COG1968	UppP	 - 	cl42187
Q#55 - >AAN28732.1|FEATURES|CARD|beta_lactam|OXY-3-1	specific	441934	26	288	6.93716e-89	265.608	COG2367	PenP	 - 	cl28588
Q#56 - >AAZ04784.1|FEATURES|CARD|quinolone|QnrA5	specific	440968	12	207	1.04073e-35	123.898	COG1357	YjbI	 - 	cl34238
Q#57 - >V1HXM0|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1439.78	PRK08125	PRK08125	 - 	cl35644
Q#58 - >A0A0K0S236|FEATURES|UNIPROT|bacitracin|uppP1	specific	234712	1	265	7.2726e-105	305.111	PRK00281	PRK00281	 - 	cl00858
Q#59 - >Q1H8Q3|FEATURES|UNIPROT|beta_lactam|oxa	superfamily	442014	1	237	2.03763e-57	184.315	cl43695	YbxI superfamily	 - 	 - 
Q#60 - >C7LUH4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	263	2.64591e-99	290.859	PRK00281	PRK00281	 - 	cl00858
Q#61 - >A0A0R2YI02|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.33005e-123	352.876	PRK00281	PRK00281	 - 	cl00858
Q#62 - >AAW81342.1|FEATURES|CARD|beta_lactam|OXA-71	specific	442014	4	274	1.04005e-111	322.987	COG2602	YbxI	 - 	cl43695
Q#63 - >A0A0P9HUW1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	274	3.37309e-106	308.963	PRK00281	PRK00281	 - 	cl00858
Q#64 - >A0A0J0IAS8|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	326	0	659.89	PRK10714	PRK10714	 - 	cl32562
Q#65 - >B9YZB2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	264	1.58409e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#66 - >A0A0U4VX67|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	8.52684e-100	292.785	PRK00281	PRK00281	 - 	cl00858
Q#67 - >A0A0A1RWP4|FEATURES|UNIPROT|beta_lactam|CMY-100	specific	236894	1	381	0	633.468	PRK11289	ampC	 - 	cl21491
Q#68 - >C6G241|FEATURES|UNIPROT|aminoglycoside|aadA1	specific	184296	1	262	0	496.855	PRK13746	PRK13746	 - 	cl32927
Q#69 - >AAK53751|FEATURES|ARDB|beta_lactam|BcII	specific	293862	45	246	1.24104e-116	332.327	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#70 - >A0A0S1LJ16|FEATURES|UNIPROT|beta_lactam|SHV111	superfamily	473882	1	222	9.57473e-165	455.467	cl21491	Transpeptidase superfamily	N	 - 
Q#71 - >A0A0B2T2G8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	1.70314e-120	345.172	PRK00281	PRK00281	 - 	cl00858
Q#72 - >AAL40899.1|FEATURES|CARD|beta_lactam|SHV-43	specific	185339	1	284	0	562.167	PRK15442	PRK15442	 - 	cl21491
Q#73 - >AAB05628.1|FEATURES|CARD|glycopeptide|vanXB	specific	350616	4	201	8.18244e-110	312.505	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#74 - >A0A0M9D1W2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	1.35381e-118	340.164	PRK00281	PRK00281	 - 	cl00858
Q#75 - >AHW47897.1|FEATURES|CARD|beta_lactam|CMY-111	specific	236894	1	381	0	633.082	PRK11289	ampC	 - 	cl21491
Q#76 - >T9ARE0|FEATURES|UNIPROT|beta_lactam|G938_04594	specific	236894	1	377	0	627.304	PRK11289	ampC	 - 	cl21491
Q#77 - >A0A0U1YUG1|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	1.26118e-135	382.308	COG2602	YbxI	 - 	cl43695
Q#78 - >F6G3R3|FEATURES|UNIPROT|bacitracin|bacA	specific	234712	2	286	1.52694e-120	345.942	PRK00281	PRK00281	 - 	cl00858
Q#79 - >J0H3K9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	261	1.38197e-91	271.145	COG1968	UppP	 - 	cl42187
Q#80 - >ZP_03984017|FEATURES|ARDB|bacitracin|BacA	specific	234712	17	287	6.66719e-108	313.586	PRK00281	PRK00281	 - 	cl00858
Q#81 - >C6Z584|FEATURES|UNIPROT|beta_lactam|BSFG_02190	specific	441934	35	314	8.67683e-51	169.308	COG2367	PenP	 - 	cl28588
Q#82 - >G1UN39|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	645	0	749.63	cl32530	PRK10535 superfamily	 - 	 - 
Q#83 - >A0A0I1Q4H0|FEATURES|UNIPROT|polymyxin|arnA_1	superfamily	236156	1	432	0	933.244	cl35644	PRK08125 superfamily	C	 - 
Q#84 - >A0A0J5H183|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	1	139	9.42758e-88	251.404	PRK04101	PRK04101	 - 	cl14632
Q#85 - >A0A0M9XUR9|FEATURES|UNIPROT|beta_lactam|ADK86_10240	specific	441934	47	319	2.84424e-76	234.792	COG2367	PenP	 - 	cl28588
Q#86 - >A0A0C9Q951|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	271	1.2263e-105	307.422	PRK00281	PRK00281	 - 	cl00858
Q#87 - >A0A0W3DNS4|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	277	7.0295e-67	208.743	COG1968	UppP	 - 	cl42187
Q#88 - >A0A0T6ZPM8|FEATURES|UNIPROT|beta_lactam|N184_08310	specific	236894	1	383	0	639.631	PRK11289	ampC	 - 	cl21491
Q#89 - >AAG37597|FEATURES|ARDB|rifampin|rif	specific	397427	5	547	0	955.724	pfam03340	Pox_Rif	 - 	cl09304
Q#90 - >F4EZB0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	274	5.69325e-110	318.593	PRK00281	PRK00281	 - 	cl00858
Q#91 - >A0A0U1YUF5|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	9.59065e-136	382.693	COG2602	YbxI	 - 	cl43695
Q#92 - >A0A109R7T2|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	4	386	0	588.784	PRK11289	ampC	 - 	cl21491
Q#93 - >ABV26707.1|FEATURES|CARD|rifampin|arr-5	specific	432344	20	122	2.03188e-58	176.657	pfam12120	Arr-ms	 - 	cl13545
Q#94 - >A0A0T6RMW7|FEATURES|UNIPROT|beta_lactam|AO734_18570	superfamily	442014	25	257	4.11449e-61	193.56	cl43695	YbxI superfamily	 - 	 - 
Q#95 - >A0A0W0HIW4|FEATURES|UNIPROT|polymyxin|arnC	superfamily	182669	5	316	0	536.626	cl32562	PRK10714 superfamily	 - 	 - 
Q#96 - >YP_333454|FEATURES|ARDB|multidrug|OprA	superfamily	182103	34	502	7.2013e-118	354.95	cl32423	PRK09837 superfamily	 - 	 - 
Q#97 - >F0PTL4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	263	2.42649e-112	323.986	PRK00281	PRK00281	 - 	cl00858
Q#98 - >Q9L8H5|FEATURES|UNIPROT|aminoglycoside|aadA	specific	184296	1	262	3.36539e-180	495.314	PRK13746	PRK13746	 - 	cl32927
Q#99 - >T5HRY1|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	5	143	8.88285e-86	247.167	PRK04101	PRK04101	 - 	cl14632
Q#100 - >X2H3S7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	645	0	768.12	cl32530	PRK10535 superfamily	 - 	 - 
Q#101 - >A0A0G9KYK7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	245	1.03202e-86	258.434	COG1968	UppP	 - 	cl42187
Q#102 - >AAA19882.1|FEATURES|CARD|beta_lactam|TLE	specific	441934	35	290	3.68433e-82	249.045	COG2367	PenP	 - 	cl28588
Q#103 - >W0FF77|FEATURES|UNIPROT|beta_lactam|CTX-M-15	specific	441934	16	291	4.56272e-91	271.386	COG2367	PenP	 - 	cl28588
Q#104 - >A0A0A0YZZ7|FEATURES|UNIPROT|aminoglycoside|aadA1	specific	184296	1	262	0	498.781	PRK13746	PRK13746	 - 	cl32927
Q#105 - >A3D8D6|FEATURES|UNIPROT|beta_lactam|Sbal_3522	specific	442014	14	295	4.18589e-131	372.678	COG2602	YbxI	 - 	cl43695
Q#106 - >B9B621|FEATURES|UNIPROT|beta_lactam|BURMUCGD1_6280	specific	236894	1	385	0	610.741	PRK11289	ampC	 - 	cl21491
Q#107 - >AAF34333.1|FEATURES|CARD|beta_lactam|SHV-19	superfamily	473882	1	260	0	511.706	cl21491	Transpeptidase superfamily	 - 	 - 
Q#108 - >A0A0P9HV92|FEATURES|UNIPROT|polymyxin|ALO90_00035	superfamily	236156	4	403	0	830.396	cl35644	PRK08125 superfamily	C	 - 
Q#109 - >A0A127AL46|FEATURES|UNIPROT|beta_lactam|blaDHA	specific	236894	1	379	0	568.754	PRK11289	ampC	 - 	cl21491
Q#110 - >V5UDN7|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	15	378	0	583.777	PRK11289	ampC	 - 	cl21491
Q#111 - >D6BDL7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	7	653	0	732.681	cl32530	PRK10535 superfamily	 - 	 - 
Q#112 - >A0A0M3STF3|FEATURES|UNIPROT|beta_lactam|IMI-3	specific	441934	15	292	7.41771e-92	273.312	COG2367	PenP	 - 	cl28588
Q#113 - >M1M5L7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	8	270	1.94864e-77	235.322	COG1968	UppP	 - 	cl42187
Q#114 - >AAF72942.1|FEATURES|CARD|beta_lactam|OXA-28	specific	442014	1	264	7.47905e-113	325.298	COG2602	YbxI	 - 	cl43695
Q#115 - >A0A083ZSS3|FEATURES|UNIPROT|aminoglycoside|SY94_2150	superfamily	440222	41	141	2.07641e-15	68.1562	cl42766	PhnO superfamily	N	 - 
Q#116 - >A0A0H3L780|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	2.17595e-110	319.364	PRK00281	PRK00281	 - 	cl00858
Q#117 - >A0A0R2N5C6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	15	272	3.27114e-99	291.244	PRK00281	PRK00281	 - 	cl00858
Q#118 - >A0A127SCW7|FEATURES|UNIPROT|beta_lactam|TLA-3	specific	441934	23	296	2.8789e-72	224.007	COG2367	PenP	 - 	cl28588
Q#119 - >A0A0J5Z426|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	4	262	5.50906e-82	248.396	COG4257	Vgb	 - 	cl26743
Q#120 - >Z2ERG0|FEATURES|UNIPROT|beta_lactam|D046_1762A	specific	441934	1	121	3.82075e-35	121.544	COG2367	PenP	C	cl28588
Q#121 - >A0A0A3INE8|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	3	140	3.89792e-95	270.279	PRK04101	PRK04101	 - 	cl14632
Q#122 - >A0A0L6NKX3|FEATURES|UNIPROT|multidrug|mdtL	specific	182486	1	391	0	636.679	PRK10473	PRK10473	 - 	cl32519
Q#123 - >S4YKB3|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|M621_20535	superfamily	182528	6	651	0	673.746	cl32530	PRK10535 superfamily	 - 	 - 
Q#124 - >A0A0E9ZQC7|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	380	0	566.828	PRK11289	ampC	 - 	cl21491
Q#125 - >A0A0W5CXN7|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	327	0	663.357	PRK10714	PRK10714	 - 	cl32562
Q#126 - >A0A0W1FB41|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	3	265	1.65815e-100	293.872	COG1968	UppP	 - 	cl42187
Q#127 - >CAJ32498|FEATURES|ARDB|aminoglycoside|AAC(3)-Ia	specific	395465	26	138	3.66147e-15	67.1576	pfam00583	Acetyltransf_1	 - 	cl17182
Q#128 - >A0A0A2XL60|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	268	9.25504e-106	307.422	PRK00281	PRK00281	 - 	cl00858
Q#129 - >AET99222.1|FEATURES|CARD|beta_lactam|TEM-186	specific	185339	3	286	0	606.465	PRK15442	PRK15442	 - 	cl21491
Q#130 - >A0A0A8HI92|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	3	257	3.12518e-84	252.656	COG1968	UppP	 - 	cl42187
Q#131 - >S9SMD8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	276	1.02569e-99	292.785	PRK00281	PRK00281	 - 	cl00858
Q#132 - >ZP_03564086|FEATURES|ARDB|bacitracin|BacA	specific	234712	3	283	1.07815e-101	298.178	PRK00281	PRK00281	 - 	cl00858
Q#133 - >A0A0F0YE78|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	646	0	1315.1	PRK10535	PRK10535	 - 	cl32530
Q#134 - >A0A0N0JN33|FEATURES|UNIPROT|aminoglycoside|IP85_04510	specific	395465	17	137	9.15754e-16	68.6984	pfam00583	Acetyltransf_1	 - 	cl17182
Q#135 - >BAB16308.1|FEATURES|CARD|beta_lactam|TEM-91	specific	185339	3	286	0	604.154	PRK15442	PRK15442	 - 	cl21491
Q#136 - >A0A0G4Q215|FEATURES|UNIPROT|beta_lactam|blaB	specific	441934	16	292	2.48774e-92	274.853	COG2367	PenP	 - 	cl28588
Q#137 - >ACQ82812.1|FEATURES|CARD|beta_lactam|PDC-7	specific	236894	4	388	0	646.95	PRK11289	ampC	 - 	cl21491
Q#138 - >A0A143PAZ9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	13	288	1.22184e-95	282.77	PRK00281	PRK00281	 - 	cl00858
Q#139 - >AAS13761.1|FEATURES|CARD|beta_lactam|VIM-10	specific	293861	42	259	5.34628e-149	415.029	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#140 - >A0A0L0RJN0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	272	6.68407e-109	315.897	PRK00281	PRK00281	 - 	cl00858
Q#141 - >X2KZD3|FEATURES|UNIPROT|chloramphenicol|cat26	superfamily	445639	6	199	2.05462e-89	261.213	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#142 - >A0A089KVG1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	274	2.86601e-85	255.806	PRK00281	PRK00281	 - 	cl00858
Q#143 - >A0A0G1KJT7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	257	3.91075e-78	236.862	COG1968	UppP	 - 	cl42187
Q#144 - >A0A112M000|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	644	0	773.898	cl32530	PRK10535 superfamily	 - 	 - 
Q#145 - >A0A0A0WN21|FEATURES|UNIPROT|fosfomycin|fosB	superfamily	469426	1	138	7.55823e-102	287.104	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#146 - >A0A0T7G9D9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	266	1.76811e-99	291.629	PRK00281	PRK00281	 - 	cl00858
Q#147 - >ACI75466|FEATURES|ARDB|multidrug|EmrD	specific	183259	3	396	0	610.756	PRK11652	emrD	 - 	cl28910
Q#148 - >YP_039604|FEATURES|ARDB|tetracycline|tet38	superfamily	129794	14	404	1.85927e-13	72.0265	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#149 - >A0A0D0ETN3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	268	8.49679e-101	295.481	PRK00281	PRK00281	 - 	cl00858
Q#150 - >ACX34099.1|FEATURES|CARD|beta_lactam|CTX-M-91	specific	441934	17	291	2.66167e-85	256.749	COG2367	PenP	 - 	cl28588
Q#151 - >A0A073J4Q4|FEATURES|UNIPROT|beta_lactam|SUH3_15695	specific	441934	15	289	2.03489e-89	267.149	COG2367	PenP	 - 	cl28588
Q#152 - >I3RJJ5|FEATURES|UNIPROT|beta_lactam|ADC-2	specific	236894	4	382	0	592.636	PRK11289	ampC	 - 	cl21491
Q#153 - >YP_746446|FEATURES|ARDB|bacitracin|BacA	specific	234712	2	265	3.64063e-122	349.409	PRK00281	PRK00281	 - 	cl00858
Q#154 - >YP_853293|FEATURES|ARDB|multidrug|Bcr	specific	182964	1	377	0	626.557	PRK11102	PRK11102	 - 	cl32640
Q#155 - >A0A0E0WZ03|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1245.77	PRK10535	PRK10535	 - 	cl32530
Q#156 - >A0A0A2DYP3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	268	2.0852e-97	286.553	COG1968	UppP	 - 	cl42187
Q#157 - >ACL82957.1|FEATURES|CARD|glycopeptide|vanRM	specific	440508	6	222	4.06135e-83	246.406	COG0745	OmpR	 - 	cl34028
Q#158 - >A0A0R1R681|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	1.52348e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#159 - >A0A0K1FJW8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	267	2.01236e-107	312.045	PRK00281	PRK00281	 - 	cl00858
Q#160 - >A0A0E3MLH3|FEATURES|UNIPROT|polymyxin|arnC	superfamily	182669	5	316	0	542.404	cl32562	PRK10714 superfamily	 - 	 - 
Q#161 - >E4TXT2|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	256	2.45165e-95	280.39	COG1968	UppP	 - 	cl42187
Q#162 - >A0A060KTG5|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	4.07728e-90	269.075	COG2367	PenP	 - 	cl28588
Q#163 - >AAT46413.1|FEATURES|CARD|beta_lactam|TEM-109	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#164 - >A0A100V1K6|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	326	0	637.934	PRK10714	PRK10714	 - 	cl32562
Q#165 - >A0A127T607|FEATURES|UNIPROT|beta_lactam|TEM-1	specific	185339	3	286	0	605.309	PRK15442	PRK15442	 - 	cl21491
Q#166 - >A0A0M2NMT0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	282	4.52898e-103	301.644	PRK00281	PRK00281	 - 	cl00858
Q#167 - >AAA22562.1|FEATURES|CARD|beta_lactam|BcII	specific	293862	45	246	2.86848e-118	336.564	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#168 - >S2SZP4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	271	9.88255e-105	305.111	PRK00281	PRK00281	 - 	cl00858
Q#169 - >A0A0K2PDB0|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	374	0	561.821	PRK11289	ampC	 - 	cl21491
Q#170 - >CCA94649.1|FEATURES|CARD|beta_lactam|OXA-216	specific	442014	4	274	2.11665e-111	322.217	COG2602	YbxI	 - 	cl43695
