Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#19 - >A0A060KZ93|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	9.93683e-87	260.216	COG2367	PenP	 - 	cl28588
Q#20 - >A0A127L2J1|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	648	0	1272.73	PRK10535	PRK10535	 - 	cl32530
Q#21 - >Q83Z49|FEATURES|UNIPROT|aminoglycoside|aadA2	specific	184296	1	262	0	498.011	PRK13746	PRK13746	 - 	cl32927
Q#22 - >A0A0R5RPN8|FEATURES|UNIPROT|chloramphenicol|cat	superfamily	445639	4	184	2.86981e-80	236.946	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#23 - >A0A0V8SJC6|FEATURES|UNIPROT|chloramphenicol|ATM99_15730	superfamily	445639	6	206	2.52078e-93	271.228	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#24 - >C5AQS5|FEATURES|UNIPROT|bacitracin|bacA	specific	234712	2	281	2.14731e-100	294.326	PRK00281	PRK00281	 - 	cl00858
Q#25 - >A0A0Q4L212|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	257	4.04315e-106	308.124	COG1968	UppP	 - 	cl42187
Q#26 - >AAM09851.1|FEATURES|CARD|glycopeptide|vanRD	specific	440508	4	222	4.81607e-74	223.294	COG0745	OmpR	 - 	cl34028
Q#27 - >D7AWL2|FEATURES|UNIPROT|beta_lactam|Ndas_2388	specific	441934	60	304	5.55054e-84	254.052	COG2367	PenP	 - 	cl28588
Q#28 - >CAW29378|FEATURES|ARDB|chloramphenicol|catB7	specific	100040	59	176	3.89466e-58	179.662	cd03349	LbH_XAT	 - 	cl00160
Q#29 - >ABW76138.1|FEATURES|CARD|beta_lactam|OXA-137	specific	442014	4	269	2.41016e-113	326.839	COG2602	YbxI	 - 	cl43695
Q#30 - >AAL27445.1|FEATURES|CARD|glycopeptide|VanRE	specific	440508	1	219	1.80072e-75	226.761	COG0745	OmpR	 - 	cl34028
Q#31 - >A0A0H4IRB8|FEATURES|UNIPROT|beta_lactam|blaCMY-125	specific	236894	1	381	0	633.468	PRK11289	ampC	 - 	cl21491
Q#32 - >A0A060KTL3|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	3.21947e-91	271.772	COG2367	PenP	 - 	cl28588
Q#33 - >I4E7J8|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	644	0	774.283	cl32530	PRK10535 superfamily	 - 	 - 
Q#34 - >YP_001605795|FEATURES|ARDB|polymyxin|RosB	specific	182633	1	558	0	993.451	PRK10669	PRK10669	 - 	cl32552
Q#35 - >A0A0M8Y1A5|FEATURES|UNIPROT|chloramphenicol|ADL06_32520	specific	425592	6	207	7.74905e-124	348.654	pfam00302	CAT	 - 	cl02008
Q#36 - >CAR61098|FEATURES|ARDB|multidrug|TolC	specific	236529	3	450	0	805.701	PRK09465	tolC	 - 	cl30340
Q#37 - >A0A127SAJ7|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	18	304	1.16348e-68	214.762	COG2367	PenP	 - 	cl28588
Q#38 - >ZP_02685589|FEATURES|ARDB|multidrug|MdfA	specific	185300	5	406	0	660.479	PRK15402	PRK15402	 - 	cl33139
Q#39 - >A0A0M1RAS9|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1510.27	PRK08125	PRK08125	 - 	cl35644
Q#40 - >A0A0T6VPJ4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	4.89299e-119	341.32	PRK00281	PRK00281	 - 	cl00858
Q#41 - >A0A0J6G7K0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	8.40029e-124	353.646	PRK00281	PRK00281	 - 	cl00858
Q#42 - >ADK35869.1|FEATURES|CARD|beta_lactam|OXA-165	specific	442014	1	273	1.38018e-107	312.202	COG2602	YbxI	 - 	cl43695
Q#43 - >A0A085P7T7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	273	3.20343e-125	357.113	PRK00281	PRK00281	 - 	cl00858
Q#44 - >YP_002415221|FEATURES|ARDB|multidrug|MdtP	specific	182142	1	488	0	909.261	PRK09915	PRK09915	 - 	cl42914
Q#45 - >V2V7W8|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	266	5.3786e-111	320.451	COG1968	UppP	 - 	cl42187
Q#46 - >ACB17731|FEATURES|ARDB|multidrug|acrA	specific	184990	13	409	0	751.546	PRK15030	PRK15030	 - 	cl33066
Q#47 - >BAD95814|FEATURES|ARDB|aminoglycoside|APH(3')-Va	specific	270699	14	268	5.62909e-109	314.905	cd05150	APH	 - 	cl21453
Q#48 - >AAD12233.1|FEATURES|CARD|beta_lactam|OXA-22	superfamily	442014	26	250	5.54507e-62	196.257	cl43695	YbxI superfamily	 - 	 - 
Q#49 - >A0A127SPU7|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	18	304	1.16348e-68	214.762	COG2367	PenP	 - 	cl28588
Q#50 - >A0A101DGA9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	267	4.01388e-102	298.178	PRK00281	PRK00281	 - 	cl00858
Q#51 - >A0A141RAI1|FEATURES|UNIPROT|beta_lactam|BL1_ampc	superfamily	473882	1	98	5.81364e-56	177.006	cl21491	Transpeptidase superfamily	C	 - 
Q#52 - >A0A0U5JTX5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	273	7.59951e-101	295.481	PRK00281	PRK00281	 - 	cl00858
Q#53 - >YP_001527590|FEATURES|ARDB|bacitracin|BacA	specific	441571	32	293	4.68157e-100	293.872	COG1968	UppP	 - 	cl42187
Q#54 - >AEZ49857.1|FEATURES|CARD|beta_lactam|VIM-32	specific	293861	42	259	1.11327e-145	406.554	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#55 - >A0A109W5N8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	263	2.94586e-95	280.844	PRK00281	PRK00281	 - 	cl00858
Q#56 - >A0A0N0K8T3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	258	1.02351e-98	289.703	PRK00281	PRK00281	 - 	cl00858
Q#57 - >W0HLB2|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	326	0	631	PRK10714	PRK10714	 - 	cl32562
Q#58 - >CAA46344.1|FEATURES|CARD|beta_lactam|TEM-8	specific	185339	3	286	0	601.457	PRK15442	PRK15442	 - 	cl21491
Q#59 - >A0A0J7FUI5|FEATURES|UNIPROT|chloramphenicol|TU62_26660	superfamily	445639	5	205	6.55001e-102	293.185	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#60 - >A0A124C5H3|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb_2	specific	443399	7	272	2.30091e-97	288.071	COG4257	Vgb	 - 	cl26743
Q#61 - >A0A0R3AC69|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	2.41562e-122	349.794	PRK00281	PRK00281	 - 	cl00858
Q#62 - >A0A0W0PBQ2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.28133e-120	345.557	PRK00281	PRK00281	 - 	cl00858
Q#63 - >N8X8Z1|FEATURES|UNIPROT|beta_lactam|F968_01046	specific	236894	5	382	0	589.555	PRK11289	ampC	 - 	cl21491
Q#64 - >A0A081VBZ3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	270	2.48194e-117	337.083	PRK00281	PRK00281	 - 	cl00858
Q#65 - >A0A0W0IE45|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	4	653	0	905.251	cl32530	PRK10535 superfamily	 - 	 - 
Q#66 - >A0A0Q8Z403|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	379	0	600.726	PRK11289	ampC	 - 	cl21491
Q#67 - >R5UFD3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	268	1.29617e-101	297.407	PRK00281	PRK00281	 - 	cl00858
Q#68 - >B7UFR6|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	674.142	PRK10714	PRK10714	 - 	cl32562
Q#69 - >R6MIM5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	269	5.6136e-104	303.185	PRK00281	PRK00281	 - 	cl00858
Q#70 - >ZP_01172195|FEATURES|ARDB|fosfomycin|FosB	superfamily	472697	34	169	1.47837e-80	234.841	cl14632	VOC superfamily	 - 	 - 
Q#71 - >A0A0R2UWF7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	257	1.07892e-97	286.553	COG1968	UppP	 - 	cl42187
Q#72 - >N2A3N4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	14	260	1.94682e-102	299.333	PRK00281	PRK00281	 - 	cl00858
Q#73 - >A0A0M2KGJ0|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	657	0	1472.91	PRK08125	PRK08125	 - 	cl35644
Q#74 - >E7MZL4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	269	5.83418e-109	315.897	PRK00281	PRK00281	 - 	cl00858
Q#75 - >1815179A|FEATURES|ARDB|macrolide-lincosamide-streptogramin|ErmO	specific	439801	7	260	6.30426e-69	213.448	COG0030	RsmA	 - 	cl42997
Q#76 - >ABQ96639|FEATURES|ARDB|beta_lactam|mecC	specific	440531	138	663	3.15563e-94	302.128	COG0768	FtsI	 - 	cl34037
Q#76 - >ABQ96639|FEATURES|ARDB|beta_lactam|mecC	superfamily	428377	25	140	1.17313e-21	90.576	cl04997	MecA_N superfamily	 - 	 - 
Q#77 - >ZP_04073068|FEATURES|ARDB|beta_lactam|BcII	superfamily	451500	53	254	1.98165e-115	329.63	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#78 - >AFQ23962.1|FEATURES|CARD|beta_lactam|SHV-156	specific	185339	1	284	0	561.011	PRK15442	PRK15442	 - 	cl21491
Q#79 - >A0A127SP43|FEATURES|UNIPROT|chloramphenicol|catD	superfamily	445639	1	188	6.25869e-90	261.984	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#80 - >ZP_03069403|FEATURES|ARDB|multidrug|MdtO	specific	183131	1	683	0	1156.92	PRK11427	PRK11427	 - 	cl42009
Q#81 - >ABO43851|FEATURES|ARDB|tetracycline|tetW	specific	206731	5	241	9.12777e-146	422.03	cd04168	TetM_like	 - 	cl38936
Q#81 - >ABO43851|FEATURES|ARDB|tetracycline|tetW	superfamily	481252	1	616	7.98959e-125	384.688	cl46912	PRK13351 superfamily	 - 	 - 
Q#82 - >A0A0R1LDY8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	15	272	2.05489e-101	297.022	PRK00281	PRK00281	 - 	cl00858
Q#83 - >V1H2E6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	261	3.44682e-122	349.409	PRK00281	PRK00281	 - 	cl00858
Q#84 - >A0A023RRC8|FEATURES|UNIPROT|beta_lactam|B224_5390	superfamily	442014	23	264	4.07388e-63	198.953	cl43695	YbxI superfamily	 - 	 - 
Q#85 - >A0A0H5LZ74|FEATURES|UNIPROT|bacitracin|bacA	specific	234712	3	272	2.29819e-110	319.364	PRK00281	PRK00281	 - 	cl00858
Q#86 - >AAN05026.1|FEATURES|CARD|beta_lactam|TEM-117	specific	185339	1	254	0	547.144	PRK15442	PRK15442	 - 	cl21491
Q#87 - >AAK02049.1|FEATURES|CARD|multidrug|floR	superfamily	475125	10	388	1.13258e-78	247.682	cl28910	MFS superfamily	 - 	 - 
Q#88 - >C2VBS1|FEATURES|UNIPROT|chloramphenicol|bcere0020_21450	superfamily	445639	6	205	2.91609e-97	281.244	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#89 - >ZP_02465588|FEATURES|ARDB|multidrug|CeoA	specific	440606	51	376	3.32028e-97	293.388	COG0845	AcrA	 - 	cl34052
Q#90 - >A0A0M1IZQ5|FEATURES|UNIPROT|chloramphenicol|ND00_04320	superfamily	445639	5	208	4.82942e-94	273.54	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#91 - >A0A0S6U8L4|FEATURES|UNIPROT|multidrug|cfr	specific	184685	3	344	0	656.432	PRK14453	PRK14453	 - 	cl18962
Q#92 - >ABO09821.1|FEATURES|CARD|beta_lactam|CTX-M-79	specific	441934	16	291	1.37146e-90	270.231	COG2367	PenP	 - 	cl28588
Q#93 - >S0L321|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	275	2.02993e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#94 - >A0A014MBR6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	271	3.84751e-119	341.705	PRK00281	PRK00281	 - 	cl00858
Q#95 - >A0A059N5C0|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	6	273	4.51754e-102	298.494	COG1968	UppP	 - 	cl42187
Q#96 - >J2EEM5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	2.2141e-120	344.787	PRK00281	PRK00281	 - 	cl00858
Q#97 - >D8FQG1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	272	1.33062e-108	315.126	PRK00281	PRK00281	 - 	cl00858
Q#98 - >A0A0I9PAV3|FEATURES|UNIPROT|beta_lactam|BN1200_410167	specific	185339	1	284	0	563.708	PRK15442	PRK15442	 - 	cl21491
Q#99 - >A0A0V9EAY0|FEATURES|UNIPROT|beta_lactam|APT89_02570	specific	441934	17	292	4.81616e-90	268.69	COG2367	PenP	 - 	cl28588
Q#100 - >A0A0X8DA31|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	7	260	1.29731e-63	199.883	COG1968	UppP	 - 	cl42187
Q#101 - >M6F258|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	274	2.27714e-78	238.018	COG1968	UppP	 - 	cl42187
Q#102 - >B7LM77|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	326	0	679.535	PRK10714	PRK10714	 - 	cl32562
Q#103 - >A0A0Q3W173|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	6	264	3.37676e-84	253.789	COG4257	Vgb	 - 	cl26743
Q#104 - >YP_002366165|FEATURES|ARDB|bacitracin|BacA	specific	234712	1	263	1.38052e-111	322.06	PRK00281	PRK00281	 - 	cl00858
Q#105 - >A0A127SSV8|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	8	388	0	636.934	PRK11289	ampC	 - 	cl21491
Q#106 - >YP_001570858|FEATURES|ARDB|multidrug|MdtH	specific	183255	1	395	0	728.394	PRK11646	PRK11646	 - 	cl27936
Q#107 - >A0A141RM28|FEATURES|UNIPROT|beta_lactam|BL2a_pc	specific	441934	1	234	3.22833e-69	213.606	COG2367	PenP	 - 	cl28588
Q#108 - >C6M3G5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	34	299	2.9853e-115	333.231	PRK00281	PRK00281	 - 	cl00858
Q#109 - >A2T8L6|FEATURES|UNIPROT|beta_lactam|OKP-B-6	specific	185339	1	275	0	526.729	PRK15442	PRK15442	 - 	cl21491
Q#110 - >A0A0R1FMR7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	271	2.29032e-109	317.052	PRK00281	PRK00281	 - 	cl00858
Q#111 - >A0A031JUM3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	267	1.91492e-95	281.16	COG1968	UppP	 - 	cl42187
Q#112 - >AAB03644|FEATURES|ARDB|macrolide-lincosamide-streptogramin|mphA	specific	270701	14	285	7.90616e-128	365.414	cd05152	MPH2'	 - 	cl21453
Q#113 - >A0A0D8LBI5|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	2	326	0	631.385	PRK10714	PRK10714	 - 	cl32562
Q#114 - >J8WN93|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	644	0	770.431	cl32530	PRK10535 superfamily	 - 	 - 
Q#115 - >YP_002217746|FEATURES|ARDB|multidrug|EmrD	specific	183259	1	394	0	606.904	PRK11652	emrD	 - 	cl28910
Q#116 - >AAY52010|FEATURES|ARDB|glycopeptide|VanSA	specific	441807	145	380	6.19526e-64	204.37	COG2205	KdpD	 - 	cl43644
Q#117 - >A0A147FU02|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	1.31708e-117	337.853	PRK00281	PRK00281	 - 	cl00858
Q#118 - >A0A141RK89|FEATURES|UNIPROT|beta_lactam|BL2a_pc	specific	441934	1	249	2.30314e-68	212.066	COG2367	PenP	 - 	cl28588
Q#119 - >AAK07612.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|Erm(35)	superfamily	473071	9	255	4.04417e-64	201.44	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#120 - >C5BDQ5|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	325	0	613.666	PRK10714	PRK10714	 - 	cl32562
Q#121 - >A0A060KTP3|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	4.24224e-89	266.379	COG2367	PenP	 - 	cl28588
Q#122 - >C9A5P3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	274	1.12533e-105	307.808	PRK00281	PRK00281	 - 	cl00858
Q#123 - >A0A125QR75|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	6.75619e-101	295.481	PRK00281	PRK00281	 - 	cl00858
Q#124 - >CAI47810.1|FEATURES|CARD|chloramphenicol|catB10	specific	100040	55	182	7.60801e-69	207.012	cd03349	LbH_XAT	 - 	cl00160
Q#125 - >D1PVQ6|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	267	1.26488e-99	291.946	COG1968	UppP	 - 	cl42187
Q#126 - >A0A0U3ILZ3|FEATURES|UNIPROT|aminoglycoside|aadA7	specific	184296	1	262	3.39341e-163	452.557	PRK13746	PRK13746	 - 	cl32927
Q#127 - >AFP97030.1|FEATURES|CARD|beta_lactam|OXA-46	specific	442014	1	264	1.29731e-123	352.648	COG2602	YbxI	 - 	cl43695
Q#128 - >YP_695835|FEATURES|ARDB|bacitracin|BacA	specific	234712	4	300	7.62341e-107	311.66	PRK00281	PRK00281	 - 	cl00858
Q#129 - >A0A0D5WQD4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	1.13613e-117	337.853	PRK00281	PRK00281	 - 	cl00858
Q#130 - >AFQ31613.1|FEATURES|CARD|beta_lactam|NDM-7	specific	293858	49	267	3.26811e-125	354.896	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#131 - >A0A0F6SVU1|FEATURES|UNIPROT|bacitracin|bacA	specific	234712	3	272	1.22759e-111	322.445	PRK00281	PRK00281	 - 	cl00858
Q#132 - >A0A0B1R8P9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	9.34021e-112	322.83	PRK00281	PRK00281	 - 	cl00858
Q#133 - >A0A0G1P0W3|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	258	3.96303e-74	226.462	COG1968	UppP	 - 	cl42187
Q#134 - >A0A0H4JBK5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	252	7.21157e-93	274.68	PRK00281	PRK00281	 - 	cl00858
Q#135 - >Q2FC33|FEATURES|UNIPROT|beta_lactam|blaZ	specific	441934	6	135	8.56128e-36	124.625	COG2367	PenP	C	cl28588
Q#136 - >A0A0D1M5R2|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	262	9.74789e-102	296.954	COG1968	UppP	 - 	cl42187
Q#137 - >A0A0C2ZT23|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	255	3.09244e-86	257.278	COG1968	UppP	 - 	cl42187
Q#138 - >Q0VTS5|FEATURES|UNIPROT|beta_lactam|adc-23	specific	236894	4	382	0	593.407	PRK11289	ampC	 - 	cl21491
Q#139 - >ABX72044.1|FEATURES|CARD|quinolone|QnrB14	superfamily	439496	21	225	5.73691e-101	291.592	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#140 - >R8CGN5|FEATURES|UNIPROT|beta_lactam|IGA_06067	specific	293862	46	247	2.08812e-116	331.942	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#141 - >YP_002332257|FEATURES|ARDB|macrolide-lincosamide-streptogramin|vgaALC	specific	440254	16	469	4.84621e-120	362.845	COG0488	Uup	 - 	cl33905
Q#142 - >L1QCG1|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	15	273	2.87945e-101	296.183	COG1968	UppP	 - 	cl42187
Q#143 - >A0A0G1D4E5|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	254	1.14749e-78	238.018	COG1968	UppP	 - 	cl42187
Q#144 - >A0A0U1YUQ0|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	5.30831e-136	383.078	COG2602	YbxI	 - 	cl43695
Q#145 - >AIS67612.1|FEATURES|CARD|beta_lactam|CTX-M-156	specific	441934	16	291	8.7066e-92	273.312	COG2367	PenP	 - 	cl28588
Q#146 - >CAA27276.1|FEATURES|CARD|aminoglycoside|APH(7'')-Ia	specific	442406	29	251	3.65167e-23	97.1079	COG3173	YcbJ	C	cl43802
Q#147 - >ZP_03043238|FEATURES|ARDB|multidrug|tolC	specific	236529	1	451	0	798.382	PRK09465	tolC	 - 	cl30340
Q#148 - >AAM77886|FEATURES|ARDB|glycopeptide|vanXA	specific	350616	4	201	3.41405e-114	323.29	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#149 - >A0A0T9SF13|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB_3	specific	182528	1	649	0	1272.35	PRK10535	PRK10535	 - 	cl32530
Q#150 - >A0A0H4QM63|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	15	261	3.67608e-95	280.844	PRK00281	PRK00281	 - 	cl00858
Q#151 - >W0IC16|FEATURES|UNIPROT|beta_lactam|blaAQU-3	specific	236894	22	381	0	599.955	PRK11289	ampC	 - 	cl21491
Q#152 - >J2XVE7|FEATURES|UNIPROT|beta_lactam|PMI35_00271	specific	236894	1	384	0	620.756	PRK11289	ampC	 - 	cl21491
Q#153 - >A0A080SJ45|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	specific	182528	1	646	0	1292.76	PRK10535	PRK10535	 - 	cl32530
Q#154 - >A0A0D6S8B9|FEATURES|UNIPROT|aminoglycoside|SZ54_3010	specific	395465	30	134	1.23982e-16	71.0096	pfam00583	Acetyltransf_1	 - 	cl17182
Q#155 - >A0A086YAJ7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	264	3.75925e-102	298.178	PRK00281	PRK00281	 - 	cl00858
Q#156 - >A0A091ACJ3|FEATURES|UNIPROT|beta_lactam|JM66_05320	specific	293864	29	250	6.2869e-165	454.791	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#157 - >EDK10390|FEATURES|ARDB|beta_lactam|pbp1a	specific	444033	1	838	0	1112.92	COG5009	MrcA	 - 	cl34862
Q#158 - >AAL82593.1|FEATURES|CARD|beta_lactam|SHV-37	specific	185339	1	284	0	565.249	PRK15442	PRK15442	 - 	cl21491
Q#159 - >A0A022IAZ9|FEATURES|UNIPROT|aminoglycoside|J699_02921	specific	395465	11	129	1.84161e-18	75.2468	pfam00583	Acetyltransf_1	 - 	cl17182
Q#160 - >B0RLU8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	18	267	5.33501e-84	252.724	PRK00281	PRK00281	 - 	cl00858
Q#161 - >A0A141R8N9|FEATURES|UNIPROT|beta_lactam|MIR-10	superfamily	480360	1	381	0	670.714	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#162 - >J3BBL0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	276	1.91759e-108	314.741	PRK00281	PRK00281	 - 	cl00858
Q#163 - >A0A0A6TJG6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	249	3.15632e-85	255.035	PRK00281	PRK00281	 - 	cl00858
Q#164 - >A8RD70|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	273	7.44306e-102	297.792	PRK00281	PRK00281	 - 	cl00858
Q#165 - >YP_688360|FEATURES|ARDB|multidrug|MdfA	specific	185300	7	406	0	685.902	PRK15402	PRK15402	 - 	cl33139
Q#166 - >YP_001290033|FEATURES|ARDB|beta_lactam|pbp1a	specific	444033	1	838	0	1116.01	COG5009	MrcA	 - 	cl34862
Q#167 - >A0A0R5RPL8|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	8	297	6.08752e-169	473.61	PRK11289	ampC	C	cl21491
