Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#25 - >BAG31347|FEATURES|ARDB|beta_lactam|CMY-59	specific	236894	28	409	0	638.475	PRK11289	ampC	 - 	cl21491
Q#26 - >AHL39336.1|FEATURES|CARD|beta_lactam|ACT-24	superfamily	480360	1	381	0	676.492	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#27 - >T0PHK9|FEATURES|UNIPROT|chloramphenicol|M918_20150	superfamily	445639	5	206	1.76608e-108	309.748	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#28 - >A0A0A7ME56|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	3	640	0	735.378	cl32530	PRK10535 superfamily	 - 	 - 
Q#29 - >F5CE85|FEATURES|UNIPROT|aminoglycoside|APH(3')-Ia	specific	442463	12	271	6.70184e-121	345.746	COG3231	Aph	 - 	cl43814
Q#30 - >A0A0C2H7B8|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	3	140	9.9484e-93	264.116	PRK04101	PRK04101	 - 	cl14632
Q#31 - >A0A0Q8BY11|FEATURES|UNIPROT|polymyxin|arnC	superfamily	182669	5	316	0	543.175	cl32562	PRK10714 superfamily	 - 	 - 
Q#32 - >NP_289615|FEATURES|ARDB|multidrug|tolC	specific	236529	1	451	0	776.811	PRK09465	tolC	 - 	cl30340
Q#33 - >A0A0G0KIL2|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	244	1.06456e-88	263.056	COG1968	UppP	 - 	cl42187
Q#34 - >A0A0R2LHQ6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	276	5.75562e-109	315.897	PRK00281	PRK00281	 - 	cl00858
Q#35 - >AAF36806.1|FEATURES|CARD|glycopeptide|vanZF	specific	443799	76	155	2.31265e-21	84.1108	COG4767	VanZ	 - 	cl01971
Q#36 - >AIT76099.1|FEATURES|CARD|beta_lactam|CMY-114	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#37 - >F0EAB9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	3.62223e-120	344.401	PRK00281	PRK00281	 - 	cl00858
Q#38 - >W4RXH8|FEATURES|UNIPROT|aminoglycoside|XPU_0115	superfamily	440222	1	145	2.84796e-15	67.771	cl42766	PhnO superfamily	 - 	 - 
Q#39 - >R5R8C3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	295	8.60101e-104	303.57	PRK00281	PRK00281	 - 	cl00858
Q#40 - >A0A0M9B0H7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	2.49721e-120	344.787	PRK00281	PRK00281	 - 	cl00858
Q#41 - >A0A0A8BM90|FEATURES|UNIPROT|beta_lactam|NA29_04535	specific	236894	12	377	0	575.302	PRK11289	ampC	 - 	cl21491
Q#42 - >F1DI08|FEATURES|UNIPROT|beta_lactam|blaTEM	superfamily	473882	1	115	1.47025e-82	242.837	cl21491	Transpeptidase superfamily	NC	 - 
Q#43 - >M7NZT5|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	3	140	1.25862e-95	271.435	PRK04101	PRK04101	 - 	cl14632
Q#44 - >ZP_03041010|FEATURES|ARDB|fosfomycin|FosB	specific	179740	2	139	1.88784e-88	253.33	PRK04101	PRK04101	 - 	cl14632
Q#45 - >A0A0F4IE16|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	27	280	8.81213e-85	256.1	COG4257	Vgb	 - 	cl26743
Q#46 - >I5CU61|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	387	0	618.83	PRK11289	ampC	 - 	cl21491
Q#47 - >K9E7X9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	3	271	7.54804e-103	300.035	COG1968	UppP	 - 	cl42187
Q#48 - >V8M0E0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	7	278	1.56946e-107	312.815	PRK00281	PRK00281	 - 	cl00858
Q#49 - >A0A151AN96|FEATURES|UNIPROT|bacitracin|uppP	superfamily	469957	5	270	1.43867e-90	269.769	cl00858	PRK00281 superfamily	 - 	 - 
Q#50 - >ZP_04175489|FEATURES|ARDB|beta_lactam|BcII	superfamily	451500	53	256	7.55962e-116	330.786	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#51 - >A0A127SSQ5|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	26	300	5.43726e-69	215.532	COG2367	PenP	 - 	cl28588
Q#52 - >A0A098YME1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	269	7.99384e-101	295.096	PRK00281	PRK00281	 - 	cl00858
Q#53 - >F3WK54|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	672.216	PRK10714	PRK10714	 - 	cl32562
Q#54 - >H5X5M7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	5	265	1.64463e-84	254.944	COG4257	Vgb	 - 	cl26743
Q#54 - >H5X5M7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	superfamily	443399	253	295	0.000475588	40.7732	cl26743	Vgb superfamily	C	 - 
Q#55 - >ZP_04168559|FEATURES|ARDB|fosfomycin|FosB	superfamily	469426	17	154	1.07646e-99	282.482	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#56 - >Q63B80|FEATURES|UNIPROT|beta_lactam|bla	specific	441934	50	309	2.7538e-93	277.935	COG2367	PenP	 - 	cl28588
Q#57 - >AEI52842.1|FEATURES|CARD|beta_lactam|CMY-65	specific	236894	1	381	0	639.246	PRK11289	ampC	 - 	cl21491
Q#58 - >F3G691|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	9.17425e-118	338.238	PRK00281	PRK00281	 - 	cl00858
Q#59 - >A0A0F5F2B4|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	327	0	617.518	PRK10714	PRK10714	 - 	cl32562
Q#60 - >A0A0H0SH36|FEATURES|UNIPROT|fosfomycin|fosB	specific	179740	3	141	4.28098e-96	272.59	PRK04101	PRK04101	 - 	cl14632
Q#61 - >A0A037Z829|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	14	266	3.6716e-98	288.162	PRK00281	PRK00281	 - 	cl00858
Q#62 - >A0A127D3M3|FEATURES|UNIPROT|chloramphenicol|UP17_01645	superfamily	445639	5	205	7.06256e-78	232.323	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#63 - >ZP_02903251|FEATURES|ARDB|multidrug|MdtK	specific	234981	1	457	0	695.406	PRK01766	PRK01766	 - 	cl09326
Q#64 - >AAU95778.1|FEATURES|CARD|beta_lactam|CMY-18	specific	236894	1	383	0	632.697	PRK11289	ampC	 - 	cl21491
Q#65 - >AFA51700.1|FEATURES|CARD|beta_lactam|CTX-M-122	specific	441934	17	291	1.56352e-94	280.246	COG2367	PenP	 - 	cl28588
Q#66 - >A0A0N0XCV2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	4.60776e-120	344.016	PRK00281	PRK00281	 - 	cl00858
Q#67 - >A0A0M9AV03|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	5	388	0	653.113	PRK11289	ampC	 - 	cl21491
Q#68 - >A0A0F4VNW4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	281	1.12059e-86	259.658	PRK00281	PRK00281	 - 	cl00858
Q#69 - >WP_011461306|FEATURES|CARD|glycopeptide|vanKI	specific	441916	1	375	2.88709e-122	356.614	COG2348	FmhB	 - 	cl43674
Q#70 - >B9JZ55|FEATURES|UNIPROT|aminoglycoside|Avi_3210	specific	440222	29	145	9.05159e-17	71.623	COG0454	PhnO	 - 	cl42766
Q#71 - >U1SF44|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	377	0	605.733	PRK11289	ampC	 - 	cl21491
Q#72 - >ADV41666.1|FEATURES|CARD|beta_lactam|OXA-183	specific	442014	1	264	9.10599e-113	325.298	COG2602	YbxI	 - 	cl43695
Q#73 - >Q8VN25|FEATURES|UNIPROT|beta_lactam|kluA-5	specific	441934	14	287	5.33163e-92	273.698	COG2367	PenP	 - 	cl28588
Q#74 - >A0A0G4QCE2|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	648	0	1151.39	cl32530	PRK10535 superfamily	 - 	 - 
Q#75 - >ACO92337|FEATURES|ARDB|aminoglycoside|ANT(2'')-Ia	specific	402373	22	193	8.04511e-54	169.446	pfam10706	Aminoglyc_resit	 - 	cl22941
Q#76 - >U3BFD9|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	4	381	0	558.354	PRK11289	ampC	 - 	cl21491
Q#77 - >A0A0H5IYS0|FEATURES|UNIPROT|bacitracin|uppP_1	specific	234712	2	270	3.11442e-110	318.978	PRK00281	PRK00281	 - 	cl00858
Q#78 - >P52393|FEATURES|ARDB|thiostrepton|tsnr	superfamily	476814	117	260	6.69796e-62	191.537	cl38912	SPOUT_MTase superfamily	 - 	 - 
Q#78 - >P52393|FEATURES|ARDB|thiostrepton|tsnr	superfamily	447144	4	112	1.17302e-38	131.084	cl06870	SpoU_sub_bind superfamily	 - 	 - 
Q#79 - >A0A0A1A709|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	321	0	676.454	PRK10714	PRK10714	 - 	cl32562
Q#80 - >U2LZF7|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	648	0	1199.54	cl32530	PRK10535 superfamily	 - 	 - 
Q#81 - >A0A0B1ZPM1|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	257	1.03955e-94	279.234	COG1968	UppP	 - 	cl42187
Q#82 - >A0A127T5V1|FEATURES|UNIPROT|beta_lactam|TEM-57	superfamily	473882	21	284	3.8905e-176	487.438	cl21491	Transpeptidase superfamily	 - 	 - 
Q#83 - >E0LV98|FEATURES|UNIPROT|beta_lactam|PanABDRAFT_1092	specific	236894	1	378	0	575.688	PRK11289	ampC	 - 	cl21491
Q#84 - >AAN04883.1|FEATURES|CARD|beta_lactam|SHV-41	specific	185339	1	284	0	563.323	PRK15442	PRK15442	 - 	cl21491
Q#85 - >Q60B18|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	261	2.49703e-117	337.083	PRK00281	PRK00281	 - 	cl00858
Q#86 - >EDK34324|FEATURES|ARDB|bacitracin|BacA	specific	234712	2	276	9.63972e-92	272.369	PRK00281	PRK00281	 - 	cl00858
Q#87 - >Q5W3I4|FEATURES|UNIPROT|beta_lactam|nps-1	specific	442014	4	258	2.0449e-120	344.173	COG2602	YbxI	 - 	cl43695
Q#88 - >C6X4Q0|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	266	7.2367e-98	287.324	COG1968	UppP	 - 	cl42187
Q#89 - >ABH10964.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|vgaALC	specific	440254	16	469	1.5438e-120	364.001	COG0488	Uup	 - 	cl33905
Q#90 - >ZP_03993170|FEATURES|ARDB|tetracycline|tetO	specific	206731	5	241	2.42676e-145	420.875	cd04168	TetM_like	 - 	cl38936
Q#90 - >ZP_03993170|FEATURES|ARDB|tetracycline|tetO	superfamily	481252	1	618	3.25568e-117	365.043	cl46912	PRK13351 superfamily	 - 	 - 
Q#91 - >A0A063XWG4|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	659	0	1497.95	PRK08125	PRK08125	 - 	cl35644
Q#92 - >A0A150U309|FEATURES|UNIPROT|bacitracin|BE21_07815	specific	441571	1	269	3.04873e-90	269.219	COG1968	UppP	 - 	cl42187
Q#93 - >A0A0J1MNX8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	260	3.90869e-122	349.024	PRK00281	PRK00281	 - 	cl00858
Q#94 - >A0A0K0N4E3|FEATURES|UNIPROT|beta_lactam|blaTEM-1	specific	185339	2	247	0	522.491	PRK15442	PRK15442	 - 	cl21491
Q#95 - >A0A117VL82|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	270	2.05002e-122	350.179	PRK00281	PRK00281	 - 	cl00858
Q#96 - >K0YN27|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	317	9.79592e-91	271.214	PRK00281	PRK00281	 - 	cl00858
Q#97 - >R6SBS9|FEATURES|UNIPROT|chloramphenicol|BN612_00522	superfamily	445639	4	205	1.27788e-93	271.999	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#98 - >YP_041771|FEATURES|ARDB|fosfomycin|FosB	specific	179740	1	139	3.16569e-84	242.545	PRK04101	PRK04101	 - 	cl14632
Q#99 - >U6RW24|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	15	276	1.62646e-99	292.331	COG1968	UppP	 - 	cl42187
Q#100 - >ABS73480|FEATURES|ARDB|fosfomycin|FosB	specific	179740	9	147	5.57121e-98	277.598	PRK04101	PRK04101	 - 	cl14632
Q#101 - >F8FPV5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	265	8.54356e-109	315.126	PRK00281	PRK00281	 - 	cl00858
Q#102 - >CAG27800.1|FEATURES|CARD|beta_lactam|TLA-2	specific	441934	11	300	3.45969e-81	246.734	COG2367	PenP	 - 	cl28588
Q#103 - >A0A0B5ILT3|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	263	6.50392e-118	338.623	PRK00281	PRK00281	 - 	cl00858
Q#104 - >CAA66659.1|FEATURES|CARD|beta_lactam|TEM-42	specific	185339	1	281	0	591.442	PRK15442	PRK15442	 - 	cl21491
Q#105 - >ZP_04261748|FEATURES|ARDB|fosfomycin|FosB	superfamily	469426	17	154	5.39182e-100	283.252	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#106 - >A0A0X8PQS4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	274	1.41551e-105	307.422	PRK00281	PRK00281	 - 	cl00858
Q#107 - >J9C608|FEATURES|UNIPROT|beta_lactam|IGE_02454	specific	441934	57	312	1.81025e-95	283.713	COG2367	PenP	 - 	cl28588
Q#108 - >A0A014L7T1|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|vgb	specific	443399	9	266	1.21995e-84	254.944	COG4257	Vgb	 - 	cl26743
Q#109 - >A0A127SQD1|FEATURES|UNIPROT|chloramphenicol|catA16	superfamily	445639	2	141	8.94944e-64	193.803	cl02008	2-oxoacid_dh superfamily	N	 - 
Q#110 - >A0A059XMS6|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	326	0	659.89	PRK10714	PRK10714	 - 	cl32562
Q#111 - >A0A0Q9XZ61|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	282	7.83748e-106	308.193	PRK00281	PRK00281	 - 	cl00858
Q#112 - >U1XGL6|FEATURES|UNIPROT|aminoglycoside|O206_06725	specific	440222	17	145	1.20564e-20	81.6382	COG0454	PhnO	 - 	cl42766
Q#113 - >A0A0A7JNF6|FEATURES|UNIPROT|polymyxin|NJ69_08675	specific	236156	4	654	0	1316.13	PRK08125	PRK08125	 - 	cl35644
Q#114 - >R8QZI1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	265	5.94228e-103	300.104	PRK00281	PRK00281	 - 	cl00858
Q#115 - >R7AD28|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	2	273	1.19683e-98	289.635	COG1968	UppP	 - 	cl42187
Q#116 - >V5NA29|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	4	162	4.41736e-56	177.012	COG2367	PenP	N	cl28588
Q#117 - >YP_878662|FEATURES|ARDB|bacitracin|BacA	specific	237134	16	286	4.1505e-96	284.021	PRK12554	PRK12554	 - 	cl00858
Q#118 - >A0A104NLF8|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	386	0	607.659	PRK11289	ampC	 - 	cl21491
Q#119 - >CAE53424.1|FEATURES|CARD|trimethoprim|dfrA20	specific	238127	6	164	5.7687e-63	190.812	cd00209	DHFR	 - 	cl17279
Q#120 - >AAV28215.1|FEATURES|CARD|beta_lactam|CTX-M-40	specific	441934	16	290	1.13461e-87	262.912	COG2367	PenP	 - 	cl28588
Q#121 - >CAA39184.1|FEATURES|CARD|aminoglycoside|AAC(3)-IIIa	specific	442043	7	263	8.97843e-109	314.831	COG2746	YokD	 - 	cl01051
Q#122 - >A0A037UUK7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	263	9.86661e-105	305.111	PRK00281	PRK00281	 - 	cl00858
Q#123 - >ABW03156.3|FEATURES|CARD|quinolone|QnrB7	superfamily	439496	9	213	1.73027e-101	292.748	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#124 - >A0A0M2KJK4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	271	1.60318e-117	337.468	PRK00281	PRK00281	 - 	cl00858
Q#125 - >V7ZIU8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	23	271	5.30578e-78	237.701	PRK00281	PRK00281	 - 	cl00858
Q#126 - >C0LMI7|FEATURES|UNIPROT|beta_lactam|adc-44	specific	236894	4	382	0	587.629	PRK11289	ampC	 - 	cl21491
Q#127 - >CAI43422.1|FEATURES|CARD|beta_lactam|OXY-6-1	specific	441934	23	291	4.63683e-87	261.371	COG2367	PenP	 - 	cl28588
Q#128 - >D6S600|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	15	264	5.00269e-98	288.162	PRK00281	PRK00281	 - 	cl00858
Q#129 - >A0A060L060|FEATURES|UNIPROT|beta_lactam|blaCTX-M	specific	441934	16	291	1.32735e-90	270.231	COG2367	PenP	 - 	cl28588
Q#130 - >ZP_01769103|FEATURES|ARDB|multidrug|AmrB	specific	169981	1	1032	0	2007.82	PRK09577	PRK09577	 - 	cl31597
Q#131 - >A0A108CUG5|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	386	0	601.496	PRK11289	ampC	 - 	cl21491
Q#132 - >A0A0D0MKC5|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	660	0	968.809	cl32530	PRK10535 superfamily	 - 	 - 
Q#133 - >A0A0D1CS79|FEATURES|UNIPROT|aminoglycoside|TQ38_01765	specific	440222	48	151	9.45711e-17	72.0082	COG0454	PhnO	N	cl42766
Q#134 - >AIT97310.1|FEATURES|CARD|beta_lactam|CTX-M-158	specific	441934	16	291	8.39915e-91	270.616	COG2367	PenP	 - 	cl28588
Q#135 - >S6VIT7|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	380	0	602.652	PRK11289	ampC	 - 	cl21491
Q#136 - >A0A0Q5GNT9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	251	1.09615e-78	238.472	PRK00281	PRK00281	 - 	cl00858
Q#137 - >A0A127SBL7|FEATURES|UNIPROT|chloramphenicol|catB	superfamily	445639	1	200	8.12455e-97	280.473	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#138 - >ACV13198.1|FEATURES|CARD|beta_lactam|VIM-20	specific	293861	42	259	1.29963e-149	416.569	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#139 - >C2V7Y8|FEATURES|UNIPROT|beta_lactam|bcere0020_8040	specific	441934	57	282	6.98339e-80	243.652	COG2367	PenP	 - 	cl28588
Q#140 - >A0A0U2WU16|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	4	686	0	917.192	cl32530	PRK10535 superfamily	 - 	 - 
Q#141 - >AAQ93491.1|FEATURES|CARD|beta_lactam|TEM-124	specific	185339	3	285	0	599.146	PRK15442	PRK15442	 - 	cl21491
Q#142 - >A6UFC2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	266	3.65649e-87	260.428	PRK00281	PRK00281	 - 	cl00858
Q#143 - >A0A097R8D4|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	10	391	0	567.984	PRK11289	ampC	 - 	cl21491
Q#144 - >A0A0H5EUX2|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	3	387	0	589.555	PRK11289	ampC	 - 	cl21491
Q#145 - >AFQ32277.1|FEATURES|CARD|beta_lactam|SHV-143	specific	185339	1	284	0	561.011	PRK15442	PRK15442	 - 	cl21491
Q#146 - >N9Q137|FEATURES|UNIPROT|aminoglycoside|F892_02745	specific	395465	11	132	1.33959e-18	75.632	pfam00583	Acetyltransf_1	 - 	cl17182
Q#147 - >B9E4L9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	272	8.49473e-97	285.081	PRK00281	PRK00281	 - 	cl00858
Q#148 - >G5I980|FEATURES|UNIPROT|bacitracin|uppP	specific	460646	12	267	2.91701e-90	268.165	pfam02673	BacA	 - 	cl46521
Q#149 - >CAA37605.1|FEATURES|CARD|aminoglycoside|APH(3'')-Ia	specific	442463	18	270	1.12234e-94	279.107	COG3231	Aph	 - 	cl43814
Q#150 - >M4WS35|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	5	654	0	1423.6	PRK08125	PRK08125	 - 	cl35644
Q#151 - >N9DGW4|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	278	2.66574e-62	197.187	COG1968	UppP	 - 	cl42187
Q#152 - >A0A089JAW2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	270	7.68869e-99	290.088	PRK00281	PRK00281	 - 	cl00858
Q#153 - >A0A072BXY4|FEATURES|UNIPROT|bacitracin|upk	specific	441571	1	261	2.38046e-89	265.752	COG1968	UppP	 - 	cl42187
Q#154 - >AHA80958.1|FEATURES|CARD|beta_lactam|SHV-172	specific	185339	1	284	0	564.093	PRK15442	PRK15442	 - 	cl21491
Q#155 - >YP_402564|FEATURES|ARDB|multidrug|Bcr	specific	182964	20	396	0	615.386	PRK11102	PRK11102	 - 	cl32640
Q#156 - >A0A0P9B448|FEATURES|UNIPROT|beta_lactam|AN402_4634	specific	441934	55	306	4.19381e-94	279.861	COG2367	PenP	 - 	cl28588
Q#157 - >A0A0Q4RWS5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	267	5.6089e-122	349.024	PRK00281	PRK00281	 - 	cl00858
Q#158 - >A0A0T9QUV7|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	8	392	0	587.629	PRK11289	ampC	 - 	cl21491
Q#159 - >YP_808159|FEATURES|ARDB|multidrug|EmeA	specific	340883	15	379	2.77633e-57	191.25	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#160 - >I3V350|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	253	1.73082e-114	329.379	PRK00281	PRK00281	 - 	cl00858
Q#161 - >ACR57831.1|FEATURES|CARD|trimethoprim|dfrB3	superfamily	368910	1	78	1.51938e-51	155.203	cl05774	DHFR_2 superfamily	 - 	 - 
Q#162 - >E3VVM6|FEATURES|UNIPROT|beta_lactam|blaADC	specific	236894	4	382	0	602.652	PRK11289	ampC	 - 	cl21491
Q#163 - >A0A0G4JB37|FEATURES|UNIPROT|aminoglycoside|LMG16407_00540	specific	440222	8	147	5.61858e-17	72.3934	COG0454	PhnO	 - 	cl42766
Q#164 - >Q4KC82|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	658	0	1455.19	PRK08125	PRK08125	 - 	cl35644
Q#165 - >D2K8A8|FEATURES|UNIPROT|beta_lactam|blaTEM-116	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#166 - >A0A085P284|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	1	660	0	1491.4	PRK08125	PRK08125	 - 	cl35644
