Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#20 - >AAG07064.1|FEATURES|CARD|multidrug|mexK	specific	440603	4	1020	0	651.399	COG0841	AcrB	 - 	cl34050
Q#21 - >ACB41777.1|FEATURES|CARD|beta_lactam|CTX-M-87	specific	441934	17	291	7.39355e-92	273.312	COG2367	PenP	 - 	cl28588
Q#22 - >CAM88415|FEATURES|ARDB|aminoglycoside|APH(6)-Id	specific	398368	10	256	9.67322e-126	358.073	pfam04655	APH_6_hur	 - 	cl21453
Q#23 - >CAJ31231|FEATURES|ARDB|beta_lactam|CTX-M-124	specific	441934	14	287	2.41265e-93	277.164	COG2367	PenP	 - 	cl28588
Q#24 - >CBW46935.1|FEATURES|CARD|beta_lactam|CTX-M-100	specific	441934	17	291	2.72025e-85	256.749	COG2367	PenP	 - 	cl28588
Q#25 - >A0A103BM88|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	628.46	PRK11289	ampC	 - 	cl21491
Q#26 - >A0A0Q9UKZ9|FEATURES|UNIPROT|beta_lactam|ASG97_25155	specific	441934	44	311	2.77281e-91	272.927	COG2367	PenP	 - 	cl28588
Q#27 - >NP_251183.1|FEATURES|CARD|multidrug|mexE	specific	440606	44	377	1.53759e-86	266.039	COG0845	AcrA	 - 	cl34052
Q#28 - >D0WEZ0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	305	1.16519e-98	291.244	PRK00281	PRK00281	 - 	cl00858
Q#29 - >YP_001176309|FEATURES|ARDB|multidrug|MdtH	specific	183255	1	400	0	731.476	PRK11646	PRK11646	 - 	cl27936
Q#30 - >A0A0A2TV94|FEATURES|UNIPROT|fosfomycin|fosB	superfamily	472697	2	140	6.74897e-81	234.455	cl14632	VOC superfamily	 - 	 - 
Q#31 - >A0A0H4R524|FEATURES|UNIPROT|bacitracin|uppP_1	specific	234712	1	274	3.09517e-109	316.667	PRK00281	PRK00281	 - 	cl00858
Q#32 - >A0A127SZJ8|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	18	304	3.38371e-71	221.31	COG2367	PenP	 - 	cl28588
Q#33 - >P94458|FEATURES|UNIPROT|beta_lactam|bla	specific	441934	2	261	4.88969e-91	270.231	COG2367	PenP	 - 	cl28588
Q#34 - >A0A0B1QZ89|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	6	372	0	557.969	PRK11289	ampC	 - 	cl21491
Q#35 - >B2TLN1|FEATURES|UNIPROT|chloramphenicol|CLL_A2128	specific	443873	1	208	2.96573e-78	233.197	COG4845	CatA	 - 	cl42447
Q#36 - >R7ZI60|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	277	3.29702e-103	301.259	PRK00281	PRK00281	 - 	cl00858
Q#37 - >A0A127STI7|FEATURES|UNIPROT|chloramphenicol|catA13	superfamily	443873	1	34	2.71987e-14	62.1685	cl42447	CatA superfamily	N	 - 
Q#38 - >A0A0D6Z7T0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	275	4.88445e-104	303.57	PRK00281	PRK00281	 - 	cl00858
Q#39 - >I0JIH8|FEATURES|UNIPROT|fosfomycin|yndN	specific	179740	3	140	1.32252e-89	256.412	PRK04101	PRK04101	 - 	cl14632
Q#40 - >D4QLM1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	262	1.38439e-99	292.014	PRK00281	PRK00281	 - 	cl00858
Q#41 - >A0A0Q6S6C2|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	378	0	519.063	PRK11289	ampC	 - 	cl21491
Q#42 - >A0A104M6X2|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	270	7.06511e-113	325.912	PRK00281	PRK00281	 - 	cl00858
Q#43 - >AHI63011.1|FEATURES|CARD|beta_lactam|OXA-365	specific	442014	4	274	1.57566e-111	322.217	COG2602	YbxI	 - 	cl43695
Q#44 - >AFA52644.1|FEATURES|CARD|quinolone|QnrB45	superfamily	439496	21	225	6.35529e-102	294.289	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#45 - >F3MIM4|FEATURES|UNIPROT|multidrug|rlmN	specific	184685	1	346	0	688.019	PRK14453	PRK14453	 - 	cl18962
Q#46 - >AAD52985.1|FEATURES|CARD|aminoglycoside|AAC(6')-Iz	specific	440222	35	152	6.50167e-18	74.7046	COG0454	PhnO	 - 	cl42766
Q#47 - >AEK80394.1|FEATURES|CARD|beta_lactam|SHV-140	specific	185339	2	284	0	561.782	PRK15442	PRK15442	 - 	cl21491
Q#48 - >B4EPS2|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	385	0	639.631	PRK11289	ampC	 - 	cl21491
Q#49 - >U2RC35|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	270	7.74932e-109	315.443	COG1968	UppP	 - 	cl42187
Q#50 - >U2MIG3|FEATURES|UNIPROT|beta_lactam|L580_0134	specific	236894	1	381	0	627.69	PRK11289	ampC	 - 	cl21491
Q#51 - >W9AY91|FEATURES|UNIPROT|beta_lactam|BN977_05631	specific	441934	16	291	2.60042e-84	254.438	COG2367	PenP	 - 	cl28588
Q#52 - >AAR14158|FEATURES|ARDB|tetracycline|tetH	specific	340946	12	388	1.00214e-180	507.174	cd17388	MFS_TetA	 - 	cl28910
Q#53 - >R7E2G7|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	274	7.206e-90	267.293	COG1968	UppP	 - 	cl42187
Q#54 - >AAK63041.1|FEATURES|CARD|aminoglycoside|AAC(6')-Ip	specific	441276	1	176	1.76117e-21	85.8211	COG1670	RimL	 - 	cl34333
Q#55 - >CAP12353.2|FEATURES|CARD|beta_lactam|OKP-A-11	specific	185339	1	284	0	540.596	PRK15442	PRK15442	 - 	cl21491
Q#56 - >A0A095UK13|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	2.32602e-117	337.083	PRK00281	PRK00281	 - 	cl00858
Q#57 - >A0A0M0WNG1|FEATURES|UNIPROT|beta_lactam|AMS61_14265	specific	441934	50	306	7.29464e-91	271.772	COG2367	PenP	 - 	cl28588
Q#58 - >W8PWX8|FEATURES|UNIPROT|beta_lactam|blaDHA-9	specific	236894	1	379	0	573.762	PRK11289	ampC	 - 	cl21491
Q#59 - >YP_002773985.1|FEATURES|CARD|multidrug|clbB	specific	275225	2	342	0	706.493	TIGR04432	rSAM_Cfr	 - 	cl18962
Q#60 - >AAV74568|FEATURES|ARDB|glycopeptide|vanB	specific	234993	1	341	1.55641e-130	375.998	PRK01966	ddl	 - 	cl35171
Q#61 - >H9BJT2|FEATURES|UNIPROT|beta_lactam|TEM-1	specific	185339	3	286	0	602.998	PRK15442	PRK15442	 - 	cl21491
Q#62 - >YP_001465866|FEATURES|ARDB|multidrug|MdtM	specific	237958	1	410	0	737.406	PRK15403	PRK15403	 - 	cl30558
Q#63 - >A0A0W0URX5|FEATURES|UNIPROT|aminoglycoside|ant1_2	superfamily	184296	14	241	2.9305e-66	207.185	cl32927	PRK13746 superfamily	 - 	 - 
Q#64 - >YP_906603|FEATURES|ARDB|quinolone|MfpA	superfamily	411082	1	180	1.39252e-104	297.744	cl41257	mfpA_AE000516.2 superfamily	 - 	 - 
Q#65 - >CAD89606.1|FEATURES|CARD|beta_lactam|CTX-M-32	specific	441934	16	291	4.41598e-91	271.386	COG2367	PenP	 - 	cl28588
Q#66 - >A0A126PTU0|FEATURES|UNIPROT|beta_lactam|AW879_21740	superfamily	480360	1	381	0	682.27	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#67 - >N8VCJ9|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	4	266	2.69546e-109	316.282	PRK00281	PRK00281	 - 	cl00858
Q#68 - >A0A135HQZ9|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	1	387	0	630.386	PRK11289	ampC	 - 	cl21491
Q#69 - >A0A127SJD2|FEATURES|UNIPROT|chloramphenicol|cat	superfamily	445639	7	203	1.43117e-93	271.614	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#70 - >A0A0K1M535|FEATURES|UNIPROT|aminoglycoside|AKJ12_12675	specific	440222	49	148	3.32531e-18	75.475	COG0454	PhnO	N	cl42766
Q#71 - >CAD99181.1|FEATURES|CARD|beta_lactam|CTX-M-31	specific	441934	14	287	1.46123e-93	277.935	COG2367	PenP	 - 	cl28588
Q#72 - >A0A0F4AXB6|FEATURES|UNIPROT|beta_lactam|SG71_24560	specific	185339	3	286	0	561.011	PRK15442	PRK15442	 - 	cl21491
Q#73 - >AB0890|FEATURES|ARDB|multidrug|TolC	specific	236529	3	450	0	805.316	PRK09465	tolC	 - 	cl30340
Q#74 - >F5SNY4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	264	2.60523e-100	293.94	PRK00281	PRK00281	 - 	cl00858
Q#75 - >YP_001143321|FEATURES|ARDB|beta_lactam|cphA5	specific	293864	30	251	5.99496e-165	455.177	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#76 - >A0A0N0HCF5|FEATURES|UNIPROT|beta_lactam|ADL27_50800	superfamily	441934	30	106	5.35769e-20	81.483	cl28588	PenP superfamily	C	 - 
Q#77 - >CAD88479.1|FEATURES|CARD|beta_lactam|CMY-14	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#78 - >Q65KV0|FEATURES|UNIPROT|multidrug|ykkD	specific	441679	3	104	2.79688e-31	105.95	COG2076	EmrE	 - 	cl43598
Q#79 - >CAJ31068|FEATURES|ARDB|multidrug|fexA	superfamily	129794	21	432	1.85334e-49	176.03	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#80 - >A0A0R2B4D0|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	280	1.56304e-97	286.938	COG1968	UppP	 - 	cl42187
Q#81 - >C4NV37|FEATURES|UNIPROT|beta_lactam|blaTEM-1	specific	185339	5	278	0	590.287	PRK15442	PRK15442	 - 	cl21491
Q#82 - >ABG77519|FEATURES|ARDB|aminoglycoside|AAC(6')-Ib9	specific	275224	27	210	2.20104e-145	401.955	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#83 - >A0A0J6FYW6|FEATURES|UNIPROT|glycopeptide|arnD	specific	185292	1	293	0	584.585	PRK15394	PRK15394	 - 	cl28303
Q#84 - >ADP20705.1|FEATURES|CARD|beta_lactam|TEM-182	specific	185339	3	286	0	598.376	PRK15442	PRK15442	 - 	cl21491
Q#85 - >A0A0A0Q9J3|FEATURES|UNIPROT|beta_lactam|PDC-3	specific	236894	4	388	0	640.401	PRK11289	ampC	 - 	cl21491
Q#86 - >A0A091BE33|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	250	1.58412e-76	233.079	PRK00281	PRK00281	 - 	cl00858
Q#87 - >A0A140GPI4|FEATURES|UNIPROT|beta_lactam|blaFOX	specific	236894	23	380	0	605.733	PRK11289	ampC	 - 	cl21491
Q#88 - >J8JV93|FEATURES|UNIPROT|beta_lactam|IIM_01640	specific	441934	93	348	4.52498e-94	281.402	COG2367	PenP	 - 	cl28588
Q#89 - >A5Z547|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	5	275	3.22579e-101	296.183	COG1968	UppP	 - 	cl42187
Q#90 - >ZP_04299268|FEATURES|ARDB|glycopeptide|VanSA	specific	444026	1	353	1.08874e-66	215.572	COG5002	WalK	 - 	cl34860
Q#91 - >A0A126NSM6|FEATURES|UNIPROT|aminoglycoside|AXG53_04165	specific	440222	15	137	1.24768e-20	81.6382	COG0454	PhnO	 - 	cl42766
Q#92 - >A0A0U1YUG9|FEATURES|UNIPROT|beta_lactam|blaOXA-48-like	specific	442014	1	248	1.4508e-134	379.612	COG2602	YbxI	 - 	cl43695
Q#93 - >A0A127SUC6|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	18	304	3.38911e-71	221.31	COG2367	PenP	 - 	cl28588
Q#94 - >A0A127SKD1|FEATURES|UNIPROT|beta_lactam|BL1_ec	specific	236894	9	389	0	630.386	PRK11289	ampC	 - 	cl21491
Q#95 - >A0A141RN50|FEATURES|UNIPROT|beta_lactam|BL1_cmy2	superfamily	473882	1	105	5.17883e-62	192.799	cl21491	Transpeptidase superfamily	C	 - 
Q#96 - >X6QAB8|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	1	647	0	1149.08	cl32530	PRK10535 superfamily	 - 	 - 
Q#97 - >AFQ23961.1|FEATURES|CARD|beta_lactam|SHV-155	specific	185339	1	284	0	566.019	PRK15442	PRK15442	 - 	cl21491
Q#98 - >AHL30278.1|FEATURES|CARD|beta_lactam|OXA-378	specific	442014	6	274	3.93322e-109	316.439	COG2602	YbxI	 - 	cl43695
Q#99 - >A0A0G0MPN8|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	256	9.98489e-74	225.306	COG1968	UppP	 - 	cl42187
Q#100 - >S5PCJ9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	2	245	6.30751e-86	256.508	COG1968	UppP	 - 	cl42187
Q#101 - >YP_002116141|FEATURES|ARDB|multidrug|TolC	specific	236529	1	448	0	804.93	PRK09465	tolC	 - 	cl30340
Q#102 - >A0A0B2TPC6|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	5	327	0	637.163	PRK10714	PRK10714	 - 	cl32562
Q#103 - >A0A011PPV4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	13	264	6.42157e-115	330.92	PRK00281	PRK00281	 - 	cl00858
Q#104 - >A0A0D7XQK2|FEATURES|UNIPROT|fosfomycin|fosB2	specific	179740	9	147	6.55413e-99	280.294	PRK04101	PRK04101	 - 	cl14632
Q#105 - >CCJ32596.1|FEATURES|CARD|beta_lactam|OXA-248	specific	442014	4	274	6.24664e-111	320.676	COG2602	YbxI	 - 	cl43695
Q#106 - >A0A0J6YMU3|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	27	409	0	582.236	PRK11289	ampC	 - 	cl21491
Q#107 - >AAK96394.1|FEATURES|CARD|beta_lactam|CARB-1	superfamily	473882	3	279	7.06284e-90	268.645	cl21491	Transpeptidase superfamily	 - 	 - 
Q#108 - >A0A0F7PPP7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	255	3.83567e-93	275.451	PRK00281	PRK00281	 - 	cl00858
Q#109 - >A0A0J6TFT8|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	264	9.5492e-100	292.014	PRK00281	PRK00281	 - 	cl00858
Q#110 - >Q11WJ0|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	243	5.69988e-103	300.035	COG1968	UppP	 - 	cl42187
Q#111 - >D2J8J7|FEATURES|UNIPROT|beta_lactam|blaZ	specific	441934	7	281	5.08035e-72	222.466	COG2367	PenP	 - 	cl28588
Q#112 - >AHY03238.1|FEATURES|CARD|quinolone|QnrD2	superfamily	439496	13	212	1.53943e-96	280.036	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#113 - >C9LGX9|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	4	272	1.36829e-104	305.043	COG1968	UppP	 - 	cl42187
Q#114 - >G2T1B2|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	20	314	1.25604e-91	273.456	COG1968	UppP	 - 	cl42187
Q#115 - >AIS39742.1|FEATURES|CARD|beta_lactam|TEM-219	specific	185339	3	286	0	606.465	PRK15442	PRK15442	 - 	cl21491
Q#116 - >A0A0Q3SUT1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	276	1.69657e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#117 - >A0A0G3GME7|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	7.0971e-119	340.935	PRK00281	PRK00281	 - 	cl00858
Q#118 - >F8T8X2|FEATURES|UNIPROT|aminoglycoside|aadA2	specific	184296	1	262	0	501.478	PRK13746	PRK13746	 - 	cl32927
Q#119 - >A0A0T9T9C2|FEATURES|UNIPROT|beta_lactam|blaA	specific	441934	28	294	8.88067e-89	265.608	COG2367	PenP	 - 	cl28588
Q#120 - >CAB14620.1|FEATURES|CARD|aminoglycoside|aadK	specific	461311	2	279	1.87594e-161	449.696	pfam04439	Adenyl_transf	 - 	cl04520
Q#121 - >A0A0U3BVS6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	272	4.17877e-96	283.54	PRK00281	PRK00281	 - 	cl00858
Q#122 - >A0A088G9R0|FEATURES|UNIPROT|beta_lactam|blaTEM-1	superfamily	473882	1	128	3.92531e-100	287.905	cl21491	Transpeptidase superfamily	C	 - 
Q#123 - >A0A073K1R6|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	263	4.01512e-113	325.912	PRK00281	PRK00281	 - 	cl00858
Q#124 - >A0A0S1YEZ5|FEATURES|UNIPROT|beta_lactam|SHV-167	superfamily	473882	1	130	6.87941e-88	256.704	cl21491	Transpeptidase superfamily	N	 - 
Q#125 - >AJA32743.1|FEATURES|CARD|beta_lactam|OXA-425	specific	442014	4	274	1.19497e-109	317.594	COG2602	YbxI	 - 	cl43695
Q#126 - >I6Z9J1|FEATURES|UNIPROT|beta_lactam|CTX-M	specific	441934	8	273	1.3543e-87	261.756	COG2367	PenP	 - 	cl28588
Q#127 - >A0A0H3H486|FEATURES|UNIPROT|polymyxin|arnC	specific	182669	3	327	0	658.349	PRK10714	PRK10714	 - 	cl32562
Q#128 - >YP_001715981.1|FEATURES|CARD|fosfomycin|FosB	specific	179740	1	139	1.54414e-98	278.753	PRK04101	PRK04101	 - 	cl14632
Q#129 - >A0A0Q6ZUE0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	266	6.63501e-98	287.392	PRK00281	PRK00281	 - 	cl00858
Q#130 - >BAE96116|FEATURES|ARDB|glycopeptide|vanHD	specific	240661	7	322	2.38771e-161	452.819	cd12185	HGDH_LDH_like	 - 	cl21454
Q#131 - >CAA45050.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|srmB	specific	440254	8	547	6.62818e-145	427.559	COG0488	Uup	 - 	cl33905
Q#132 - >J8RRP4|FEATURES|UNIPROT|beta_lactam|ICU_02593	specific	441934	68	323	2.95133e-91	273.312	COG2367	PenP	 - 	cl28588
Q#133 - >A0A127SMA0|FEATURES|UNIPROT|beta_lactam|CblA-1	specific	441934	18	304	6.11965e-67	210.525	COG2367	PenP	 - 	cl28588
Q#134 - >A0A0R1ER98|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	272	1.40024e-108	314.741	PRK00281	PRK00281	 - 	cl00858
Q#135 - >A0A127T4M0|FEATURES|UNIPROT|beta_lactam|ACT-29	superfamily	480360	1	381	0	684.196	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#136 - >AAN41430|FEATURES|ARDB|beta_lactam|OXA-47	specific	442014	1	276	3.58956e-86	257.889	COG2602	YbxI	 - 	cl43695
Q#137 - >A0A0A3YX48|FEATURES|UNIPROT|bacitracin|uppP	specific	441571	1	277	4.44708e-60	191.409	COG1968	UppP	 - 	cl42187
Q#138 - >A0A097SRR5|FEATURES|UNIPROT|beta_lactam|bla-TEM	specific	185339	1	249	0	531.736	PRK15442	PRK15442	 - 	cl21491
Q#139 - >G8PYQ5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.02955e-120	345.557	PRK00281	PRK00281	 - 	cl00858
Q#140 - >E2XSZ4|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	1.5685e-121	347.868	PRK00281	PRK00281	 - 	cl00858
Q#141 - >A0A059WHE0|FEATURES|UNIPROT|beta_lactam|blaP1b	superfamily	473882	3	279	1.38763e-89	267.875	cl21491	Transpeptidase superfamily	 - 	 - 
Q#142 - >J7W2D0|FEATURES|UNIPROT|beta_lactam|IE7_03007	specific	441934	60	315	5.03759e-93	277.55	COG2367	PenP	 - 	cl28588
Q#143 - >L0NNI0|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	5	265	1.24981e-97	287.007	PRK00281	PRK00281	 - 	cl00858
Q#144 - >U1H2V5|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	1	268	4.91053e-106	308.193	PRK00281	PRK00281	 - 	cl00858
Q#145 - >A0A0B4S6D3|FEATURES|UNIPROT|chloramphenicol|QR42_05840	specific	425592	8	203	1.29819e-121	343.261	pfam00302	CAT	 - 	cl02008
Q#146 - >J3HNL1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	3	272	4.55797e-111	321.29	PRK00281	PRK00281	 - 	cl00858
Q#147 - >D0EJY4|FEATURES|UNIPROT|beta_lactam|pdc-13	specific	236894	4	388	0	637.32	PRK11289	ampC	 - 	cl21491
Q#148 - >YP_001066170|FEATURES|ARDB|multidrug|OprA	superfamily	182103	37	505	5.67355e-118	355.335	cl32423	PRK09837 superfamily	 - 	 - 
Q#149 - >A0A127SPH1|FEATURES|UNIPROT|chloramphenicol|catD	superfamily	445639	1	152	3.05806e-73	218.071	cl02008	2-oxoacid_dh superfamily	N	 - 
Q#150 - >A0A0W0NX82|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	266	2.05002e-122	350.179	PRK00281	PRK00281	 - 	cl00858
Q#151 - >AAU89706.1|FEATURES|CARD|beta_lactam|LEN-16	specific	185339	1	284	0	565.249	PRK15442	PRK15442	 - 	cl21491
Q#152 - >AAF86692|FEATURES|ARDB|beta_lactam|ACC-5	specific	236894	31	387	0	564.132	PRK11289	ampC	 - 	cl21491
Q#153 - >AAA98228.1|FEATURES|CARD|macrolide-lincosamide-streptogramin|ErmC	specific	128898	19	180	1.80813e-71	215.838	smart00650	rADc	 - 	cl17173
Q#154 - >A9KNK1|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	2	271	1.82585e-105	307.037	PRK00281	PRK00281	 - 	cl00858
Q#155 - >A0A0K6JX64|FEATURES|UNIPROT|fosfomycin|fosB_7	specific	179740	2	140	8.9161e-98	276.827	PRK04101	PRK04101	 - 	cl14632
Q#156 - >A0A0C1E431|FEATURES|UNIPROT|bacitracin|uppP	specific	234712	37	302	1.02988e-108	316.667	PRK00281	PRK00281	 - 	cl00858
Q#157 - >CAA90687|FEATURES|ARDB|trimethoprim|dfrA14	specific	238127	3	155	2.94656e-53	165.774	cd00209	DHFR	 - 	cl17279
Q#158 - >Q9RM43|FEATURES|UNIPROT|aminoglycoside|aadA	specific	184296	1	262	0	497.626	PRK13746	PRK13746	 - 	cl32927
Q#159 - >AAG07763.1|FEATURES|CARD|multidrug|mexW	specific	169983	1	1017	0	1889.55	PRK09579	PRK09579	 - 	cl39106
Q#160 - >A0A0B7DCH5|FEATURES|UNIPROT|beta_lactam|ampC_2	specific	236894	1	386	0	633.082	PRK11289	ampC	 - 	cl21491
Q#161 - >A0A127SII8|FEATURES|UNIPROT|beta_lactam|BL1_ec	superfamily	473882	1	130	6.60351e-66	206.281	cl21491	Transpeptidase superfamily	C	 - 
Q#162 - >Q104Y5|FEATURES|UNIPROT|beta_lactam|bla(ampc-EC16)	specific	236894	1	377	0	639.246	PRK11289	ampC	 - 	cl21491
Q#163 - >A0A090GLM5|FEATURES|UNIPROT|bacitracin|bacA	specific	234712	19	265	1.22452e-95	281.614	PRK00281	PRK00281	 - 	cl00858
Q#164 - >A0A0Q8ARS2|FEATURES|UNIPROT|beta_lactam|ampC	specific	236894	6	377	0	642.712	PRK11289	ampC	 - 	cl21491
Q#165 - >A0A125WEM9|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	2	644	0	771.972	cl32530	PRK10535 superfamily	 - 	 - 
Q#166 - >V7EB76|FEATURES|UNIPROT|polymyxin|arnA	specific	236156	4	658	0	1444.02	PRK08125	PRK08125	 - 	cl35644
Q#167 - >CAD99015.1|FEATURES|CARD|aminoglycoside|aadA11	specific	184296	1	262	0	504.559	PRK13746	PRK13746	 - 	cl32927
Q#168 - >AAR37059|FEATURES|ARDB|glycopeptide|VanHD	superfamily	473865	5	322	9.61853e-159	446.27	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#169 - >G4WFL9|FEATURES|UNIPROT|aminoglycoside|strA	specific	442463	4	265	1.18717e-104	304.145	COG3231	Aph	 - 	cl43814
Q#170 - >A0A059X150|FEATURES|UNIPROT|beta_lactam|OCH-8	specific	236894	1	382	0	668.906	PRK11289	ampC	 - 	cl21491
Q#171 - >B1K805|FEATURES|UNIPROT|macrolide-lincosamide-streptogramin|macB	superfamily	182528	4	681	0	931.059	cl32530	PRK10535 superfamily	 - 	 - 
