Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#16 - >ZP_02827405|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	specific	182964	20	396	0	623.475	PRK11102	PRK11102	 - 	cl32640
Q#17 - >AAX19285|FEATURES|vanX|glycopeptide|vanX	specific	350616	3	201	5.91108e-116	327.913	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#18 - >gi:486158681:ref:WP_001522354.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	631.156	PRK11289	ampC	 - 	cl21491
Q#19 - >gi:695627534:ref:WP_032608952.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1320.11	PRK10535	PRK10535	 - 	cl32530
Q#20 - >gi:496081331:ref:WP_008805838.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	642.595	PRK11578	PRK11578	 - 	cl32708
Q#21 - >CAF18336|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	523.108	PRK13753	PRK13753	 - 	cl00219
Q#22 - >gi:516510995:ref:WP_017899433.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1290.45	PRK10535	PRK10535	 - 	cl32530
Q#23 - >gi:657612583:ref:WP_029423669.1:|FEATURES|macA|MLS|macA	superfamily	183211	3	429	1.77654e-88	273.959	cl32708	PRK11578 superfamily	 - 	 - 
Q#24 - >gi:446533259:ref:WP_000610605.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	907.721	PRK09915	PRK09915	 - 	cl42914
Q#25 - >gi:827454454:ref:WP_047214530.1:|FEATURES|mecI|beta-lactam|mecI	specific	427620	8	122	1.5851e-46	145.822	pfam03965	Penicillinase_R	 - 	cl42131
Q#26 - >gi:446657958:ref:WP_000735304.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	803.004	PRK09465	tolC	 - 	cl30340
Q#27 - >gi:835455874:ref:WP_047511997.1:|FEATURES|mecR1|beta-lactam|mecR1	specific	428523	4	301	3.19654e-123	355.24	pfam05569	Peptidase_M56	 - 	cl29776
Q#28 - >gi:1005569798:ref:WP_061663162.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	1.33525e-90	271.001	COG2367	PenP	 - 	cl28588
Q#29 - >gi:1043941253:emb:SBY03087.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1291.61	PRK10535	PRK10535	 - 	cl32530
Q#30 - >HQ438058.1.gene1.p01|FEATURES|IMP-29|beta-lactam|IMP	superfamily	451500	23	234	1.98072e-122	346.962	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#31 - >ZP_04612440|FEATURES|bacA|bacitracin|bacA	specific	234712	3	272	3.35613e-111	321.29	PRK00281	PRK00281	 - 	cl00858
Q#32 - >gi:823311139:ref:WP_047065623.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	786.056	PRK09465	tolC	 - 	cl30340
Q#33 - >FR848831.1.gene1.p01|FEATURES|TEM-184|beta-lactam|TEM	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#34 - >gi:1031814598:ref:WP_064143474.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	789.908	PRK09465	tolC	 - 	cl30340
Q#35 - >gi:817604913:ref:WP_046598123.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	773.483	PRK15136	PRK15136	 - 	cl46872
Q#36 - >gi:496670785:ref:WP_009313275.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	7.10259e-70	221.741	COG0845	AcrA	 - 	cl34052
Q#37 - >AF155139.2.gene2.p01|FEATURES|vanR|glycopeptide|vanR	specific	440508	5	221	8.13776e-83	245.251	COG0745	OmpR	 - 	cl34028
Q#38 - >gi:686194009:ref:WP_031805927.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	131	1.76916e-19	81.098	COG1309	AcrR	C	cl43380
Q#38 - >gi:686194009:ref:WP_031805927.1:|FEATURES|tetR|tetracycline|tetR	superfamily	474063	89	184	1.69577e-13	64.4999	cl23808	TetR_C_11 superfamily	 - 	 - 
Q#39 - >gi:880936195:ref:WP_048682595.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	4.50416e-30	105.823	COG1846	MarR	 - 	cl43541
Q#40 - >gi:446964022:ref:WP_001041278.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	7.9752e-73	231.696	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#41 - >gi:553762776:ref:WP_023095171.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	2.26859e-70	223.282	COG0845	AcrA	 - 	cl34052
Q#42 - >gi:663286402:ref:WP_030292859.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	26	595	0	636.052	COG1132	MdlB	 - 	cl34129
Q#43 - >gi:446866505:ref:WP_000943761.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	5.14709e-102	287.49	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#44 - >AY485126.gene.p01|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	4.09459e-151	435.897	cd04168	TetM_like	 - 	cl38936
Q#44 - >AY485126.gene.p01|FEATURES|tetW|tetracycline|tetW	superfamily	237186	9	550	1.96787e-124	382.937	cl36173	PRK12740 superfamily	 - 	 - 
Q#44 - >AY485126.gene.p01|FEATURES|tetW|tetracycline|tetW	specific	239682	537	611	1.50117e-26	103.086	cd03711	Tet_C	 - 	cl02785
Q#45 - >gi:759584408:ref:WP_043303240.1:|FEATURES|mexX|multidrug|mexX	specific	169982	3	383	0	576.745	PRK09578	PRK09578	 - 	cl31598
Q#46 - >JN935137.1.gene1.p1|FEATURES|TEM-195|beta-lactam|TEM	specific	185339	3	286	0	598.376	PRK15442	PRK15442	 - 	cl21491
Q#47 - >gi:960315461:ref:WP_058222782.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1302.01	PRK10535	PRK10535	 - 	cl32530
Q#48 - >gi:757693251:ref:WP_042923498.1:|FEATURES|rifampin_monooxygenase|rifamycin|rifampin_monooxygenase	superfamily	235870	3	476	6.41977e-153	444.077	cl35513	PRK06834 superfamily	 - 	 - 
Q#49 - >gi:857587769:emb:CRL59467.1:|FEATURES|macA|MLS|macA	superfamily	183211	3	369	0	549.377	cl32708	PRK11578 superfamily	 - 	 - 
Q#50 - >ZP_03381912|FEATURES|bacA|bacitracin|bacA	specific	234712	3	254	8.04907e-120	342.861	PRK00281	PRK00281	 - 	cl00858
Q#51 - >gi:717496212:gb:AIW80382.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	8	388	0	639.631	PRK11289	ampC	 - 	cl21491
Q#52 - >gi:489341268:ref:WP_003248442.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	3	140	1.9558e-99	281.065	PRK04101	PRK04101	 - 	cl14632
Q#53 - >ABB99435|FEATURES|OXA-1|beta-lactam|OXA	specific	442014	1	276	1.53901e-87	261.355	COG2602	YbxI	 - 	cl43695
Q#54 - >JQ808129.1.gene2.p01|FEATURES|rmtF|aminoglycoside|rmtF	superfamily	473071	15	255	1.70176e-36	129.652	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#55 - >gi:1046630742:ref:WP_065696754.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1260.02	PRK10535	PRK10535	 - 	cl32530
Q#56 - >gi:493203634:ref:WP_006191797.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	2.22096e-102	311.752	cd13143	MATE_MepA_like	 - 	cl09326
Q#57 - >gi:772670886:ref:WP_045285009.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	725.313	PRK11646	PRK11646	 - 	cl27936
Q#58 - >gi:446360417:ref:WP_000438272.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	78	333	9.82388e-92	274.853	COG2367	PenP	 - 	cl28588
Q#59 - >gi:929531233:ref:WP_054071736.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1190.18	pfam00873	ACR_tran	 - 	cl47191
Q#60 - >gi:446966006:ref:WP_001043262.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	7.53615e-96	282.188	cd00739	DHPS	 - 	cl00219
Q#61 - >gi:556487374:ref:WP_023335107.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	627.957	PRK11578	PRK11578	 - 	cl32708
Q#62 - >gi:485795421:ref:WP_001416883.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	776.426	PRK09465	tolC	 - 	cl30340
Q#63 - >ZP_04630103|FEATURES|rosB|fosmidomycin|rosB	specific	182633	1	539	0	966.487	PRK10669	PRK10669	 - 	cl32552
Q#64 - >gi:692190978:ref:WP_032104760.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	638.358	PRK11578	PRK11578	 - 	cl32708
Q#65 - >gi:966511896:ref:WP_058528450.1:|FEATURES|mexF|multidrug|mexF	specific	440603	1	1046	0	1101.7	COG0841	AcrB	 - 	cl34050
Q#66 - >gi:516034967:ref:WP_017465550.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	0	505.86	PRK10188	PRK10188	 - 	cl32472
Q#67 - >gi:490522515:ref:WP_004387938.1:|FEATURES|macB|MLS|macB	specific	182528	1	647	0	1286.98	PRK10535	PRK10535	 - 	cl32530
Q#68 - >gi:649725715:gb:AIC64380.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	4.46436e-91	271.386	COG2367	PenP	 - 	cl28588
Q#69 - >gi:757611971:ref:WP_042856953.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	698.069	COG1132	MdlB	 - 	cl34129
Q#70 - >gi:557415738:ref:WP_023417831.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	50	313	6.36983e-84	254.052	COG2367	PenP	 - 	cl28588
Q#71 - >CAC85357|FEATURES|ACT-19|beta-lactam|ACT	superfamily	480360	1	381	0	655.306	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#72 - >gi:545268215:ref:WP_021558857.1:|FEATURES|ompF|multidrug|ompF	specific	236639	1	362	0	651.178	PRK10002	PRK10002	 - 	cl21487
Q#73 - >ACP19239|FEATURES|vanZ|glycopeptide|vanZ	specific	443799	40	118	9.48041e-16	67.9325	COG4767	VanZ	 - 	cl01971
Q#74 - >gi:727676799:ref:WP_033826817.1:|FEATURES|mefA|MLS|mefA	specific	162098	11	374	9.40769e-118	347.386	TIGR00900	2A0121	 - 	cl31440
Q#75 - >gi:552941641:ref:WP_023042748.1:|FEATURES|vanR|glycopeptide|vanR	specific	440508	4	222	1.4822e-73	222.139	COG0745	OmpR	 - 	cl34028
Q#76 - >YP_002418004|FEATURES|tet34|tetracycline|tet34	specific	236395	1	152	2.23276e-102	289.839	PRK09177	PRK09177	 - 	cl00309
Q#77 - >gi:939369456:ref:WP_054914207.1:|FEATURES|aac(6')-31|aminoglycoside|aac(6')-31	specific	275224	1	184	1.78401e-146	403.881	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#78 - >NP_460125|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	402	0	692.817	PRK09874	PRK09874	 - 	cl27912
Q#79 - >gi:1022680162:ref:WP_063435808.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1320.5	PRK10535	PRK10535	 - 	cl32530
Q#80 - >gi:695257004:ref:WP_032488331.1:|FEATURES|ermX|MLS|ermX	specific	439801	4	215	1.64282e-65	204.589	COG0030	RsmA	 - 	cl42997
Q#81 - >gi:1031624302:gb:ANG09531.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	608.006	PRK15442	PRK15442	 - 	cl21491
Q#82 - >gi:485735303:ref:WP_001362592.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	691.554	PRK01766	PRK01766	 - 	cl09326
Q#83 - >GQ402541.1.gene1.p01|FEATURES|ampC|beta-lactam|ampC	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#84 - >gi:298501376:gb:ADI82848.1:|FEATURES|OXY-5|beta-lactam|OXY	specific	441934	15	290	2.27795e-87	262.142	COG2367	PenP	 - 	cl28588
Q#85 - >gi:489824904:ref:WP_003728682.1:|FEATURES|norB|fluoroquinolone|norB	specific	340879	16	418	4.94148e-63	208.566	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#86 - >FJ666063.1.gene1.p1|FEATURES|BEL-2|beta-lactam|BEL	specific	441934	15	281	2.83746e-76	233.252	COG2367	PenP	 - 	cl28588
Q#87 - >gi:486425021:ref:WP_001614493.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#88 - >gi:730321347:ref:WP_033984356.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	163	1.32853e-19	81.4832	COG1309	AcrR	 - 	cl43380
Q#89 - >NC_002516.2.882885.p01|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	7.8601e-80	255.414	cl36990	outer_NodT superfamily	 - 	 - 
Q#90 - >AF205943.1.gene15.p01|FEATURES|aadA|aminoglycoside|aadA	specific	184296	1	262	0	501.092	PRK13746	PRK13746	 - 	cl32927
Q#91 - >A7ZMC9|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	695.406	PRK01766	PRK01766	 - 	cl09326
Q#92 - >AF043381.1.gene3.p01|FEATURES|OXA-19|beta-lactam|OXA	specific	442014	1	264	6.38679e-114	327.995	COG2602	YbxI	 - 	cl43695
Q#93 - >B7NJS0|FEATURES|bacA|bacitracin|bacA	specific	234712	3	273	2.41018e-125	357.498	PRK00281	PRK00281	 - 	cl00858
Q#94 - >gi:487415514:ref:WP_001682922.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	696.176	PRK01766	PRK01766	 - 	cl09326
Q#95 - >gi:717497988:gb:AIW80589.1:|FEATURES|tetX|tetracycline|tetX	specific	440419	17	384	3.51657e-43	152.785	COG0654	UbiH	 - 	cl43226
Q#96 - >gi:585349466:ref:WP_024231081.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1353.62	PRK10535	PRK10535	 - 	cl32530
Q#97 - >gi:693067991:ref:WP_032233162.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#98 - >gi:495067432:ref:WP_007792257.1:|FEATURES|macB|MLS|macB	specific	182528	1	647	0	1243.46	PRK10535	PRK10535	 - 	cl32530
Q#99 - >gi:640727563:ref:WP_025150561.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	93	348	1.47925e-90	272.157	COG2367	PenP	 - 	cl28588
Q#100 - >gi:447077030:ref:WP_001154286.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	6.6403e-175	480.052	PRK10188	PRK10188	 - 	cl32472
Q#101 - >NP_745006|FEATURES|bacA|bacitracin|bacA	specific	234712	3	267	1.44495e-119	342.861	PRK00281	PRK00281	 - 	cl00858
Q#102 - >gi:655997348:ref:WP_029038923.1:|FEATURES|macB|MLS|macB	specific	182528	1	647	0	1279.28	PRK10535	PRK10535	 - 	cl32530
Q#103 - >gi:488118248:ref:WP_002189645.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	93	348	2.1586e-91	274.468	COG2367	PenP	 - 	cl28588
Q#104 - >gi:691013511:ref:WP_031975674.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	5	283	0	521.952	PRK13753	PRK13753	 - 	cl00219
Q#105 - >GQ140348.1.gene1.p01|FEATURES|KPC-10|beta-lactam|KPC	specific	441934	5	274	4.53582e-88	264.068	COG2367	PenP	 - 	cl28588
Q#106 - >gi:501336220:ref:WP_012367855.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	717.223	PRK11646	PRK11646	 - 	cl27936
Q#107 - >ZP_03917649|FEATURES|ermX|MLS|ermX	specific	439801	4	253	4.28427e-71	219.997	COG0030	RsmA	 - 	cl42997
Q#108 - >gi:487963543:ref:WP_002036787.1:|FEATURES|adeA|multidrug|adeA	specific	440606	15	128	1.65945e-30	111.959	COG0845	AcrA	N	cl34052
Q#109 - >gi:446360414:ref:WP_000438269.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	89	348	1.36142e-88	267.149	COG2367	PenP	 - 	cl28588
Q#110 - >gi:556481105:ref:WP_023332685.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	737.639	PRK11646	PRK11646	 - 	cl27936
Q#111 - >gi:973367872:ref:WP_059111513.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	51	409	0	609.585	PRK11289	ampC	 - 	cl21491
Q#112 - >gi:493862520:ref:WP_006809273.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	720.305	PRK11646	PRK11646	 - 	cl27936
Q#113 - >M23634.1.gene1.p1|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	275224	18	198	2.76526e-144	398.873	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#114 - >gi:763477207:ref:WP_044305897.1:|FEATURES|macA|MLS|macA	specific	440606	36	389	8.46044e-82	253.327	COG0845	AcrA	 - 	cl34052
Q#115 - >gi:556289887:ref:WP_023291030.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	789.137	PRK09465	tolC	 - 	cl30340
Q#116 - >M58516.1.gene2.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	superfamily	445639	5	205	1.42279e-105	302.044	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#117 - >gi:950181216:ref:WP_057228652.1:|FEATURES|aac(6')-31|aminoglycoside|aac(6')-31	superfamily	275224	1	184	1.96267e-138	383.465	cl29112	N6_acetyl_AAC6 superfamily	 - 	 - 
Q#118 - >AM411407.1.gene1.p01|FEATURES|CTX-M-60|beta-lactam|CTX-M	specific	441934	16	291	8.96662e-91	270.616	COG2367	PenP	 - 	cl28588
Q#119 - >gi:639824866:ref:WP_024748482.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	766.549	PRK15136	PRK15136	 - 	cl46872
Q#120 - >gi:686127011:ref:WP_031771070.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	5.76099e-31	108.519	COG1846	MarR	 - 	cl43541
Q#121 - >gi:640235983:ref:WP_024832225.1:|FEATURES|mefA|MLS|mefA	specific	162098	10	373	1.85001e-113	336.215	TIGR00900	2A0121	 - 	cl31440
Q#122 - >AAF72363|FEATURES|vanB|glycopeptide|vanB	specific	234993	1	341	1.43971e-131	378.309	PRK01966	ddl	 - 	cl35171
Q#123 - >gi:817601485:ref:WP_046595174.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	980.359	NF000391	EmrB	 - 	cl41258
Q#124 - >gi:950280995:ref:WP_057316162.1:|FEATURES|mfpA|fluoroquinolone|mfpA	superfamily	411082	1	183	2.55299e-125	350.131	cl41257	mfpA_AE000516.2 superfamily	 - 	 - 
Q#125 - >ZP_04113961|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	5.39076e-112	323.216	PRK00281	PRK00281	 - 	cl00858
Q#126 - >gi:1031862522:ref:WP_064180366.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1296.23	PRK10535	PRK10535	 - 	cl32530
Q#127 - >gi:981221320:ref:WP_059443281.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	6	348	7.17791e-167	470.58	cd17388	MFS_TetA	 - 	cl28910
Q#128 - >gi:685937745:ref:WP_031669776.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	3.69173e-79	253.488	cl36990	outer_NodT superfamily	 - 	 - 
Q#129 - >Q56016|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	1.90189e-140	395.648	COG0030	RsmA	 - 	cl42997
Q#130 - >NC_011586.7043679.p01|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	3.05739e-23	90.3428	COG1309	AcrR	 - 	cl43380
Q#131 - >gi:487391228:ref:WP_001662551.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	738.562	PRK15403	PRK15403	 - 	cl30558
Q#132 - >gi:486168428:ref:WP_001531742.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	633.853	PRK11289	ampC	 - 	cl21491
Q#133 - >gi:32345908:gb:AAM97248.1:|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	617.607	COG0768	FtsI	 - 	cl34037
Q#134 - >gi:515712732:ref:WP_017145332.1:|FEATURES|mexX|multidrug|mexX	superfamily	184990	17	379	0	513.108	cl33066	PRK15030 superfamily	 - 	 - 
Q#135 - >gi:502963983:ref:WP_013198959.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	425	1.15497e-83	261.632	cl32708	PRK11578 superfamily	 - 	 - 
Q#136 - >gi:723045187:ref:WP_033545482.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1040	0	2067.79	PRK10503	PRK10503	 - 	cl39112
Q#137 - >gi:441475675:emb:CCQ25429.1:|FEATURES|mepA|multidrug|mepA	superfamily	447704	23	175	3.67481e-43	149.583	cl09326	MATE_like superfamily	NC	 - 
Q#138 - >gi:485790986:ref:WP_001412903.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1350.93	PRK10535	PRK10535	 - 	cl32530
Q#139 - >KC292503.1.gene5.p01|FEATURES|TEM-34|beta-lactam|TEM	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#140 - >CAO91626|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1364.7	NF038271	strep_PBP2X	 - 	cl45723
Q#141 - >gi:446633752:ref:WP_000711098.1:|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	superfamily	129794	21	432	1.22601e-48	173.719	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#142 - >gi:785585209:ref:WP_045717936.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	402	0	692.817	PRK09874	PRK09874	 - 	cl27912
Q#143 - >gi:730317264:ref:WP_033982913.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	6.13397e-86	264.498	COG0845	AcrA	 - 	cl34052
Q#144 - >gi:693065220:ref:WP_032230971.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1349.77	PRK10535	PRK10535	 - 	cl32530
Q#145 - >gi:935552646:ref:WP_054445817.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	766.549	PRK15136	PRK15136	 - 	cl46872
Q#146 - >gi:446783055:ref:WP_000860311.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1488.32	PRK08125	PRK08125	 - 	cl35644
Q#147 - >gi:895824744:ref:WP_048947239.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	498	1.03476e-74	244.589	cl33905	Uup superfamily	 - 	 - 
Q#148 - >gi:641685979:emb:CDN83808.1:|FEATURES|bacA|bacitracin|bacA	specific	234712	4	274	2.22067e-125	357.498	PRK00281	PRK00281	 - 	cl00858
Q#149 - >gi:730479876:ref:WP_034024589.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	167	2.99994e-19	80.7128	COG1309	AcrR	 - 	cl43380
Q#150 - >gi:779830451:ref:WP_045340730.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	739.565	PRK11646	PRK11646	 - 	cl27936
Q#151 - >gi:930176934:ref:WP_054177682.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	996.923	NF000391	EmrB	 - 	cl41258
Q#152 - >gi:585287613:ref:WP_024176068.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	627.69	PRK11289	ampC	 - 	cl21491
Q#153 - >AM850910.2.gene1.p01|FEATURES|LEN-20|beta-lactam|LEN	specific	185339	1	284	0	564.093	PRK15442	PRK15442	 - 	cl21491
Q#154 - >gi:447097679:ref:WP_001174935.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	692.709	PRK01766	PRK01766	 - 	cl09326
Q#155 - >gi:815390615:emb:CDV58218.1:|FEATURES|TolC|multidrug|TolC	specific	236529	3	450	0	801.078	PRK09465	tolC	 - 	cl30340
Q#156 - >gi:693190977:ref:WP_032314406.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	402	0	730.32	PRK11646	PRK11646	 - 	cl27936
Q#157 - >KF478993.1.gene8.p01|FEATURES|vanR|glycopeptide|vanR	specific	440508	3	209	1.36193e-53	171.293	COG0745	OmpR	 - 	cl34028
Q#158 - >gi:446657994:ref:WP_000735340.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	438	0	691.297	PRK09465	tolC	 - 	cl30340
