Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#46 - >gi:353074765:gb:EHB40525.1:|FEATURES|oprM|multidrug|oprM	superfamily	273830	28	486	2.87166e-109	332.069	cl36990	outer_NodT superfamily	 - 	 - 
Q#47 - >gi:727235583:ref:WP_033696284.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	2.79991e-90	270.231	COG2367	PenP	 - 	cl28588
Q#48 - >gi:612753947:gb:EZT68544.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	1.96418e-68	220.14	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#49 - >gi:487680435:ref:WP_001765296.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	907.335	PRK09915	PRK09915	 - 	cl42914
Q#50 - >gi:495775415:ref:WP_008499994.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1319.73	PRK10535	PRK10535	 - 	cl32530
Q#51 - >gi:491559120:ref:WP_005416706.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	37	275	8.96007e-159	441.562	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#52 - >gi:949791377:ref:WP_057104572.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1335.13	PRK10535	PRK10535	 - 	cl32530
Q#53 - >gi:740643397:ref:WP_038428846.1:|FEATURES|ykkC|multidrug|ykkC	specific	459985	1	83	2.42317e-23	85.8016	pfam00893	Multi_Drug_Res	 - 	cl46645
Q#54 - >gi:649725883:gb:AIC64464.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	2.45171e-91	272.157	COG2367	PenP	 - 	cl28588
Q#55 - >gi:1028866969:ref:WP_064034812.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	774.638	PRK15136	PRK15136	 - 	cl46872
Q#56 - >CP000034.1.gene3205.p01|FEATURES|TolC|multidrug|TolC	specific	236529	3	453	0	776.811	PRK09465	tolC	 - 	cl30340
Q#57 - >gi:647240560:ref:WP_025691785.1:|FEATURES|vanA|glycopeptide|vanA	specific	234993	1	342	7.52115e-131	376.768	PRK01966	ddl	 - 	cl35171
Q#58 - >ABO43851|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	9.12777e-146	422.03	cd04168	TetM_like	 - 	cl38936
Q#58 - >ABO43851|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	616	7.98959e-125	384.688	cl46912	PRK13351 superfamily	 - 	 - 
Q#59 - >gi:983302545:ref:WP_060488855.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	78	333	7.51543e-91	272.542	COG2367	PenP	 - 	cl28588
Q#60 - >gi:941010916:ref:WP_055044168.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	438	0	688.215	PRK09465	tolC	 - 	cl30340
Q#61 - >gi:693097284:ref:WP_032253606.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	408	0	748.671	PRK09874	PRK09874	 - 	cl27912
Q#62 - >gi:921982900:ref:WP_053273667.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.85	PRK10535	PRK10535	 - 	cl32530
Q#63 - >gi:695837579:ref:WP_032750956.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	986.137	NF000391	EmrB	 - 	cl41258
Q#64 - >Q2G140|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	1.14902e-102	312.522	cd13143	MATE_MepA_like	 - 	cl09326
Q#65 - >gi:693100745:ref:WP_032256131.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	695.791	PRK01766	PRK01766	 - 	cl09326
Q#66 - >gi:896284460:ref:WP_049268309.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	796.071	PRK09465	tolC	 - 	cl30340
Q#67 - >gi:545243557:ref:WP_021542311.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	740.488	PRK15403	PRK15403	 - 	cl30558
Q#68 - >gi:1028098342:ref:WP_063854886.1:|FEATURES|rmtF|aminoglycoside|rmtF	superfamily	473071	15	255	5.20609e-36	128.497	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#69 - >gi:1033168151:ref:WP_064472885.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	8.79031e-103	289.416	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#70 - >gi:1035735809:ref:WP_064572349.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1348.62	PRK10535	PRK10535	 - 	cl32530
Q#71 - >gi:754962610:ref:WP_042318533.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	24	294	2.61039e-88	264.453	COG2367	PenP	 - 	cl28588
Q#72 - >gi:446164899:ref:WP_000242754.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	specific	236969	1	210	3.33173e-167	458.291	PRK11753	PRK11753	 - 	cl36052
Q#73 - >gi:643599925:ref:WP_025237077.1:|FEATURES|emrE|multidrug|emrE	specific	137367	1	110	4.09367e-61	182.09	PRK09541	emrE	 - 	cl23754
Q#74 - >gi:695827459:ref:WP_032741002.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	790.293	PRK09465	tolC	 - 	cl30340
Q#75 - >Y17896.1.gene1.p01|FEATURES|FEZ-1|beta-lactam|FEZ-1	specific	293865	23	277	3.60703e-176	485.797	cd16307	FEZ-1-like_MBL-B3	 - 	cl23716
Q#76 - >NC_011595.7060378.p01|FEATURES|mdtK|multidrug|mdtK	specific	240536	1	427	3.17892e-148	428.071	cd13131	MATE_NorM_like	 - 	cl09326
Q#77 - >gi:288315112:gb:EFC54050.1:|FEATURES|TolC|multidrug|TolC	specific	236529	3	450	0	794.915	PRK09465	tolC	 - 	cl30340
Q#78 - >gi:910920679:ref:WP_050140630.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	7	293	1.43097e-91	272.927	COG2367	PenP	 - 	cl28588
Q#79 - >AY795964.gene.p01|FEATURES|OXA-23|beta-lactam|OXA	specific	442014	1	273	3.69035e-107	311.046	COG2602	YbxI	 - 	cl43695
Q#80 - >BAA08271|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I	specific	442463	13	271	1.46638e-119	342.28	COG3231	Aph	 - 	cl43814
Q#81 - >gi:487359475:ref:WP_001634621.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	964.566	NF000391	EmrB	 - 	cl41258
Q#82 - >gi:667783307:ref:WP_031401782.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	4.97725e-99	298.01	COG0845	AcrA	 - 	cl34052
Q#83 - >KF057030.1.gene1.p01|FEATURES|OXA-313|beta-lactam|OXA	specific	442014	4	274	6.69538e-110	318.365	COG2602	YbxI	 - 	cl43695
Q#84 - >DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	specific	442872	5	69	4.45694e-22	80.5724	COG3655	YozG	 - 	cl43922
Q#85 - >ZP_04612558|FEATURES|rosA|fosmidomycin|rosA	specific	341031	28	397	6.02649e-106	316.805	cd17478	MFS_FsR	 - 	cl28910
Q#86 - >NC_010426.6155849.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	specific	443873	1	209	2.05969e-82	243.983	COG4845	CatA	 - 	cl42447
Q#87 - >gi:503878543:ref:WP_014112537.1:|FEATURES|lmrB|MLS|lmrB	superfamily	411077	1	477	0	772.656	cl41253	MFS_efflux_LmrB superfamily	 - 	 - 
Q#88 - >gi:555242065:ref:WP_023226568.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	803.775	PRK09465	tolC	 - 	cl30340
Q#89 - >gi:1005555116:ref:WP_061653345.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	9.58846e-70	223.607	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#90 - >gi:752512994:ref:WP_041184610.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	49	308	7.28956e-92	274.083	COG2367	PenP	 - 	cl28588
Q#91 - >gi:643436320:ref:WP_025210113.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	544.621	PRK10476	PRK10476	 - 	cl46872
Q#92 - >gi:1031634856:gb:ANG14470.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.235	PRK15442	PRK15442	 - 	cl21491
Q#93 - >YP_002146111|FEATURES|penA|beta-lactam|penA	superfamily	236761	3	623	0	885.65	cl35950	PRK10795 superfamily	 - 	 - 
Q#94 - >ZP_02414083|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	2.06027e-97	293.773	COG0845	AcrA	 - 	cl34052
Q#95 - >gi:915798323:ref:WP_050893292.1:|FEATURES|macA|MLS|macA	specific	440606	37	371	3.21918e-80	249.09	COG0845	AcrA	 - 	cl34052
Q#96 - >YP_001764893|FEATURES|mexX|multidrug|mexX	specific	169982	9	385	0	601.783	PRK09578	PRK09578	 - 	cl31598
Q#97 - >gi:489805629:ref:WP_003709503.1:|FEATURES|macA|MLS|macA	specific	440606	72	406	3.33912e-79	247.934	COG0845	AcrA	 - 	cl34052
Q#98 - >gi:578234439:gb:EUL94571.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	24	263	3.13901e-177	486.986	PRK10188	PRK10188	 - 	cl32472
Q#99 - >gi:695765344:ref:WP_032688377.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	733.787	PRK11646	PRK11646	 - 	cl27936
Q#100 - >gi:556491595:ref:WP_023339319.1:|FEATURES|mexX|multidrug|mexX	superfamily	184990	1	370	0	512.722	cl33066	PRK15030 superfamily	 - 	 - 
Q#101 - >KC818234.1.gene1.p01|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	605.309	PRK15442	PRK15442	 - 	cl21491
Q#102 - >gi:755165485:ref:WP_042514223.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	42	309	4.22756e-94	279.861	COG2367	PenP	 - 	cl28588
Q#103 - >gi:26109487:gb:AAN81690.1:AE016765_92|FEATURES|emrA|multidrug|emrA	specific	185090	5	394	0	770.401	PRK15136	PRK15136	 - 	cl46872
Q#104 - >ZP_03064089|FEATURES|bacA|bacitracin|bacA	specific	234712	4	274	4.52264e-125	356.728	PRK00281	PRK00281	 - 	cl00858
Q#105 - >gi:740975744:ref:WP_038759906.1:|FEATURES|mexX|multidrug|mexX	specific	169982	3	378	0	575.589	PRK09578	PRK09578	 - 	cl31598
Q#106 - >gi:1031654323:gb:ANG23675.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.235	PRK15442	PRK15442	 - 	cl21491
Q#107 - >gi:571248424:emb:CDL42177.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	632.194	PRK11578	PRK11578	 - 	cl32708
Q#108 - >gi:727736905:ref:WP_033855948.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	7.15718e-71	226.689	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#109 - >gi:749001841:ref:WP_040061784.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1351.7	PRK10535	PRK10535	 - 	cl32530
Q#110 - >V01499.1.gene1.p1|FEATURES|aph(4)-I|aminoglycoside|aph(4)-I	superfamily	473864	27	238	6.34817e-12	62.7062	cl21453	PKc_like superfamily	 - 	 - 
Q#111 - >ABC38359|FEATURES|mexX|multidrug|mexX	specific	169982	3	378	0	569.811	PRK09578	PRK09578	 - 	cl31598
Q#112 - >gi:696361066:ref:WP_032936216.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	734.943	PRK11646	PRK11646	 - 	cl27936
Q#113 - >gi:488120365:ref:WP_002191762.1:|FEATURES|bcrA|bacitracin|bcrA	specific	440746	8	226	9.36765e-105	305.45	COG1131	CcmA	 - 	cl34128
Q#114 - >gi:491178513:ref:WP_005036876.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	425	8.18186e-83	259.321	cl32708	PRK11578 superfamily	 - 	 - 
Q#115 - >gi:486422185:ref:WP_001613341.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	4.16672e-72	229.77	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#116 - >AJ518835.1.gene6.p01|FEATURES|floR|phenicol|floR	superfamily	475125	10	381	2.42436e-77	244.215	cl28910	MFS superfamily	 - 	 - 
Q#117 - >gi:371566923:emb:CCF03773.1:|FEATURES|lmrB|MLS|lmrB	superfamily	411077	4	476	0	711.795	cl41253	MFS_efflux_LmrB superfamily	 - 	 - 
Q#118 - >AAF17270|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1378.95	NF038271	strep_PBP2X	 - 	cl45723
Q#119 - >X15100.gene.p01|FEATURES|catD|phenicol|catD	superfamily	445639	6	202	7.55376e-90	262.369	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#120 - >gi:1035157538:ref:WP_064511503.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	4	388	0	644.253	PRK11289	ampC	 - 	cl21491
Q#121 - >gi:1044124951:emb:SBX86682.1:|FEATURES|mdfA|multidrug|mdfA	specific	185300	7	410	0	671.264	PRK15402	PRK15402	 - 	cl33139
Q#122 - >DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	specific	440508	4	225	5.92392e-75	225.606	COG0745	OmpR	 - 	cl34028
Q#123 - >gi:445947001:ref:WP_000024856.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1663.89	cl39118	PRK15127 superfamily	 - 	 - 
Q#124 - >gi:489749743:ref:WP_003653752.1:|FEATURES|mdfA|multidrug|mdfA	specific	185300	5	407	0	569.571	PRK15402	PRK15402	 - 	cl33139
Q#125 - >gi:446669106:ref:WP_000746452.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	679.959	PRK11578	PRK11578	 - 	cl32708
Q#126 - >gi:823326845:ref:WP_047080664.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1266.18	PRK10535	PRK10535	 - 	cl32530
Q#127 - >gi:1031832983:ref:WP_064159164.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	640.669	PRK11578	PRK11578	 - 	cl32708
Q#128 - >gi:1039593328:ref:WP_064911753.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	153	3.02047e-21	84.5648	COG1309	AcrR	 - 	cl43380
Q#129 - >ZP_04167983|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	1.32733e-110	319.364	PRK00281	PRK00281	 - 	cl00858
Q#130 - >gi:730340959:ref:WP_033991001.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	1.88818e-86	266.039	COG0845	AcrA	 - 	cl34052
Q#131 - >gi:654295350:ref:WP_027809926.1:|FEATURES|mexX|multidrug|mexX	specific	169982	9	385	0	598.701	PRK09578	PRK09578	 - 	cl31598
Q#132 - >YP_002394083|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	909.261	PRK09915	PRK09915	 - 	cl42914
Q#133 - >gi:727740855:ref:WP_033857946.1:|FEATURES|mecA|beta-lactam|mecA	specific	440531	138	663	1.0211e-92	298.276	COG0768	FtsI	 - 	cl34037
Q#133 - >gi:727740855:ref:WP_033857946.1:|FEATURES|mecA|beta-lactam|mecA	superfamily	428377	25	140	1.30539e-21	90.576	cl04997	MecA_N superfamily	 - 	 - 
Q#134 - >gi:1031822889:ref:WP_064150402.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1288.52	PRK10535	PRK10535	 - 	cl32530
Q#135 - >gi:446657927:ref:WP_000735273.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	775.655	PRK09465	tolC	 - 	cl30340
Q#136 - >AY584237.1.gene1.p1|FEATURES|SME-3|beta-lactam|SME-3	specific	441934	18	293	3.72308e-98	289.491	COG2367	PenP	 - 	cl28588
Q#137 - >ACI76101|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	743.843	PRK09859	PRK09859	 - 	cl31380
Q#138 - >ZP_04121322|FEATURES|class_A|beta-lactam|class_A	specific	293862	53	254	1.33016e-117	335.408	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#139 - >ZP_03043238|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	798.382	PRK09465	tolC	 - 	cl30340
Q#140 - >gi:652975683:ref:WP_027228387.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	1	438	1.13093e-113	341.535	cl30340	tolC superfamily	 - 	 - 
Q#141 - >KC149518.1.gene1.p01|FEATURES|TEM-153|beta-lactam|TEM	specific	185339	3	286	0	605.309	PRK15442	PRK15442	 - 	cl21491
Q#142 - >gi:640724631:ref:WP_025147673.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	4.90524e-84	268.472	cl33905	Uup superfamily	 - 	 - 
Q#143 - >KC243783.1.gene1.p01|FEATURES|mecA|beta-lactam|mecA	specific	440531	138	663	7.67729e-93	298.662	COG0768	FtsI	 - 	cl34037
Q#143 - >KC243783.1.gene1.p01|FEATURES|mecA|beta-lactam|mecA	superfamily	428377	25	140	1.34398e-21	90.576	cl04997	MecA_N superfamily	 - 	 - 
Q#144 - >gi:1031668563:gb:ANG30132.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	604.154	PRK15442	PRK15442	 - 	cl21491
Q#145 - >gi:746482713:ref:WP_039520502.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1299.31	PRK10535	PRK10535	 - 	cl32530
Q#146 - >gi:446110308:ref:WP_000188163.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1350.93	PRK10535	PRK10535	 - 	cl32530
Q#147 - >gi:1028085871:ref:WP_063844369.1:|FEATURES|dfrA17|diaminopyrimidine|dfrA17	specific	238127	3	155	5.13545e-49	154.988	cd00209	DHFR	 - 	cl17279
Q#148 - >gi:488995429:ref:WP_002906142.1:|FEATURES|macA|MLS|macA	specific	440606	36	389	8.3724e-83	255.638	COG0845	AcrA	 - 	cl34052
Q#149 - >gi:808790216:ref:WP_046274763.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	734.943	PRK11646	PRK11646	 - 	cl27936
Q#150 - >gi:505582127:ref:WP_015674815.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	628.845	PRK11289	ampC	 - 	cl21491
Q#151 - >gi:979505419:ref:WP_059334195.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#152 - >gi:1002465273:ref:WP_061387297.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	734.172	PRK11646	PRK11646	 - 	cl27936
Q#153 - >YP_543187|FEATURES|emrD|multidrug|emrD	specific	183259	3	396	0	603.823	PRK11652	emrD	 - 	cl28910
Q#154 - >gi:487367794:ref:WP_001641971.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1484.46	PRK08125	PRK08125	 - 	cl35644
Q#155 - >ZP_04156234|FEATURES|bacA|bacitracin|bacA	specific	234712	1	264	5.97987e-112	322.83	PRK00281	PRK00281	 - 	cl00858
Q#156 - >gi:912985828:ref:WP_050334115.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	22	290	6.37567e-88	263.682	COG2367	PenP	 - 	cl28588
Q#157 - >gi:445983936:ref:WP_000061791.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	3.21201e-82	263.849	cl33905	Uup superfamily	 - 	 - 
Q#158 - >gi:728044173:ref:WP_033910180.1:|FEATURES|macA|MLS|macA	specific	440606	37	371	9.72129e-82	252.942	COG0845	AcrA	 - 	cl34052
Q#159 - >gi:919568551:ref:WP_052871170.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	22	599	0	646.452	COG1132	MdlB	 - 	cl34129
