Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#32 - >gi:895981299:ref:WP_049056431.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1270.42	PRK10535	PRK10535	 - 	cl32530
Q#33 - >gi:823309641:ref:WP_047064289.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	626.031	PRK11578	PRK11578	 - 	cl32708
Q#34 - >gi:488055598:ref:WP_002126995.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	7.55823e-102	287.104	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#35 - >gi:514966815:ref:WP_016655114.1:|FEATURES|ompR|multidrug|ompR	superfamily	182665	4	224	8.32615e-88	259.232	cl32561	PRK10710 superfamily	 - 	 - 
Q#36 - >gi:498115001:ref:WP_010429157.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	650.684	PRK11578	PRK11578	 - 	cl32708
Q#37 - >YP_001455919|FEATURES|TolC|multidrug|TolC	specific	236529	3	451	0	785.67	PRK09465	tolC	 - 	cl30340
Q#38 - >gi:402508243:gb:EJW18764.1:|FEATURES|vanS|glycopeptide|vanS	specific	441807	116	354	8.99044e-67	210.534	COG2205	KdpD	 - 	cl43644
Q#38 - >gi:402508243:gb:EJW18764.1:|FEATURES|vanS|glycopeptide|vanS	specific	197640	77	122	4.97894e-05	40.3091	smart00304	HAMP	 - 	cl01054
Q#39 - >gi:447055200:ref:WP_001132456.1:|FEATURES|acrB|multidrug|acrB	specific	185081	1	1049	0	2173.12	PRK15127	PRK15127	 - 	cl39118
Q#40 - >gi:1031646597:gb:ANG20228.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#41 - >gi:693139194:ref:WP_032280948.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	698.487	PRK01766	PRK01766	 - 	cl09326
Q#42 - >gi:822516809:ref:WP_046947358.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	49	308	1.97257e-92	275.624	COG2367	PenP	 - 	cl28588
Q#43 - >gi:896002933:ref:WP_049068984.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	765.008	PRK15136	PRK15136	 - 	cl46872
Q#44 - >gi:872435509:ref:WP_048519024.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	8.50553e-103	289.416	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#45 - >gi:510925315:ref:WP_016246058.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.33819e-176	483.904	PRK10188	PRK10188	 - 	cl32472
Q#46 - >AY289608.1.gene3.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	440224	65	183	4.93328e-13	61.5953	COG0456	RimI	 - 	cl33885
Q#47 - >gi:486204885:ref:WP_001551802.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1663.5	cl39118	PRK15127 superfamily	 - 	 - 
Q#48 - >gi:1045851695:ref:WP_065538049.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	17	290	4.90259e-69	215.147	COG2367	PenP	 - 	cl28588
Q#49 - >gi:499249594:ref:WP_010947134.1:|FEATURES|mdfA|multidrug|mdfA	specific	185300	2	418	0	526.044	PRK15402	PRK15402	 - 	cl33139
Q#50 - >gi:488130770:ref:WP_002201978.1:|FEATURES|bcrA|bacitracin|bcrA	specific	213235	8	217	2.23914e-105	306.066	cd03268	ABC_BcrA_bacitracin_resist	 - 	cl38936
Q#51 - >HM066995.1.gene1.p01|FEATURES|KPC-11|beta-lactam|KPC	specific	441934	5	271	2.68923e-88	264.453	COG2367	PenP	 - 	cl28588
Q#52 - >AB777500.1.gene4.p01|FEATURES|IMP-43|beta-lactam|IMP	superfamily	451500	23	234	1.33751e-123	349.658	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#53 - >DQ463751.1.gene1.p01|FEATURES|CMY-23|beta-lactam|CMX	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#54 - >gi:1022656032:ref:WP_063413405.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	650.299	PRK11578	PRK11578	 - 	cl32708
Q#55 - >gi:808045374:ref:WP_046207364.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	1.37881e-27	99.6593	COG1846	MarR	 - 	cl43541
Q#56 - >ZP_04084549|FEATURES|class_A|beta-lactam|class_A	specific	441934	45	312	1.28402e-91	273.698	COG2367	PenP	 - 	cl28588
Q#57 - >gi:1028890997:ref:WP_064056009.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	679.959	PRK11578	PRK11578	 - 	cl32708
Q#58 - >gi:510925114:ref:WP_016245857.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1353.24	PRK10535	PRK10535	 - 	cl32530
Q#59 - >gi:950823930:ref:WP_057521930.1:|FEATURES|mecR1|beta-lactam|mecR1	specific	428523	4	301	5.76568e-123	354.855	pfam05569	Peptidase_M56	 - 	cl29776
Q#60 - >gi:693154792:ref:WP_032291441.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.05279e-175	481.593	PRK10188	PRK10188	 - 	cl32472
Q#61 - >gi:754653841:ref:WP_042037504.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	23	381	0	608.044	PRK11289	ampC	 - 	cl21491
Q#62 - >gi:488975359:ref:WP_002886249.1:|FEATURES|cmeB|multidrug|cmeB	specific	440603	1	1031	0	1151	COG0841	AcrB	 - 	cl34050
Q#63 - >gi:1031629082:gb:ANG11777.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#64 - >ZP_01172287|FEATURES|bacA|bacitracin|bacA	specific	234712	1	274	1.13238e-109	317.823	PRK00281	PRK00281	 - 	cl00858
Q#65 - >CAH58703|FEATURES|aac(3)-VIII|aminoglycoside|aac(3)-VIII	specific	442043	13	279	9.78612e-112	322.92	COG2746	YokD	 - 	cl01051
Q#66 - >gi:835503090:ref:WP_047529730.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	139	2.86844e-96	272.975	PRK04101	PRK04101	 - 	cl14632
Q#67 - >gi:553756495:ref:WP_023089177.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	1.34159e-78	252.333	cl36990	outer_NodT superfamily	 - 	 - 
Q#68 - >gi:556279993:ref:WP_023289120.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	401	0	690.891	PRK09874	PRK09874	 - 	cl27912
Q#69 - >gi:410389402:gb:EKP41816.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	2.4514e-70	228.41	cl30340	tolC superfamily	 - 	 - 
Q#70 - >gi:745768893:ref:WP_039065184.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	774.114	PRK09465	tolC	 - 	cl30340
Q#71 - >CAB96926|FEATURES|mphC|MLS|mphC	specific	270701	8	283	1.69554e-152	427.431	cd05152	MPH2'	 - 	cl21453
Q#72 - >gi:485892789:ref:WP_001484727.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1484.85	PRK08125	PRK08125	 - 	cl35644
Q#73 - >ACB17400|FEATURES|mdfA|multidrug|mdfA	specific	185300	7	410	0	698.613	PRK15402	PRK15402	 - 	cl33139
Q#74 - >gi:693073900:ref:WP_032237193.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	767.705	PRK15136	PRK15136	 - 	cl46872
Q#75 - >AAN34370|FEATURES|aac(3)-II|aminoglycoside|aac(3)-II	specific	442043	1	265	4.16725e-104	303.66	COG2746	YokD	 - 	cl01051
Q#76 - >gi:730568754:ref:WP_034049402.1:|FEATURES|mexC|multidrug|mexC	specific	411094	1	375	0	665.292	NF033138	RND-peri-MexC	 - 	cl41268
Q#77 - >KF986262.1.gene1.p01|FEATURES|OXA-383|beta-lactam|OXA	specific	442014	4	274	4.71925e-110	318.75	COG2602	YbxI	 - 	cl43695
Q#78 - >gi:168258996:gb:ACA23181.1:|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	2.81593e-148	428.579	cd04168	TetM_like	 - 	cl38936
Q#78 - >gi:168258996:gb:ACA23181.1:|FEATURES|tetW|tetracycline|tetW	superfamily	481252	1	616	2.23971e-118	367.74	cl46912	PRK13351 superfamily	 - 	 - 
Q#79 - >AAC77110|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	635.779	PRK11289	ampC	 - 	cl21491
Q#80 - >CP003583.1.gene510.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	superfamily	475125	20	419	1.11364e-73	236.319	cl28910	MFS superfamily	 - 	 - 
Q#81 - >gi:486158791:ref:WP_001522461.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1454.03	PRK08125	PRK08125	 - 	cl35644
Q#82 - >EU547446.1.gene1.p1|FEATURES|OXA-131|beta-lactam|OXA	specific	442014	4	274	6.71652e-112	323.372	COG2602	YbxI	 - 	cl43695
Q#83 - >gi:518315499:ref:WP_019485706.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	5	163	7.58206e-20	82.2536	COG1309	AcrR	 - 	cl43380
Q#84 - >gi:488872078:ref:WP_002784303.1:|FEATURES|macA|MLS|macA	specific	440606	36	384	6.11427e-79	245.623	COG0845	AcrA	 - 	cl34052
Q#84 - >gi:488872078:ref:WP_002784303.1:|FEATURES|macA|MLS|macA	superfamily	441903	1	52	0.00234811	38.2701	cl42176	CcmE superfamily	C	 - 
Q#85 - >Y16410.1.gene2.p01|FEATURES|DHA-6|beta-lactam|DHA	specific	236894	1	379	0	572.606	PRK11289	ampC	 - 	cl21491
Q#86 - >gi:514883218:ref:WP_016615053.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	497	5.0761e-77	250.367	cl33905	Uup superfamily	 - 	 - 
Q#87 - >gi:498517610:ref:WP_010817605.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	497	4.39978e-76	248.056	cl33905	Uup superfamily	 - 	 - 
Q#88 - >gi:695719629:ref:WP_032647105.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	3.24702e-74	216.765	cd07244	FosA	 - 	cl14632
Q#89 - >JX982636.1.gene1.p01|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293861	42	259	4.78832e-147	410.021	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#90 - >gi:639209604:ref:WP_024547784.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1272.35	PRK10535	PRK10535	 - 	cl32530
Q#91 - >gi:651279333:ref:WP_026411319.1:|FEATURES|vanX|glycopeptide|vanX	specific	350616	4	201	2.70471e-110	313.66	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#92 - >gi:730645985:ref:WP_034062900.1:|FEATURES|mexA|multidrug|mexA	superfamily	184990	4	373	2.0922e-130	379.443	cl33066	PRK15030 superfamily	 - 	 - 
Q#93 - >AY339985.2.gene4.p01|FEATURES|sul1|sulfonamide|sul1	superfamily	444759	2	176	2.13517e-118	342.449	cl00219	Pterin_binding superfamily	C	 - 
Q#93 - >AY339985.2.gene4.p01|FEATURES|sul1|sulfonamide|sul1	superfamily	472465	130	322	1.0721e-68	218.695	cl13310	DUF3363 superfamily	N	 - 
Q#94 - >gi:446910348:ref:WP_000987604.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1280.06	cl47191	ACR_tran superfamily	 - 	 - 
Q#95 - >gi:948137056:ref:WP_056795395.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	15	592	0	654.156	COG1132	MdlB	 - 	cl34129
Q#96 - >AAN41440|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	specific	395465	26	138	1.40828e-14	65.6168	pfam00583	Acetyltransf_1	 - 	cl17182
Q#97 - >gi:583082565:ref:WP_024155124.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1460.2	PRK08125	PRK08125	 - 	cl35644
Q#98 - >gi:446866507:ref:WP_000943763.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.82915e-103	291.342	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#99 - >gi:695269955:ref:WP_032492024.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	521.952	PRK13753	PRK13753	 - 	cl00219
Q#100 - >gi:928824385:ref:WP_053884538.1:|FEATURES|mdfA|multidrug|mdfA	specific	185300	7	410	0	697.458	PRK15402	PRK15402	 - 	cl33139
Q#101 - >gi:487083213:ref:WP_001626199.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	740.376	PRK09859	PRK09859	 - 	cl31380
Q#102 - >YP_002115369|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1459.43	PRK08125	PRK08125	 - 	cl35644
Q#103 - >gi:493862656:ref:WP_006809409.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1318.18	PRK10535	PRK10535	 - 	cl32530
Q#104 - >gi:487138644:ref:WP_001630041.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1459.04	PRK08125	PRK08125	 - 	cl35644
Q#105 - >KF823969.1.gene2.p01|FEATURES|vanS|glycopeptide|vanS	specific	444026	95	450	2.9835e-48	170.118	COG5002	WalK	 - 	cl34860
Q#106 - >gi:780188977:ref:WP_045507040.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	2	140	1.43888e-94	268.738	PRK04101	PRK04101	 - 	cl14632
Q#107 - >gi:518176507:ref:WP_019346715.1:|FEATURES|tetV|tetracycline|tetV	superfamily	162098	26	391	1.62115e-88	273.042	cl31440	2A0121 superfamily	 - 	 - 
Q#108 - >AAT49071|FEATURES|dfrB2|diaminopyrimidine|dfrB2	superfamily	368910	1	78	3.52598e-52	157.129	cl05774	DHFR_2 superfamily	 - 	 - 
Q#109 - >AJ854182.1.gene1.p01|FEATURES|OXA-74|beta-lactam|OXA	specific	442014	1	264	5.18852e-114	328.38	COG2602	YbxI	 - 	cl43695
Q#110 - >gi:974652669:ref:WP_059238406.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1315.49	PRK10535	PRK10535	 - 	cl32530
Q#111 - >gi:752551513:ref:WP_041222758.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	8.43773e-97	292.232	COG0845	AcrA	 - 	cl34052
Q#112 - >YP_002113107|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	2.64165e-140	395.263	COG0030	RsmA	 - 	cl42997
Q#113 - >gi:779970450:ref:WP_045417323.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	649.143	PRK11578	PRK11578	 - 	cl32708
Q#114 - >gi:1041858977:ref:WP_065223557.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	9.70312e-103	289.416	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#115 - >AAV74568|FEATURES|vanB|glycopeptide|vanB	specific	234993	1	341	1.55641e-130	375.998	PRK01966	ddl	 - 	cl35171
Q#116 - >GU169702.1.gene2.p01|FEATURES|GES-13|beta-lactam|GES	specific	441934	1	278	6.28058e-80	242.882	COG2367	PenP	 - 	cl28588
Q#117 - >gi:723052356:ref:WP_033548863.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	521.182	PRK13753	PRK13753	 - 	cl00219
Q#118 - >gi:446900658:ref:WP_000977914.1:|FEATURES|ompF|multidrug|ompF	specific	236639	1	362	0	653.489	PRK10002	PRK10002	 - 	cl21487
Q#119 - >gi:485735942:ref:WP_001363173.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1484.08	PRK08125	PRK08125	 - 	cl35644
Q#120 - >gi:1015940311:ref:WP_062893510.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.47	PRK10535	PRK10535	 - 	cl32530
Q#122 - >YP_001573343|FEATURES|bacA|bacitracin|bacA	specific	234712	3	261	8.87591e-123	350.95	PRK00281	PRK00281	 - 	cl00858
Q#123 - >gi:780025361:ref:WP_045441598.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	406	0	689.35	PRK09874	PRK09874	 - 	cl27912
Q#124 - >gi:485730103:ref:WP_001358055.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	631.156	PRK11289	ampC	 - 	cl21491
Q#125 - >gi:895916926:ref:WP_049014695.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	637.202	PRK11578	PRK11578	 - 	cl32708
Q#126 - >B7LM76|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1487.55	PRK08125	PRK08125	 - 	cl35644
Q#127 - >gi:447059728:ref:WP_001136984.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	739.332	PRK15403	PRK15403	 - 	cl30558
Q#128 - >gi:585353377:ref:WP_024234985.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	520.797	PRK13753	PRK13753	 - 	cl00219
Q#129 - >CAO91617|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1357.38	NF038271	strep_PBP2X	 - 	cl45723
Q#130 - >JF460794.1.gene1.p01|FEATURES|CMY-60|beta-lactam|CMX	specific	236894	1	381	0	635.008	PRK11289	ampC	 - 	cl21491
Q#131 - >gi:488129565:ref:WP_002200773.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.06771e-99	281.712	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#132 - >gi:1031652280:gb:ANG22809.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	605.695	PRK15442	PRK15442	 - 	cl21491
Q#133 - >AAV80410|FEATURES|tetT|tetracycline|tetT	superfamily	481252	1	618	5.68662e-134	408.571	cl46912	PRK13351 superfamily	 - 	 - 
Q#134 - >gi:553762722:ref:WP_023095117.1:|FEATURES|mexA|multidrug|mexA	superfamily	184990	4	378	8.46011e-140	403.711	cl33066	PRK15030 superfamily	 - 	 - 
Q#135 - >gi:488053456:ref:WP_002124853.1:|FEATURES|bcrA|bacitracin|bcrA	specific	440746	8	226	3.57469e-106	308.916	COG1131	CcmA	 - 	cl34128
Q#136 - >YP_302016|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	139	6.08632e-97	275.287	PRK04101	PRK04101	 - 	cl14632
Q#137 - >NP_978424|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	5.1043e-101	285.178	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#138 - >HE614014.2.gene1.p01|FEATURES|OXA-258|beta-lactam|OXA	superfamily	442014	29	253	1.41706e-62	197.797	cl43695	YbxI superfamily	 - 	 - 
Q#139 - >AAC45547|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1366.24	NF038271	strep_PBP2X	 - 	cl45723
Q#140 - >gi:695701938:ref:WP_032639200.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1316.26	PRK10535	PRK10535	 - 	cl32530
Q#141 - >gi:510924852:ref:WP_016245605.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	633.853	PRK11289	ampC	 - 	cl21491
Q#142 - >AJ536835.1.gene1.p01|FEATURES|VIM-7|beta-lactam|VIM	superfamily	451500	41	258	5.93467e-129	364.182	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#143 - >gi:1039555216:ref:WP_064884317.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	29	293	2.31017e-90	269.846	COG2367	PenP	 - 	cl28588
Q#144 - >EU274580.1.gene1.p1|FEATURES|TEM-162|beta-lactam|TEM	specific	185339	3	286	0	604.154	PRK15442	PRK15442	 - 	cl21491
Q#145 - >gi:486206507:ref:WP_001552670.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1351.7	PRK10535	PRK10535	 - 	cl32530
Q#146 - >gi:320086408:emb:CBY96181.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	402	0	689.35	PRK09874	PRK09874	 - 	cl27912
Q#147 - >gi:491689491:ref:WP_005545369.1:|FEATURES|vanY|glycopeptide|vanY	specific	441480	61	231	5.51783e-55	175.455	COG1876	LdcB	 - 	cl43548
Q#148 - >gi:693143742:ref:WP_032283697.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	740.488	PRK15403	PRK15403	 - 	cl30558
Q#149 - >gi:1022697770:ref:WP_063448756.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	649.143	PRK11578	PRK11578	 - 	cl32708
Q#150 - >gi:331067648:gb:EGI39050.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	628.975	PRK10473	PRK10473	 - 	cl32519
Q#151 - >M93113.gene.p01|FEATURES|catB|phenicol|catB	specific	425592	5	206	6.87651e-123	346.342	pfam00302	CAT	 - 	cl02008
Q#152 - >gi:498399943:ref:WP_010713140.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	497	6.10791e-76	247.671	cl33905	Uup superfamily	 - 	 - 
Q#153 - >AM850918.2.gene1.p01|FEATURES|OKP-B|beta-lactam|OKP-B	specific	185339	1	284	0	552.922	PRK15442	PRK15442	 - 	cl21491
Q#154 - >gi:1039476118:ref:WP_064814315.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	2.32912e-159	444.303	pfam04439	Adenyl_transf	 - 	cl04520
Q#155 - >gi:766963854:ref:WP_044861831.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	530.369	PRK10476	PRK10476	 - 	cl46872
Q#156 - >gi:798852310:ref:WP_045893453.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	specific	398368	10	256	6.69306e-130	368.474	pfam04655	APH_6_hur	 - 	cl21453
