Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#37 - >gi:486386396:ref:WP_001600385.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	965.337	NF000391	EmrB	 - 	cl41258
Q#38 - >gi:850384131:ref:WP_048034207.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	3	141	1.09045e-94	269.123	PRK04101	PRK04101	 - 	cl14632
Q#39 - >CP000647.1.gene3710.p01|FEATURES|acrF|multidrug|acrF	superfamily	185081	1	1017	0	1905.41	cl39118	PRK15127 superfamily	 - 	 - 
Q#40 - >AAO24820|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	1.25769e-116	347.687	cd04168	TetM_like	 - 	cl38936
Q#40 - >AAO24820|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	1.38871e-98	316.123	cl46912	PRK13351 superfamily	 - 	 - 
Q#41 - >YP_002260505|FEATURES|bacA|bacitracin|bacA	specific	234712	2	286	8.79522e-122	349.024	PRK00281	PRK00281	 - 	cl00858
Q#42 - >gi:940115726:gb:KPX33230.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1192.1	pfam00873	ACR_tran	 - 	cl47191
Q#43 - >gi:895897108:ref:WP_048998549.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	776.564	PRK15136	PRK15136	 - 	cl46872
Q#44 - >ZP_04191906|FEATURES|class_A|beta-lactam|class_A	specific	441934	45	312	2.37644e-90	270.616	COG2367	PenP	 - 	cl28588
Q#45 - >X92506.gene.p01|FEATURES|CTX-M-1|beta-lactam|CTX-M	specific	441934	16	291	5.43179e-91	271.386	COG2367	PenP	 - 	cl28588
Q#46 - >gi:447077014:ref:WP_001154270.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	3.3954e-176	483.519	PRK10188	PRK10188	 - 	cl32472
Q#47 - >KF421163.1.gene1.p01|FEATURES|OXA-360|beta-lactam|OXA	specific	442014	17	272	1.9991e-98	289.09	COG2602	YbxI	 - 	cl43695
Q#48 - >YP_002397219|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	408	0	747.515	PRK09874	PRK09874	 - 	cl27912
Q#49 - >gi:1028186313:ref:WP_063931684.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	3.24018e-76	221.772	cd07244	FosA	 - 	cl14632
Q#50 - >YP_371057|FEATURES|opcM|multidrug|opcM	superfamily	273830	32	490	7.96813e-95	295.475	cl36990	outer_NodT superfamily	 - 	 - 
Q#51 - >CAO91616|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1336.58	NF038271	strep_PBP2X	 - 	cl45723
Q#52 - >gi:495001339:ref:WP_007727353.1:|FEATURES|rifampin_monooxygenase|rifamycin|rifampin_monooxygenase	superfamily	235870	3	476	8.61147e-153	443.691	cl35513	PRK06834 superfamily	 - 	 - 
Q#53 - >AAR29970|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	5.30764e-144	417.793	cd04168	TetM_like	 - 	cl38936
Q#53 - >AAR29970|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	618	2.23547e-119	370.436	cl46912	PRK13351 superfamily	 - 	 - 
Q#54 - >gi:497610921:ref:WP_009925105.1:|FEATURES|cystathionine_beta-lyase_patB|unclassified|cystathionine_beta-lyase_patB	specific	440782	1	386	0	566.642	COG1168	MalY	 - 	cl30164
Q#55 - >gi:527085651:ref:WP_020899264.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	803.39	PRK09465	tolC	 - 	cl30340
Q#56 - >CP000647.1.gene3014.p01|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	765.779	PRK15136	PRK15136	 - 	cl46872
Q#57 - >CAD69003|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293864	30	251	9.48342e-167	459.414	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#58 - >gi:950834222:ref:WP_057524365.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1297.77	PRK10535	PRK10535	 - 	cl32530
Q#59 - >gi:695793553:ref:WP_032707762.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	726.853	PRK11646	PRK11646	 - 	cl27936
Q#60 - >AAF72361|FEATURES|vanW|glycopeptide|vanW	specific	442033	56	209	3.54171e-52	176.166	COG2720	YoaR	N	cl34484
Q#61 - >gi:896236319:ref:WP_049234464.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	469545	1	378	0	590.595	cl49594	ampC_Sliq superfamily	 - 	 - 
Q#62 - >AM261837.1.gene1.p01|FEATURES|aadA|aminoglycoside|aadA	specific	184296	1	262	0	505.33	PRK13746	PRK13746	 - 	cl32927
Q#63 - >gi:693143950:ref:WP_032283827.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1486.78	PRK08125	PRK08125	 - 	cl35644
Q#64 - >gi:553748318:ref:WP_023081313.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	2.24471e-86	265.654	COG0845	AcrA	 - 	cl34052
Q#65 - >gi:488402405:ref:WP_002471790.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	2.85452e-66	214.747	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#66 - >gi:445996719:ref:WP_000074574.1:|FEATURES|bcrA|bacitracin|bcrA	specific	213235	8	217	1.28711e-107	311.459	cd03268	ABC_BcrA_bacitracin_resist	 - 	cl38936
Q#67 - >gi:757717795:ref:WP_042946052.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	760.632	PRK09465	tolC	 - 	cl30340
Q#68 - >gi:62815945:emb:CAH17611.1:|FEATURES|mecI|beta-lactam|mecI	specific	427620	8	84	1.14593e-29	101.524	pfam03965	Penicillinase_R	C	cl42131
Q#69 - >gi:736062670:ref:WP_034206052.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	2.06969e-100	301.477	COG0845	AcrA	 - 	cl34052
Q#70 - >ZP_04623137|FEATURES|mdtG|multidrug|mdtG	superfamily	182127	7	399	0	637.348	cl27912	PRK09874 superfamily	 - 	 - 
Q#71 - >ZP_01974653|FEATURES|aadA|aminoglycoside|aadA	specific	184296	73	334	0	514.96	PRK13746	PRK13746	 - 	cl32927
Q#72 - >ZP_02698269|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	2.38712e-139	392.951	COG0030	RsmA	 - 	cl42997
Q#73 - >gi:488049630:ref:WP_002121027.1:|FEATURES|marR|multidrug|marR	specific	441451	22	143	1.02198e-20	82.3253	COG1846	MarR	 - 	cl43541
Q#74 - >gi:749556664:ref:WP_040188893.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	790.678	PRK09465	tolC	 - 	cl30340
Q#75 - >gi:1031625090:gb:ANG09900.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#76 - >KF513180.1.gene1.p1|FEATURES|CTX-M-147|beta-lactam|CTX-M	specific	441934	17	291	5.94554e-92	273.698	COG2367	PenP	 - 	cl28588
Q#77 - >gi:372200385:gb:EHP14468.1:|FEATURES|mtrE|multidrug|mtrE	superfamily	182103	22	474	3.63029e-107	326.445	cl32423	PRK09837 superfamily	 - 	 - 
Q#78 - >AAP46588|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	597.576	COG0768	FtsI	 - 	cl34037
Q#79 - >gi:499298931:ref:WP_010989881.1:|FEATURES|mdtH|multidrug|mdtH	specific	340887	9	400	6.41805e-81	253.689	cd17329	MFS_MdtH_MDR_like	 - 	cl28910
Q#80 - >gi:648450014:ref:WP_026141765.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	22	379	0	601.881	PRK11289	ampC	 - 	cl21491
Q#81 - >gi:693089216:ref:WP_032248630.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	633.853	PRK11289	ampC	 - 	cl21491
Q#82 - >gi:447120532:ref:WP_001197788.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1040	0	1994.22	PRK10503	PRK10503	 - 	cl39112
Q#83 - >gi:955655902:ref:WP_058102369.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	8.30885e-30	105.052	COG1846	MarR	 - 	cl43541
Q#84 - >gi:1041152930:gb:OBV23505.1:|FEATURES|mecI|beta-lactam|mecI	superfamily	477973	8	67	6.24993e-23	83.4193	cl42131	Penicillinase_R superfamily	C	 - 
Q#85 - >gi:527106108:ref:WP_020907004.1:|FEATURES|rifampin_monooxygenase|rifamycin|rifampin_monooxygenase	superfamily	235870	3	475	1.24466e-153	445.617	cl35513	PRK06834 superfamily	 - 	 - 
Q#86 - >gi:745763663:ref:WP_039061690.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	768.475	PRK15136	PRK15136	 - 	cl46872
Q#87 - >gi:1031681095:gb:ANG36371.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#88 - >gi:612681163:gb:EZS97110.1:|FEATURES|mecR1|beta-lactam|mecR1	specific	428523	2	288	2.05274e-120	347.921	pfam05569	Peptidase_M56	 - 	cl29776
Q#89 - >gi:902815843:ref:WP_049684132.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	12	150	5.9078e-97	275.287	PRK04101	PRK04101	 - 	cl14632
Q#90 - >gi:488019314:ref:WP_002090713.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	138	7.63983e-96	271.82	PRK04101	PRK04101	 - 	cl14632
Q#91 - >gi:915954638:ref:WP_050939620.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	799.152	PRK09465	tolC	 - 	cl30340
Q#92 - >gi:916179128:ref:WP_050963390.1:|FEATURES|floR|phenicol|floR	superfamily	475125	10	388	2.70585e-78	246.912	cl28910	MFS superfamily	 - 	 - 
Q#93 - >gi:321224777:gb:EFX49840.1:|FEATURES|mdtA|multidrug|mdtA	specific	183194	33	445	0	737.369	PRK11556	PRK11556	 - 	cl32702
Q#94 - >gi:1015264133:emb:CZV39326.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	24	263	3.00425e-177	486.986	PRK10188	PRK10188	 - 	cl32472
Q#95 - >gi:919949102:ref:WP_052917825.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	1.60064e-95	281.418	cd00739	DHPS	 - 	cl00219
Q#96 - >gi:447120658:ref:WP_001197914.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1040	0	2065.86	PRK10503	PRK10503	 - 	cl39112
Q#97 - >AF155139.2.gene6.p01|FEATURES|vanH|glycopeptide|vanH	specific	240661	4	320	8.03012e-162	453.974	cd12185	HGDH_LDH_like	 - 	cl21454
Q#98 - >gi:505206451:ref:WP_015393553.1:|FEATURES|catA|phenicol|catA	specific	425592	5	206	7.03253e-125	351.35	pfam00302	CAT	 - 	cl02008
Q#99 - >gi:649725605:gb:AIC64325.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	4.4004e-90	269.075	COG2367	PenP	 - 	cl28588
Q#100 - >gi:980680677:ref:WP_059360190.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	797.612	PRK09465	tolC	 - 	cl30340
Q#101 - >gi:835597458:ref:WP_047577891.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	533.066	PRK10476	PRK10476	 - 	cl46872
Q#102 - >YP_002638786|FEATURES|TolC|multidrug|TolC	specific	236529	3	450	0	804.93	PRK09465	tolC	 - 	cl30340
Q#103 - >NC_002516.2.880417.p01|FEATURES|mexT|multidrug|mexT	specific	176153	144	340	1.13048e-67	210.937	cd08464	PBP2_DntR_like_2	 - 	cl21456
Q#103 - >NC_002516.2.880417.p01|FEATURES|mexT|multidrug|mexT	superfamily	181918	80	147	6.03542e-14	71.5923	cl32383	leuO superfamily	C	 - 
Q#104 - >gi:556502806:emb:CDH98055.1:|FEATURES|mecI|beta-lactam|mecI	specific	427620	8	121	1.12987e-40	131.184	pfam03965	Penicillinase_R	 - 	cl42131
Q#105 - >ZP_04677690|FEATURES|norA|multidrug|norA	specific	340883	8	375	8.40995e-66	213.592	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#106 - >DQ256079.1.gene1.p01|FEATURES|CMY-22|beta-lactam|CMX	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#107 - >gi:479873665:gb:ENU25063.1:|FEATURES|ompR|multidrug|ompR	superfamily	182665	4	224	1.65788e-89	263.469	cl32561	PRK10710 superfamily	 - 	 - 
Q#108 - >NC_002951.3237855.p01|FEATURES|marR|multidrug|marR	specific	441451	1	140	6.98348e-30	105.437	COG1846	MarR	 - 	cl43541
Q#109 - >gi:446866511:ref:WP_000943767.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.15662e-102	289.03	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#110 - >gi:556472474:ref:WP_023324090.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	1.68287e-73	214.839	cd07244	FosA	 - 	cl14632
Q#111 - >ABW39616|FEATURES|tetB|tetracycline|tetB	specific	340946	5	387	4.16347e-178	501.01	cd17388	MFS_TetA	 - 	cl28910
Q#112 - >ACN65403|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	519.641	PRK13753	PRK13753	 - 	cl00219
Q#113 - >gi:972342892:ref:WP_058998952.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	2.4747e-96	283.344	cd00739	DHPS	 - 	cl00219
Q#114 - >ZP_04271500|FEATURES|bacA|bacitracin|bacA	specific	234712	1	265	6.17315e-105	305.111	PRK00281	PRK00281	 - 	cl00858
Q#115 - >gi:553766933:ref:WP_023099175.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	1.09251e-69	221.356	COG0845	AcrA	 - 	cl34052
Q#116 - >U10251.1.gene1.p01|FEATURES|OXA-12|beta-lactam|OXA	superfamily	442014	1	257	3.1549e-64	201.649	cl43695	YbxI superfamily	 - 	 - 
Q#117 - >gi:502364505:ref:WP_012772744.1:|FEATURES|qnrB|fluoroquinolone|qnrB	superfamily	439496	21	225	1.27135e-102	295.829	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#118 - >ZP_04543532|FEATURES|CfxA3|beta-lactam|CfxA3	specific	441934	35	314	1.14237e-48	163.916	COG2367	PenP	 - 	cl28588
Q#119 - >gi:499458880:ref:WP_011146344.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	719.92	PRK11646	PRK11646	 - 	cl27936
Q#120 - >gi:445959307:ref:WP_000037162.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	145	9.54311e-21	83.7944	COG1309	AcrR	 - 	cl43380
Q#121 - >gi:754653900:ref:WP_042037551.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	521.51	PRK10476	PRK10476	 - 	cl46872
Q#122 - >YP_002238610|FEATURES|class_A|beta-lactam|class_A	specific	185339	1	284	0	562.552	PRK15442	PRK15442	 - 	cl21491
Q#123 - >gi:950150321:ref:WP_057202378.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	specific	398368	10	255	3.85709e-126	358.844	pfam04655	APH_6_hur	 - 	cl21453
Q#124 - >gi:120867056:emb:CAM10820.1:|FEATURES|mtrE|multidrug|mtrE	superfamily	182103	22	474	7.11649e-108	328.371	cl32423	PRK09837 superfamily	 - 	 - 
Q#125 - >gi:693164693:ref:WP_032298721.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	734.71	PRK15403	PRK15403	 - 	cl30558
Q#126 - >gi:928782332:ref:WP_053863054.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	4.98435e-29	103.126	COG1846	MarR	 - 	cl43541
Q#127 - >gi:447132822:ref:WP_001210078.1:|FEATURES|mdtC|multidrug|mdtC	specific	182589	1	1025	0	2024.26	PRK10614	PRK10614	 - 	cl47191
Q#128 - >AF090141.1.gene1.p1|FEATURES|GOB-1|beta-lactam|GOB-1	specific	293866	31	284	7.45709e-173	477.732	cd16308	GOB1-like_MBL-B3	 - 	cl23716
Q#129 - >gi:490856477:ref:WP_004718520.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	specific	236969	1	210	9.63922e-168	459.447	PRK11753	PRK11753	 - 	cl36052
Q#130 - >gi:518315006:ref:WP_019485213.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	4	388	0	646.179	PRK11289	ampC	 - 	cl21491
Q#131 - >gi:553797237:ref:WP_023127796.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	1.37453e-36	127.162	cl32444	PRK09975 superfamily	 - 	 - 
Q#132 - >gi:950248170:ref:WP_057288258.1:|FEATURES|mfpA|fluoroquinolone|mfpA	superfamily	411082	1	183	1.06133e-125	351.287	cl41257	mfpA_AE000516.2 superfamily	 - 	 - 
Q#133 - >gi:779959293:ref:WP_045406643.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	727.239	PRK11646	PRK11646	 - 	cl27936
Q#134 - >gi:488388251:ref:WP_002457636.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	7.709e-65	210.895	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#135 - >gi:298104552:gb:ADI55020.1:|FEATURES|PER-1|beta-lactam|PER	specific	441934	13	297	5.32361e-76	233.637	COG2367	PenP	 - 	cl28588
Q#136 - >gi:810441446:ref:WP_046340811.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	986.137	NF000391	EmrB	 - 	cl41258
Q#137 - >YP_001780068|FEATURES|bacA|bacitracin|bacA	specific	237134	2	283	3.81688e-109	317.148	PRK12554	PRK12554	 - 	cl00858
Q#138 - >gi:742286685:ref:WP_038808244.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	792.219	PRK09465	tolC	 - 	cl30340
Q#139 - >gi:329314850:gb:AEB89263.1:|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	specific	341046	19	469	5.94611e-101	307.58	cd17503	MFS_LmrB_MDR_like	 - 	cl28910
Q#140 - >gi:696408901:ref:WP_032980019.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	787.982	PRK09465	tolC	 - 	cl30340
Q#141 - >L12710.gene.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	442387	15	175	3.88184e-14	65.877	COG3153	yhbS	 - 	cl43796
Q#142 - >gi:487549106:ref:WP_001713789.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	739.717	PRK15403	PRK15403	 - 	cl30558
Q#143 - >gi:922777287:ref:WP_053374995.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	3.83979e-84	268.857	cl33905	Uup superfamily	 - 	 - 
Q#144 - >gi:486163839:ref:WP_001527347.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1489.86	PRK08125	PRK08125	 - 	cl35644
Q#145 - >L06798.gene.p01|FEATURES|tetD|tetracycline|tetD	specific	340946	7	386	5.86044e-145	416.652	cd17388	MFS_TetA	 - 	cl28910
Q#146 - >gi:979519371:ref:WP_059338299.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	965.722	NF000391	EmrB	 - 	cl41258
Q#147 - >YP_002414662|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1667.36	cl39118	PRK15127 superfamily	 - 	 - 
Q#148 - >gi:498121491:ref:WP_010435647.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	794.53	PRK09465	tolC	 - 	cl30340
Q#149 - >gi:757707445:ref:WP_042936635.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	791.063	PRK09465	tolC	 - 	cl30340
Q#150 - >gi:1039343150:ref:WP_064774553.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	51	306	1.40881e-91	273.312	COG2367	PenP	 - 	cl28588
