Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#16 - >gi:521286875:ref:WP_020451143.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	5	143	1.01325e-85	247.167	PRK04101	PRK04101	 - 	cl14632
Q#17 - >gi:640477615:ref:WP_024918051.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	1.75057e-86	266.039	COG0845	AcrA	 - 	cl34052
Q#18 - >YP_001571902|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	2.16306e-139	392.951	COG0030	RsmA	 - 	cl42997
Q#19 - >YP_001465866|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	737.406	PRK15403	PRK15403	 - 	cl30558
Q#20 - >gi:1043200106:ref:WP_065355664.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	661.855	PRK11578	PRK11578	 - 	cl32708
Q#21 - >gi:545263888:ref:WP_021556954.1:|FEATURES|mdtC|multidrug|mdtC	specific	182589	1	1025	0	2122.1	PRK10614	PRK10614	 - 	cl47191
Q#22 - >gi:446669094:ref:WP_000746440.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	681.885	PRK11578	PRK11578	 - 	cl32708
Q#23 - >AAC37034|FEATURES|ermG|MLS|ermG	specific	128898	18	180	1.60471e-69	210.83	smart00650	rADc	 - 	cl17173
Q#24 - >gi:927044729:gb:ALD75936.1:|FEATURES|mdfA|multidrug|mdfA	specific	185300	1	400	0	680.509	PRK15402	PRK15402	 - 	cl33139
Q#25 - >gi:649725817:gb:AIC64431.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	2.97269e-90	269.46	COG2367	PenP	 - 	cl28588
Q#26 - >BAC67142|FEATURES|tetB|tetracycline|tetB	specific	340946	5	387	6.44785e-178	500.625	cd17388	MFS_TetA	 - 	cl28910
Q#27 - >gi:749204897:ref:WP_040117488.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	716.068	PRK11646	PRK11646	 - 	cl27936
Q#28 - >gi:910264267:ref:WP_050068294.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1298.92	PRK10535	PRK10535	 - 	cl32530
Q#29 - >gi:555283468:ref:WP_023259051.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	737.639	PRK11646	PRK11646	 - 	cl27936
Q#30 - >M27459.1.gene1.p01|FEATURES|OXY-1|beta-lactam|OXY	specific	441934	23	291	6.11696e-88	263.297	COG2367	PenP	 - 	cl28588
Q#31 - >AY862132.1.gene1.p01|FEATURES|OXA-78|beta-lactam|OXA	specific	442014	4	274	1.48143e-110	319.906	COG2602	YbxI	 - 	cl43695
Q#32 - >gi:1016956400:ref:WP_063156586.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.3161e-175	481.208	PRK10188	PRK10188	 - 	cl32472
Q#33 - >YP_002226185|FEATURES|penA|beta-lactam|penA	superfamily	236761	3	623	0	882.954	cl35950	PRK10795 superfamily	 - 	 - 
Q#34 - >gi:446014342:ref:WP_000092197.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	736.483	PRK11646	PRK11646	 - 	cl27936
Q#35 - >gi:695186401:gb:AIS88824.1:|FEATURES|oprM|multidrug|oprM	superfamily	182103	37	505	7.7621e-118	354.95	cl32423	PRK09837 superfamily	 - 	 - 
Q#36 - >YP_002394085|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	523.821	PRK10476	PRK10476	 - 	cl46872
Q#37 - >AAK49460|FEATURES|OXA-35|beta-lactam|OXA	specific	442014	1	264	2.89159e-115	331.462	COG2602	YbxI	 - 	cl43695
Q#38 - >gi:446783005:ref:WP_000860261.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1489.47	PRK08125	PRK08125	 - 	cl35644
Q#39 - >gi:910928571:ref:WP_050141586.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	806.471	PRK09465	tolC	 - 	cl30340
Q#40 - >HE981194.1.gene1.p01|FEATURES|SHV-164|beta-lactam|SHV	specific	185339	1	284	0	562.552	PRK15442	PRK15442	 - 	cl21491
Q#41 - >CAR69107|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	1.34896e-140	408.933	cd04168	TetM_like	 - 	cl38936
Q#41 - >CAR69107|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	2.49394e-117	365.043	cl46912	PRK13351 superfamily	 - 	 - 
Q#42 - >gi:488988905:ref:WP_002899678.1:|FEATURES|macA|MLS|macA	specific	440606	36	389	4.96831e-80	248.705	COG0845	AcrA	 - 	cl34052
Q#43 - >gi:983283045:ref:WP_060475093.1:|FEATURES|vanB|glycopeptide|vanB	specific	234993	1	341	1.96208e-128	370.605	PRK01966	ddl	 - 	cl35171
Q#44 - >ZP_03064513|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	691	0	1150.76	PRK11427	PRK11427	 - 	cl42009
Q#45 - >AB744718.1.gene1.p01|FEATURES|NDM-8|beta-lactam|NDM	specific	293858	49	267	8.11159e-125	353.741	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#46 - >gi:12483631:dbj:BAB21440.1:|FEATURES|fmtC|beta-lactam|fmtC	specific	468043	11	839	0	819.445	NF033480	bifunc_MprF	 - 	cl41273
Q#47 - >M22126.1.gene1.p01|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I	specific	270699	13	263	1.07274e-96	283.318	cd05150	APH	 - 	cl21453
Q#48 - >ZP_04294082|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	7.2748e-111	320.134	PRK00281	PRK00281	 - 	cl00858
Q#49 - >gi:486401891:ref:WP_001606632.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	908.876	PRK09915	PRK09915	 - 	cl42914
Q#50 - >gi:850369969:ref:WP_048027842.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	480360	1	381	0	671.484	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#51 - >ACM47288|FEATURES|vanX|glycopeptide|vanX	specific	350616	3	199	7.47995e-108	307.497	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#52 - >gi:553789261:ref:WP_023120513.1:|FEATURES|mexT|multidrug|mexT	specific	176153	101	297	1.00001e-69	214.789	cd08464	PBP2_DntR_like_2	 - 	cl21456
Q#52 - >gi:553789261:ref:WP_023120513.1:|FEATURES|mexT|multidrug|mexT	superfamily	181918	1	104	3.26555e-29	113.194	cl32383	leuO superfamily	C	 - 
Q#53 - >gi:556354473:ref:WP_023299711.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1324.73	PRK10535	PRK10535	 - 	cl32530
Q#54 - >gi:649725597:gb:AIC64321.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	3.62946e-91	271.772	COG2367	PenP	 - 	cl28588
Q#55 - >gi:927316447:ref:WP_053810605.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1291.22	PRK10535	PRK10535	 - 	cl32530
Q#56 - >JX025022.1.gene1.p01|FEATURES|OXA-242|beta-lactam|OXA	specific	442014	4	274	1.7264e-110	319.906	COG2602	YbxI	 - 	cl43695
Q#57 - >gi:490800509:ref:WP_004662646.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1035	0	1278.51	cl47191	ACR_tran superfamily	 - 	 - 
Q#58 - >gi:641639621:emb:CDQ53892.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	29	429	0	690.891	PRK09874	PRK09874	 - 	cl27912
Q#59 - >gi:1016088205:ref:WP_062932041.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	717.223	PRK11646	PRK11646	 - 	cl27936
Q#60 - >AAV74563|FEATURES|vanB|glycopeptide|vanB	specific	234993	1	341	4.11312e-130	374.842	PRK01966	ddl	 - 	cl35171
Q#61 - >AB0890|FEATURES|TolC|multidrug|TolC	specific	236529	3	450	0	805.316	PRK09465	tolC	 - 	cl30340
Q#62 - >gi:545163983:ref:WP_021518728.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	693.48	PRK01766	PRK01766	 - 	cl09326
Q#63 - >gi:693041994:ref:WP_032213584.1:|FEATURES|tetC|tetracycline|tetC	superfamily	439388	1	197	1.66827e-97	281.181	cl40576	Tn10_TetC superfamily	 - 	 - 
Q#64 - >gi:983405266:ref:WP_060572805.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	731.861	PRK11646	PRK11646	 - 	cl27936
Q#65 - >CAY49038|FEATURES|bacA|bacitracin|bacA	specific	234712	2	266	1.16061e-122	350.565	PRK00281	PRK00281	 - 	cl00858
Q#66 - >gi:740617797:ref:WP_038403311.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	6.14951e-80	255.799	cl36990	outer_NodT superfamily	 - 	 - 
Q#67 - >gi:649725829:gb:AIC64437.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	289	6.58509e-90	268.305	COG2367	PenP	 - 	cl28588
Q#68 - >gi:691147886:ref:WP_032060394.1:|FEATURES|marR|multidrug|marR	specific	441451	22	143	5.83226e-20	80.3993	COG1846	MarR	 - 	cl43541
Q#69 - >gi:487638089:ref:WP_001742585.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	634.238	PRK11289	ampC	 - 	cl21491
Q#70 - >gi:921979807:ref:WP_053271336.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1349	PRK10535	PRK10535	 - 	cl32530
Q#71 - >FR865168.1.gene1.p01|FEATURES|OXA-216|beta-lactam|OXA	specific	442014	4	274	2.11665e-111	322.217	COG2602	YbxI	 - 	cl43695
Q#72 - >gi:487410673:ref:WP_001678389.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	736.483	PRK11646	PRK11646	 - 	cl27936
Q#73 - >JQ772478.1.gene1.p1|FEATURES|GES-21|beta-lactam|GES	specific	441934	1	278	1.74551e-79	241.726	COG2367	PenP	 - 	cl28588
Q#74 - >gi:556422871:ref:WP_023307823.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	680.73	PRK11578	PRK11578	 - 	cl32708
Q#75 - >AF162771.1.gene2.p01|FEATURES|aac(6')-II|aminoglycoside|aac(6')-II	superfamily	275224	1	183	6.75072e-138	382.31	cl29112	N6_acetyl_AAC6 superfamily	 - 	 - 
Q#76 - >ZP_04324291|FEATURES|class_A|beta-lactam|class_A	specific	293862	48	249	1.14362e-116	332.712	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#77 - >gi:694102529:ref:WP_032445810.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1286.6	PRK10535	PRK10535	 - 	cl32530
Q#78 - >gi:760320840:ref:WP_043856858.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	1.1807e-159	445.074	pfam04439	Adenyl_transf	 - 	cl04520
Q#79 - >gi:545233261:ref:WP_021532755.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	781.818	PRK09465	tolC	 - 	cl30340
Q#80 - >gi:554631478:ref:WP_023167258.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	661.855	PRK11578	PRK11578	 - 	cl32708
Q#81 - >gi:557710037:gb:AHA22063.1:|FEATURES|mexT|multidrug|mexT	specific	176153	115	311	5.51295e-70	215.945	cd08464	PBP2_DntR_like_2	 - 	cl21456
Q#81 - >gi:557710037:gb:AHA22063.1:|FEATURES|mexT|multidrug|mexT	specific	459683	51	84	2.64659e-07	46.9944	pfam00126	HTH_1	N	cl47504
Q#82 - >X03615.1.gene1.p1|FEATURES|aph(4)-I|aminoglycoside|aph(4)-I	specific	442406	29	251	3.65167e-23	97.1079	COG3173	YcbJ	C	cl43802
Q#83 - >ZP_03078078|FEATURES|emrD|multidrug|emrD	specific	183259	10	386	0	607.675	PRK11652	emrD	 - 	cl28910
Q#84 - >AF367983.gene.p01|FEATURES|class_A|beta-lactam|class_A	specific	441934	42	309	2.91878e-94	280.246	COG2367	PenP	 - 	cl28588
Q#85 - >YP_001588793|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1297.38	PRK10535	PRK10535	 - 	cl32530
Q#86 - >gi:822514719:ref:WP_046945358.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.49278e-101	286.334	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#87 - >AF252855.1.gene1.p01|FEATURES|floR|phenicol|floR	superfamily	475125	10	381	8.61454e-77	242.675	cl28910	MFS superfamily	 - 	 - 
Q#88 - >gi:723058846:ref:WP_033553507.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	637.705	PRK11289	ampC	 - 	cl21491
Q#89 - >YP_002791392|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	275224	26	209	6.47282e-145	400.799	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#90 - >gi:817655647:ref:WP_046621562.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	789.908	PRK09465	tolC	 - 	cl30340
Q#91 - >M97172.1.gene1.p01|FEATURES|aac(3)-II|aminoglycoside|aac(3)-II	specific	442043	1	265	5.30254e-104	302.505	COG2746	YokD	 - 	cl01051
Q#92 - >gi:553784490:ref:WP_023115951.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	1.04844e-79	255.029	cl36990	outer_NodT superfamily	 - 	 - 
Q#93 - >HM488990.1.gene1.p1|FEATURES|OXA-169|beta-lactam|OXA	specific	442014	1	273	4.39541e-107	311.046	COG2602	YbxI	 - 	cl43695
Q#94 - >gi:662129758:ref:WP_030081404.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	26	595	0	617.947	COG1132	MdlB	 - 	cl34129
Q#95 - >gi:949723153:ref:WP_057066407.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	756.899	PRK11646	PRK11646	 - 	cl27936
Q#96 - >gi:189303747:gb:ACD85804.1:|FEATURES|OXA-10|beta-lactam|OXA	specific	442014	1	264	8.77028e-114	327.61	COG2602	YbxI	 - 	cl43695
Q#97 - >YP_002846930|FEATURES|emrD|multidrug|emrD	specific	183259	1	394	0	597.274	PRK11652	emrD	 - 	cl28910
Q#98 - >gi:836585048:ref:WP_047742322.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1317.41	PRK10535	PRK10535	 - 	cl32530
Q#99 - >gi:693075113:ref:WP_032238204.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	691.939	PRK01766	PRK01766	 - 	cl09326
Q#100 - >gi:489311090:ref:WP_003218499.1:|FEATURES|ykkC|multidrug|ykkC	specific	459985	1	83	2.85414e-23	85.8016	pfam00893	Multi_Drug_Res	 - 	cl46645
Q#101 - >gi:916062978:ref:WP_050953967.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	738.409	PRK11646	PRK11646	 - 	cl27936
Q#102 - >gi:1039430674:ref:WP_064794447.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1285.83	PRK10535	PRK10535	 - 	cl32530
Q#103 - >gi:488957828:ref:WP_002868903.1:|FEATURES|macA|MLS|macA	specific	440606	36	389	2.26335e-82	254.483	COG0845	AcrA	 - 	cl34052
Q#104 - >gi:896183104:ref:WP_049194289.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	787.982	PRK09465	tolC	 - 	cl30340
Q#105 - >ZP_03064983|FEATURES|acrA|multidrug|acrA	specific	184990	13	409	0	746.538	PRK15030	PRK15030	 - 	cl33066
Q#106 - >ABO60996|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	38	276	4.51736e-158	440.022	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#107 - >gi:829850806:ref:WP_047354351.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	654.921	PRK11578	PRK11578	 - 	cl32708
Q#108 - >gi:693155153:ref:WP_032291754.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	625.764	PRK11289	ampC	 - 	cl21491
Q#109 - >gi:550712609:ref:WP_022645518.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	738.024	PRK11646	PRK11646	 - 	cl27936
Q#110 - >EU019534.1.gene1.p01|FEATURES|OXA-79|beta-lactam|OXA	specific	442014	4	274	5.16651e-112	323.758	COG2602	YbxI	 - 	cl43695
Q#111 - >gi:510904736:ref:WP_016232141.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	3.07614e-176	483.519	PRK10188	PRK10188	 - 	cl32472
Q#112 - >JN638887.1.gene1.p01|FEATURES|OXA-225|beta-lactam|OXA	specific	442014	1	273	2.28868e-106	309.12	COG2602	YbxI	 - 	cl43695
Q#113 - >gi:727229816:ref:WP_033690688.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	2.17959e-90	270.231	COG2367	PenP	 - 	cl28588
Q#114 - >gi:526247417:ref:WP_020843768.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	657.618	PRK11578	PRK11578	 - 	cl32708
Q#115 - >AF516720.1.gene1.p1|FEATURES|TEM-105|beta-lactam|TEM	specific	185339	3	286	0	608.391	PRK15442	PRK15442	 - 	cl21491
Q#116 - >gi:488946526:ref:WP_002857601.1:|FEATURES|cmeA|multidrug|cmeA	specific	273776	36	364	3.96923e-120	350.076	TIGR01730	RND_mfp	 - 	cl46872
Q#117 - >gi:927320959:ref:WP_053813481.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	167	5.41766e-19	79.9424	COG1309	AcrR	 - 	cl43380
Q#118 - >ZP_03065589|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1481.77	PRK08125	PRK08125	 - 	cl35644
Q#119 - >ZP_02902278|FEATURES|acrA|multidrug|acrA	specific	184990	13	409	0	738.449	PRK15030	PRK15030	 - 	cl33066
Q#120 - >gi:446573700:ref:WP_000651046.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	9.44474e-102	310.211	cd13143	MATE_MepA_like	 - 	cl09326
Q#121 - >ACA23195|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	3.00569e-148	428.579	cd04168	TetM_like	 - 	cl38936
Q#121 - >ACA23195|FEATURES|tetW|tetracycline|tetW	superfamily	481252	1	616	4.72542e-118	366.969	cl46912	PRK13351 superfamily	 - 	 - 
Q#122 - >gi:835413504:ref:WP_047499457.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	992.686	NF000391	EmrB	 - 	cl41258
Q#123 - >ABB71176|FEATURES|dfrA25|diaminopyrimidine|dfrA25	specific	238127	1	150	5.27476e-51	159.996	cd00209	DHFR	 - 	cl17279
Q#124 - >gi:837878655:ref:WP_047885124.1:|FEATURES|qnrS|fluoroquinolone|qnrS	specific	440968	17	207	1.9394e-30	110.416	COG1357	YjbI	 - 	cl34238
Q#125 - >gi:805303363:ref:WP_046093062.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	798.382	PRK09465	tolC	 - 	cl30340
Q#126 - >ACJ64205|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	superfamily	475125	10	381	4.33113e-77	243.445	cl28910	MFS superfamily	 - 	 - 
Q#127 - >gi:815660331:ref:WP_046399693.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	698.839	COG1132	MdlB	 - 	cl34129
Q#128 - >NC_002516.2.881078.p01|FEATURES|mexC|multidrug|mexC	specific	411094	1	375	0	666.063	NF033138	RND-peri-MexC	 - 	cl41268
Q#129 - >gi:545101219:ref:WP_021467168.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.06662e-170	468.881	PRK10188	PRK10188	 - 	cl32472
Q#130 - >gi:565828994:ref:WP_023912825.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	1.15529e-37	129.858	cl32444	PRK09975 superfamily	 - 	 - 
Q#131 - >gi:446110318:ref:WP_000188173.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1354.78	PRK10535	PRK10535	 - 	cl32530
Q#132 - >gi:717497953:gb:AIW80586.1:|FEATURES|tetX|tetracycline|tetX	specific	440419	17	384	8.80464e-44	154.711	COG0654	UbiH	 - 	cl43226
Q#133 - >gi:691108305:ref:WP_032030955.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	143	8.95163e-21	83.7944	COG1309	AcrR	 - 	cl43380
Q#134 - >gi:974684692:ref:WP_059267998.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1319.73	PRK10535	PRK10535	 - 	cl32530
Q#135 - >Q55317|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	139	1.41467e-93	266.427	PRK04101	PRK04101	 - 	cl14632
Q#136 - >gi:1002396927:ref:WP_061380279.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	0	507.786	PRK10188	PRK10188	 - 	cl32472
Q#137 - >gi:485855066:ref:WP_001456684.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	740.376	PRK09859	PRK09859	 - 	cl31380
Q#138 - >gi:693154645:ref:WP_032291313.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1351.7	PRK10535	PRK10535	 - 	cl32530
Q#139 - >gi:447201640:ref:WP_001278896.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	specific	235662	7	196	1.06769e-125	351.766	PRK05986	PRK05986	 - 	cl38936
Q#140 - >AF201827.1.gene1.p01|FEATURES|OXA-26|beta-lactam|OXA	specific	442014	1	275	1.92237e-100	294.097	COG2602	YbxI	 - 	cl43695
Q#141 - >gi:762040148:ref:WP_043876036.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	791.448	PRK09465	tolC	 - 	cl30340
Q#142 - >EF394370.1.gene1.p01|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#143 - >gi:1028099012:ref:WP_063855477.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	720.305	PRK11646	PRK11646	 - 	cl27936
Q#144 - >gi:554684950:ref:WP_023184847.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	402	0	689.35	PRK09874	PRK09874	 - 	cl27912
Q#145 - >gi:1031635489:gb:ANG14767.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.465	PRK15442	PRK15442	 - 	cl21491
Q#146 - >gi:970287649:ref:WP_058664322.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	733.017	PRK11646	PRK11646	 - 	cl27936
Q#147 - >NC_009085.4918440.p01|FEATURES|tetA|tetracycline|tetA	specific	340946	3	352	1.25732e-119	350.783	cd17388	MFS_TetA	 - 	cl28910
Q#148 - >K00432.1.gene1.p1|FEATURES|aph(3')-V|aminoglycoside|aph(3')-V	specific	270699	14	268	2.21905e-107	310.668	cd05150	APH	 - 	cl21453
Q#149 - >AAB05628|FEATURES|vanX|glycopeptide|vanX	specific	350616	4	201	8.18244e-110	312.505	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#150 - >ZP_03945515|FEATURES|bacA|bacitracin|bacA	specific	234712	17	288	5.21328e-111	321.675	PRK00281	PRK00281	 - 	cl00858
Q#151 - >ZP_02901868|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1489.09	PRK08125	PRK08125	 - 	cl35644
Q#152 - >AB636283.1.gene1.p01|FEATURES|SMB-1|beta-lactam|SMB-1	specific	293871	23	276	6.14109e-171	472.425	cd16313	SMB-1-like_MBL-B3	 - 	cl23716
Q#153 - >X65252.1.gene1.p01|FEATURES|CAZ-2|beta-lactam|CAZ	specific	185339	3	286	0	601.457	PRK15442	PRK15442	 - 	cl21491
Q#154 - >gi:651590745:ref:WP_026585721.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	40	306	7.97588e-94	279.09	COG2367	PenP	 - 	cl28588
Q#155 - >gi:752512606:ref:WP_041184222.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	50	309	4.728e-92	274.468	COG2367	PenP	 - 	cl28588
Q#156 - >AY463797.7.gene28.p01|FEATURES|tetA|tetracycline|tetA	specific	340946	7	389	0	537.99	cd17388	MFS_TetA	 - 	cl28910
Q#157 - >AB061794.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	440859	54	182	4.18886e-17	73.4875	COG1246	ArgA	N	cl43364
Q#158 - >gi:657686580:ref:WP_029487409.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	681.5	PRK11578	PRK11578	 - 	cl32708
Q#159 - >YP_010878|FEATURES|bacA|bacitracin|bacA	specific	234712	1	264	4.36812e-110	318.208	PRK00281	PRK00281	 - 	cl00858
