Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#14 - >gi:723045963:ref:WP_033545801.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	739.991	PRK09859	PRK09859	 - 	cl31380
Q#15 - >gi:798875400:ref:WP_045898496.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	650.299	PRK11578	PRK11578	 - 	cl32708
Q#16 - >ABW72062|FEATURES|acrB|multidrug|acrB	superfamily	185081	1	1048	0	1948.17	cl39118	PRK15127 superfamily	 - 	 - 
Q#17 - >gi:779838086:ref:WP_045343334.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	798.767	PRK09465	tolC	 - 	cl30340
Q#18 - >gi:757800059:ref:WP_043017261.1:|FEATURES|mdtF|multidrug|mdtF	specific	273335	1	1033	0	1590.91	TIGR00915	2A0602	 - 	cl47191
Q#19 - >HM113560.1.gene1.p01|FEATURES|OXA-174|beta-lactam|OXA	specific	442014	4	274	1.82338e-110	319.52	COG2602	YbxI	 - 	cl43695
Q#20 - >gi:922960572:ref:WP_053388754.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	791.834	PRK09465	tolC	 - 	cl30340
Q#21 - >gi:952011484:ref:WP_057915969.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#22 - >gi:693100241:ref:WP_032255739.1:|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1154.61	PRK11427	PRK11427	 - 	cl42009
Q#23 - >gi:756413181:ref:WP_042632564.1:|FEATURES|floR|phenicol|floR	superfamily	475125	10	381	1.89344e-77	244.601	cl28910	MFS superfamily	 - 	 - 
Q#24 - >gi:695269051:ref:WP_032491228.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	522.723	PRK13753	PRK13753	 - 	cl00219
Q#25 - >gi:738114161:ref:WP_036072414.1:|FEATURES|norB|fluoroquinolone|norB	specific	340879	18	454	2.25947e-67	220.122	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#26 - >AB302939.1.gene1.p01|FEATURES|SHV-60|beta-lactam|SHV	specific	185339	1	284	0	563.323	PRK15442	PRK15442	 - 	cl21491
Q#27 - >gi:491142545:ref:WP_005000947.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	966.492	NF000391	EmrB	 - 	cl41258
Q#28 - >AE016830.1.gene1786.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	specific	340879	20	452	1.95193e-84	264.035	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#29 - >gi:686448604:ref:WP_031928572.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	2.41702e-101	309.055	cd13143	MATE_MepA_like	 - 	cl09326
Q#30 - >gi:506379872:ref:WP_015899591.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	4.73984e-27	98.1185	COG1846	MarR	 - 	cl43541
Q#31 - >gi:640475599:ref:WP_024916072.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	1.0599e-37	130.244	cl32444	PRK09975 superfamily	 - 	 - 
Q#32 - >gi:645909098:ref:WP_025464514.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	specific	395465	40	161	6.1842e-16	69.854	pfam00583	Acetyltransf_1	 - 	cl17182
Q#33 - >gi:556470568:ref:WP_023322309.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	730.32	PRK11646	PRK11646	 - 	cl27936
Q#34 - >gi:727209879:ref:WP_033671126.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	138	1.2853e-93	266.427	PRK04101	PRK04101	 - 	cl14632
Q#35 - >JQ422054.1.gene1.p01|FEATURES|OXA-230|beta-lactam|OXA	specific	442014	5	272	1.15191e-102	299.875	COG2602	YbxI	 - 	cl43695
Q#36 - >gi:545247756:ref:WP_021546185.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	733.939	PRK15403	PRK15403	 - 	cl30558
Q#37 - >gi:910088493:ref:WP_050000244.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.31531e-99	281.326	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#38 - >gi:686149624:ref:WP_031783590.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	3.25369e-71	227.459	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#39 - >gi:808667354:emb:CQD17781.1:|FEATURES|tetV|tetracycline|tetV	superfamily	162098	26	391	4.77033e-88	271.887	cl31440	2A0121 superfamily	 - 	 - 
Q#40 - >gi:649725755:gb:AIC64400.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	4.766e-91	271.386	COG2367	PenP	 - 	cl28588
Q#41 - >gi:829619885:ref:WP_047343235.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	679.189	PRK11578	PRK11578	 - 	cl32708
Q#42 - >gi:545245290:ref:WP_021543963.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1349	PRK10535	PRK10535	 - 	cl32530
Q#43 - >gi:754717296:ref:WP_042091118.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	627.304	PRK11289	ampC	 - 	cl21491
Q#44 - >gi:446008124:ref:WP_000085979.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	630.516	PRK10473	PRK10473	 - 	cl32519
Q#45 - >AY874537.1.gene1.p01|FEATURES|TEM-11|beta-lactam|TEM	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#46 - >DQ328802.1.gene1.p01|FEATURES|SHV-86|beta-lactam|SHV	specific	185339	1	284	0	559.085	PRK15442	PRK15442	 - 	cl21491
Q#47 - >ABO93588|FEATURES|qnrB|fluoroquinolone|qnrB	superfamily	439496	9	213	1.79375e-102	295.059	cl45666	penta_rpt_SmQnr superfamily	 - 	 - 
Q#48 - >M80346.gene.p01|FEATURES|carA|MLS|carA	specific	440254	8	548	4.10655e-158	461.071	COG0488	Uup	 - 	cl33905
Q#49 - >gi:1034011017:ref:WP_064483992.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	4	388	0	646.179	PRK11289	ampC	 - 	cl21491
Q#50 - >gi:1031624471:gb:ANG09608.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#51 - >B6HZ32|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	4.94477e-141	397.189	COG0030	RsmA	 - 	cl42997
Q#52 - >gi:723045457:ref:WP_033545686.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1487.16	PRK08125	PRK08125	 - 	cl35644
Q#53 - >gi:1005599623:ref:WP_061684947.1:|FEATURES|fosX|fosfomycin|fosX	specific	319952	2	131	7.58913e-86	246.032	cd08364	FosX	 - 	cl14632
Q#54 - >DQ309276.1.gene1.p01|FEATURES|OXA-84|beta-lactam|OXA	specific	442014	4	274	4.41968e-110	318.75	COG2602	YbxI	 - 	cl43695
Q#55 - >gi:749018243:ref:WP_040076872.1:|FEATURES|mexE|multidrug|mexE	superfamily	184990	1	397	0	672.195	cl33066	PRK15030 superfamily	 - 	 - 
Q#56 - >gi:817122037:ref:WP_046494699.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	26	597	0	632.2	COG1132	MdlB	 - 	cl34129
Q#57 - >gi:692982586:ref:WP_032172458.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1666.97	cl39118	PRK15127 superfamily	 - 	 - 
Q#58 - >DQ519089.1.gene1.p01|FEATURES|OXA-95|beta-lactam|OXA	specific	442014	4	274	8.8275e-112	322.987	COG2602	YbxI	 - 	cl43695
Q#59 - >gi:446782978:ref:WP_000860234.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1487.93	PRK08125	PRK08125	 - 	cl35644
Q#60 - >ZP_04277914|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	1.38052e-111	322.06	PRK00281	PRK00281	 - 	cl00858
Q#61 - >NC_011586.7045208.p01|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	515.789	PRK13753	PRK13753	 - 	cl00219
Q#62 - >gi:488068784:ref:WP_002140181.1:|FEATURES|bcrA|bacitracin|bcrA	specific	440746	8	226	1.56198e-105	307.376	COG1131	CcmA	 - 	cl34128
Q#63 - >gi:487977840:ref:WP_002050629.1:|FEATURES|marR|multidrug|marR	specific	441451	22	151	1.0432e-21	84.6365	COG1846	MarR	 - 	cl43541
Q#64 - >gi:755098695:ref:WP_042449655.1:|FEATURES|rifampin_monooxygenase|rifamycin|rifampin_monooxygenase	superfamily	235870	3	476	4.99871e-153	444.462	cl35513	PRK06834 superfamily	 - 	 - 
Q#65 - >gi:754723362:ref:WP_042095437.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	523.821	PRK10476	PRK10476	 - 	cl46872
Q#66 - >FJ666070.1.gene1.p1|FEATURES|PDC-7|beta-lactam|PDC	specific	236894	4	388	0	646.95	PRK11289	ampC	 - 	cl21491
Q#67 - >AB158573.gene.p01|FEATURES|rpsD_(ramA_or_sud2)|unclassified|rpsD_(ramA_or_sud2)	specific	143600	2	251	5.94633e-120	343.023	cd07576	R-amidase_like	 - 	cl11424
Q#68 - >CP001138.1.gene2906.p01|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	986.908	NF000391	EmrB	 - 	cl41258
Q#69 - >gi:1037423409:ref:WP_064736697.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	786.056	PRK09465	tolC	 - 	cl30340
Q#70 - >gi:588248048:gb:EXF19751.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	7.01766e-69	224.558	cl30340	tolC superfamily	 - 	 - 
Q#71 - >KF297577.1.gene1.p01|FEATURES|OXA-348|beta-lactam|OXA	specific	442014	4	273	2.11363e-103	301.801	COG2602	YbxI	 - 	cl43695
Q#72 - >gi:489200117:ref:WP_003109351.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1275.05	cl47191	ACR_tran superfamily	 - 	 - 
Q#73 - >AY082011.1.gene6.p01|FEATURES|vanH|glycopeptide|vanH	superfamily	473865	7	322	2.47546e-159	447.811	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#74 - >ZP_04466634|FEATURES|PBP-1A|beta-lactam|PBP-1A	specific	444033	1	838	0	1114.85	COG5009	MrcA	 - 	cl34862
Q#75 - >gi:447004742:ref:WP_001081998.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	744.999	PRK09859	PRK09859	 - 	cl31380
Q#76 - >JN848782.1.gene1.p01|FEATURES|IMP-33|beta-lactam|IMP	superfamily	451500	23	234	5.30944e-122	345.806	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#77 - >gi:639206639:ref:WP_024544906.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	specific	395465	55	139	6.79096e-13	61.3796	pfam00583	Acetyltransf_1	N	cl17182
Q#78 - >gi:485854416:ref:WP_001456174.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	698.487	PRK01766	PRK01766	 - 	cl09326
Q#79 - >ABV82118|FEATURES|tet32|tetracycline|tet32	specific	206731	5	241	3.03001e-137	400.459	cd04168	TetM_like	 - 	cl38936
Q#79 - >ABV82118|FEATURES|tet32|tetracycline|tet32	superfamily	481252	1	612	1.59467e-121	376.214	cl46912	PRK13351 superfamily	 - 	 - 
Q#80 - >gi:779872430:ref:WP_045357092.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	722.616	PRK11646	PRK11646	 - 	cl27936
Q#81 - >B7LQA4|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	695.406	PRK01766	PRK01766	 - 	cl09326
Q#82 - >gi:1020276027:ref:WP_063268378.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	638.09	PRK11289	ampC	 - 	cl21491
Q#83 - >gi:403023847:gb:EJY36064.1:|FEATURES|vanY|glycopeptide|vanY	specific	441480	25	196	4.91012e-63	192.789	COG1876	LdcB	 - 	cl43548
Q#84 - >AF315351.1.gene2.p01|FEATURES|OXA-32|beta-lactam|OXA	specific	442014	3	264	2.56554e-127	362.278	COG2602	YbxI	 - 	cl43695
Q#85 - >CAB61227|FEATURES|vanA|glycopeptide|vanA	specific	234993	1	342	2.72425e-131	377.924	PRK01966	ddl	 - 	cl35171
Q#86 - >gi:1008199138:ref:WP_061860513.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	8.92631e-85	270.398	cl33905	Uup superfamily	 - 	 - 
Q#87 - >gi:501622858:ref:WP_012602900.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	627.304	PRK11289	ampC	 - 	cl21491
Q#88 - >gi:501268701:ref:WP_012311719.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	631.156	PRK11289	ampC	 - 	cl21491
Q#89 - >gi:920538074:ref:WP_052996048.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	699.61	COG1132	MdlB	 - 	cl34129
Q#90 - >gi:745773377:ref:WP_039068664.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	139	3.69213e-96	272.975	PRK04101	PRK04101	 - 	cl14632
Q#91 - >gi:486815884:gb:EOH50555.1:|FEATURES|vanS|glycopeptide|vanS	specific	444026	15	373	3.04108e-69	222.891	COG5002	WalK	 - 	cl34860
Q#92 - >gi:835690637:ref:WP_047617978.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	735.713	PRK11646	PRK11646	 - 	cl27936
Q#93 - >gi:1006168127:ref:WP_061737405.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	5.30026e-71	227.074	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#94 - >gi:1004170896:gb:AMP19672.1:|FEATURES|mtrR|multidrug|mtrR	superfamily	182632	2	191	7.86243e-36	124.733	cl42922	PRK10668 superfamily	 - 	 - 
Q#95 - >gi:764394645:ref:WP_044347915.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	795.3	PRK09465	tolC	 - 	cl30340
Q#96 - >gi:1016934190:ref:WP_063136393.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	721.846	PRK11646	PRK11646	 - 	cl27936
Q#97 - >gi:560398941:ref:WP_023622163.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	666.862	PRK11578	PRK11578	 - 	cl32708
Q#98 - >gi:446573715:ref:WP_000651061.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	7.37801e-103	312.907	cd13143	MATE_MepA_like	 - 	cl09326
Q#99 - >gi:493174660:ref:WP_006176120.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	5.94162e-176	482.748	PRK10188	PRK10188	 - 	cl32472
Q#100 - >AAC60780|FEATURES|rosB|fosmidomycin|rosB	specific	182633	1	560	0	911.789	PRK10669	PRK10669	 - 	cl32552
Q#101 - >gi:489865176:ref:WP_003768773.1:|FEATURES|norB|fluoroquinolone|norB	specific	340879	16	418	8.04814e-63	208.181	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#102 - >gi:488431752:ref:WP_002501137.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	7.709e-65	210.895	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#103 - >gi:488376487:ref:WP_002445872.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	1.75777e-29	104.282	COG1846	MarR	 - 	cl43541
Q#104 - >gi:488864031:ref:WP_002776270.1:|FEATURES|macA|MLS|macA	specific	440606	36	376	2.13464e-79	247.164	COG0845	AcrA	 - 	cl34052
Q#105 - >gi:446910353:ref:WP_000987609.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1280.83	cl47191	ACR_tran superfamily	 - 	 - 
Q#106 - >AAS89471|FEATURES|catB|phenicol|catB	specific	100040	51	182	2.73444e-68	205.471	cd03349	LbH_XAT	 - 	cl00160
Q#107 - >NP_745564|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1192.1	pfam00873	ACR_tran	 - 	cl47191
Q#108 - >gi:693092086:ref:WP_032250388.1:|FEATURES|emrK|multidrug|emrK	specific	273385	14	338	3.93624e-180	503.558	TIGR00998	8a0101	 - 	cl46872
Q#109 - >NC_005127.2610354.p01|FEATURES|class_A|beta-lactam|class_A	specific	441934	7	281	4.60749e-72	222.466	COG2367	PenP	 - 	cl28588
Q#110 - >AJ416344.1.gene1.p01|FEATURES|CTX-M-20|beta-lactam|CTX-M	specific	441934	14	287	7.43329e-94	278.705	COG2367	PenP	 - 	cl28588
Q#111 - >gi:491533320:ref:WP_005390943.1:|FEATURES|tetB|tetracycline|tetB	specific	440747	32	599	5.34744e-121	369.879	COG1132	MdlB	 - 	cl34129
Q#112 - >gi:446834432:ref:WP_000911688.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	5.84009e-104	292.497	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#113 - >gi:515968238:ref:WP_017398821.1:|FEATURES|macA|MLS|macA	superfamily	183211	24	425	3.00595e-85	265.484	cl32708	PRK11578 superfamily	 - 	 - 
Q#114 - >gi:925173439:ref:WP_053565507.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	1.37959e-90	271.001	COG2367	PenP	 - 	cl28588
Q#115 - >gi:757577038:ref:WP_042830901.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	36	309	9.42075e-78	238.259	COG2367	PenP	 - 	cl28588
Q#116 - >gi:500441901:gb:EOP54974.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	3	139	1.22909e-92	263.731	PRK04101	PRK04101	 - 	cl14632
Q#117 - >YP_001846483|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1279.67	cl47191	ACR_tran superfamily	 - 	 - 
Q#118 - >gi:937111451:ref:WP_054550161.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	491	1.13872e-85	273.094	cl33905	Uup superfamily	 - 	 - 
Q#119 - >gi:485763612:ref:WP_001388625.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1666.58	cl39118	PRK15127 superfamily	 - 	 - 
Q#120 - >AM176552.2.gene1.p01|FEATURES|SHV-77|beta-lactam|SHV	specific	185339	1	284	0	563.708	PRK15442	PRK15442	 - 	cl21491
Q#121 - >gi:695704613:ref:WP_032640551.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	787.596	PRK09465	tolC	 - 	cl30340
Q#122 - >ZP_04615639|FEATURES|rosB|fosmidomycin|rosB	specific	182633	1	535	0	923.345	PRK10669	PRK10669	 - 	cl32552
Q#123 - >gi:446657933:ref:WP_000735279.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	779.122	PRK09465	tolC	 - 	cl30340
Q#124 - >AF024602.1.gene3.p01|FEATURES|OXA-20|beta-lactam|OXA	specific	442014	2	264	2.64891e-129	366.9	COG2602	YbxI	 - 	cl43695
Q#125 - >gi:447113814:ref:WP_001191070.1:|FEATURES|DNA-binding_transcriptional_regulator_gadX|unclassified|DNA-binding_transcriptional_regulator_gadX	specific	137624	1	274	0	524.49	PRK09978	PRK09978	 - 	cl31382
Q#126 - >gi:727407986:ref:WP_033815909.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1350.54	PRK10535	PRK10535	 - 	cl32530
Q#127 - >CAC81916|FEATURES|tetE|tetracycline|tetE	specific	340946	5	387	2.39513e-179	504.477	cd17388	MFS_TetA	 - 	cl28910
Q#128 - >ACQ53948|FEATURES|bacA|bacitracin|bacA	specific	237134	2	283	9.87351e-109	315.993	PRK12554	PRK12554	 - 	cl00858
Q#129 - >gi:893247350:emb:CNT84750.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	738.024	PRK11646	PRK11646	 - 	cl27936
Q#130 - >gi:391256340:gb:EIQ15472.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	737.791	PRK15403	PRK15403	 - 	cl30558
Q#131 - >gi:1005608354:ref:WP_061691305.1:|FEATURES|norB|fluoroquinolone|norB	specific	340879	16	418	2.07077e-63	209.722	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#132 - >gi:771531029:ref:WP_045179326.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	697.298	COG1132	MdlB	 - 	cl34129
Q#133 - >gi:1031666304:gb:ANG29006.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#134 - >ABS72056|FEATURES|vanY|glycopeptide|vanY	specific	441292	98	351	2.86602e-72	227.412	COG1686	DacC	 - 	cl34335
Q#135 - >CAC86407|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	specific	398368	10	256	1.5681e-116	334.576	pfam04655	APH_6_hur	 - 	cl21453
Q#136 - >HQ650104.1.gene1.p01|FEATURES|CMY-39|beta-lactam|CMX	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#137 - >HE963769.1.gene1.p01|FEATURES|OXA-248|beta-lactam|OXA	specific	442014	4	274	6.24664e-111	320.676	COG2602	YbxI	 - 	cl43695
Q#138 - >NC_002951.3237419.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	specific	341046	18	468	3.32162e-101	307.966	cd17503	MFS_LmrB_MDR_like	 - 	cl28910
Q#139 - >AF355189.1.gene2.p01|FEATURES|aac(3)-Ib-aac(6')-Ib|aminoglycoside|aac(3)-Ib-aac(6')-Ib	specific	275224	151	334	4.37656e-145	406.577	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#139 - >AF355189.1.gene2.p01|FEATURES|aac(3)-Ib-aac(6')-Ib|aminoglycoside|aac(3)-Ib-aac(6')-Ib	specific	395465	26	138	2.406e-16	74.0912	pfam00583	Acetyltransf_1	 - 	cl17182
Q#140 - >gi:966476691:ref:WP_058507424.1:|FEATURES|mexF|multidrug|mexF	specific	440603	1	1046	0	1132.9	COG0841	AcrB	 - 	cl34050
Q#141 - >gi:518286938:ref:WP_019457146.1:|FEATURES|mexE|multidrug|mexE	specific	440606	50	375	5.35877e-109	323.434	COG0845	AcrA	 - 	cl34052
Q#142 - >gi:291067804:gb:EFE05913.1:|FEATURES|TolC|multidrug|TolC	specific	236529	3	451	0	786.056	PRK09465	tolC	 - 	cl30340
Q#143 - >gi:447120620:ref:WP_001197876.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1040	0	2065.86	PRK10503	PRK10503	 - 	cl39112
Q#144 - >AY960293.2.gene1.p2|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	380	0	635.779	PRK11289	ampC	 - 	cl21491
Q#145 - >gi:752671934:ref:WP_041320643.1:|FEATURES|tetX|tetracycline|tetX	specific	440419	9	376	1.59599e-45	158.948	COG0654	UbiH	 - 	cl43226
Q#146 - >gi:445947027:ref:WP_000024882.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1665.81	cl39118	PRK15127 superfamily	 - 	 - 
Q#147 - >EF373972.1.gene1.p01|FEATURES|SHV-95|beta-lactam|SHV	specific	185339	1	284	0	561.011	PRK15442	PRK15442	 - 	cl21491
Q#148 - >gi:663307516:ref:WP_030308117.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	49	313	3.68836e-85	257.134	COG2367	PenP	 - 	cl28588
Q#149 - >gi:692994857:ref:WP_032182216.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	629.746	PRK10473	PRK10473	 - 	cl32519
Q#150 - >gi:926356413:ref:WP_053687351.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	22	599	0	646.452	COG1132	MdlB	 - 	cl34129
Q#151 - >CAZ44321|FEATURES|dfrA12|diaminopyrimidine|dfrA12	specific	238127	8	160	2.18459e-66	199.286	cd00209	DHFR	 - 	cl17279
Q#152 - >gi:649725929:gb:AIC64487.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	1.14333e-91	272.927	COG2367	PenP	 - 	cl28588
Q#153 - >gi:487379403:ref:WP_001652213.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	740.376	PRK09859	PRK09859	 - 	cl31380
Q#154 - >ZP_04060517|FEATURES|norA|multidrug|norA	specific	340883	8	375	4.4933e-64	208.969	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#155 - >S48276.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	superfamily	445639	5	202	2.77297e-91	266.221	cl02008	2-oxoacid_dh superfamily	 - 	 - 
