Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#88 - >gi:507081861:ref:WP_016152611.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	406	0	685.113	PRK09874	PRK09874	 - 	cl27912
Q#89 - >YP_001177494|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	specific	182964	20	395	0	620.779	PRK11102	PRK11102	 - 	cl32640
Q#90 - >AF010416.1.gene1.p01|FEATURES|VEB-1|beta-lactam|VEB-1	specific	441934	11	296	2.40525e-76	234.407	COG2367	PenP	 - 	cl28588
Q#91 - >gi:545158707:ref:WP_021513733.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1489.09	PRK08125	PRK08125	 - 	cl35644
Q#92 - >YP_001186705|FEATURES|mexW|multidrug|mexW	specific	169983	1	1017	0	1930.38	PRK09579	PRK09579	 - 	cl39106
Q#93 - >gi:1016069923:ref:WP_062914571.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1287.37	PRK10535	PRK10535	 - 	cl32530
Q#94 - >gi:730308867:ref:WP_033979921.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	5.94932e-72	227.134	COG0845	AcrA	 - 	cl34052
Q#95 - >gi:645915578:ref:WP_025469563.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	3.82781e-23	89.9576	COG1309	AcrR	 - 	cl43380
Q#96 - >ZP_02345654|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	806.086	PRK09465	tolC	 - 	cl30340
Q#97 - >gi:695268609:ref:WP_032490786.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	9.50759e-97	284.499	cd00739	DHPS	 - 	cl00219
Q#98 - >gi:829613358:ref:WP_047337347.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	14	387	0	643.483	PRK11289	ampC	 - 	cl21491
Q#99 - >P18644|FEATURES|thiostrepton_resistance_methylase_tsnR|unclassified|thiostrepton_resistance_methylase_tsnR	specific	349981	117	260	2.8074e-81	240.843	cd18108	SpoU-like_NHR	 - 	cl38912
Q#99 - >P18644|FEATURES|thiostrepton_resistance_methylase_tsnR|unclassified|thiostrepton_resistance_methylase_tsnR	superfamily	447144	4	114	2.54151e-47	153.425	cl06870	SpoU_sub_bind superfamily	 - 	 - 
Q#100 - >gi:580336413:gb:EVD62957.1:|FEATURES|msrA|MLS|msrA	superfamily	440254	32	475	3.03918e-91	286.961	cl33905	Uup superfamily	 - 	 - 
Q#101 - >gi:446590188:ref:WP_000667534.1:|FEATURES|mdtC|multidrug|mdtC	specific	182589	1	1025	0	2120.56	PRK10614	PRK10614	 - 	cl47191
Q#102 - >gi:693025622:ref:WP_032202292.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	905.024	PRK09915	PRK09915	 - 	cl42914
Q#103 - >JN205800.1.gene6.p01|FEATURES|OXA-181|beta-lactam|OXA	specific	442014	1	265	5.11234e-143	401.568	COG2602	YbxI	 - 	cl43695
Q#104 - >gi:1028847734:ref:WP_064016697.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	1.00099e-83	267.701	cl33905	Uup superfamily	 - 	 - 
Q#105 - >gi:695733424:ref:WP_032659905.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	792.604	PRK09465	tolC	 - 	cl30340
Q#106 - >gi:736439011:ref:WP_034461021.1:|FEATURES|TolC|multidrug|TolC	specific	236529	3	450	0	797.612	PRK09465	tolC	 - 	cl30340
Q#107 - >NC_003923.1003359.p01|FEATURES|fmtC|beta-lactam|fmtC	specific	468043	11	839	0	820.986	NF033480	bifunc_MprF	 - 	cl41273
Q#108 - >gi:647323678:ref:WP_025760497.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1347.07	PRK10535	PRK10535	 - 	cl32530
Q#109 - >gi:1031659353:gb:ANG25787.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#110 - >gi:1035666299:ref:WP_064513438.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	719.149	PRK11646	PRK11646	 - 	cl27936
Q#111 - >gi:446414960:ref:WP_000492815.1:|FEATURES|acrB|multidrug|acrB	superfamily	481531	2	1035	0	1456.86	cl47191	ACR_tran superfamily	 - 	 - 
Q#112 - >gi:1015092566:emb:CZW25224.1:|FEATURES|mdtA|multidrug|mdtA	specific	183194	71	470	0	787.445	PRK11556	PRK11556	 - 	cl32702
Q#113 - >gi:779925385:ref:WP_045386700.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	622.179	PRK11578	PRK11578	 - 	cl32708
Q#114 - >gi:555251377:ref:WP_023234860.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	707.979	PRK11646	PRK11646	 - 	cl27936
Q#115 - >gi:742286984:ref:WP_038808353.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	507	0	965.337	NF000391	EmrB	 - 	cl41258
Q#116 - >gi:505389066:ref:WP_015576168.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	22	592	0	648.378	COG1132	MdlB	 - 	cl34129
Q#117 - >ZP_02889082|FEATURES|opcM|multidrug|opcM	superfamily	273830	32	485	1.82096e-92	289.312	cl36990	outer_NodT superfamily	 - 	 - 
Q#118 - >gi:505180102:ref:WP_015367204.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	727.624	PRK11646	PRK11646	 - 	cl27936
Q#119 - >gi:930430030:ref:WP_054192373.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	765.779	PRK15136	PRK15136	 - 	cl46872
Q#120 - >gi:1005816841:gb:AMQ26175.1:|FEATURES|mecI|beta-lactam|mecI	specific	427620	8	121	1.06476e-38	126.176	pfam03965	Penicillinase_R	 - 	cl42131
Q#121 - >gi:959913202:ref:WP_058176209.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	4	388	0	643.483	PRK11289	ampC	 - 	cl21491
Q#122 - >ABS73654|FEATURES|ykkD|multidrug|ykkD	specific	441679	2	104	1.11249e-27	96.7057	COG2076	EmrE	 - 	cl43598
Q#123 - >gi:1016092907:ref:WP_062936450.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	1.32369e-22	88.802	COG1309	AcrR	 - 	cl43380
Q#124 - >gi:970317850:ref:WP_058685394.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293861	102	319	2.92507e-150	420.807	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#125 - >gi:504477632:ref:WP_014664734.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	1.853e-160	447	pfam04439	Adenyl_transf	 - 	cl04520
Q#126 - >gi:1016529975:ref:WP_063105381.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	767.705	PRK15136	PRK15136	 - 	cl46872
Q#127 - >AAO42740|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	6.75182e-151	435.127	cd04168	TetM_like	 - 	cl38936
Q#127 - >AAO42740|FEATURES|tetW|tetracycline|tetW	superfamily	237186	9	616	7.51567e-128	391.796	cl36173	PRK12740 superfamily	 - 	 - 
Q#128 - >gi:446110087:ref:WP_000187942.1:|FEATURES|bcrA|bacitracin|bcrA	specific	213235	8	217	5.38876e-107	309.918	cd03268	ABC_BcrA_bacitracin_resist	 - 	cl38936
Q#129 - >EF581285.1.gene1.p01|FEATURES|OXA-104|beta-lactam|OXA	specific	442014	4	274	7.44053e-111	320.676	COG2602	YbxI	 - 	cl43695
Q#130 - >gi:730351272:ref:WP_033995295.1:|FEATURES|mexA|multidrug|mexA	superfamily	184990	4	381	2.35543e-138	400.244	cl33066	PRK15030 superfamily	 - 	 - 
Q#131 - >gi:489823302:ref:WP_003727089.1:|FEATURES|msrA|MLS|msrA	specific	440254	6	469	1.2548e-123	372.09	COG0488	Uup	 - 	cl33905
Q#132 - >Q6D159|FEATURES|bacA|bacitracin|bacA	specific	234712	3	272	5.67364e-120	343.631	PRK00281	PRK00281	 - 	cl00858
Q#133 - >gi:896016302:ref:WP_049079560.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	627.957	PRK11578	PRK11578	 - 	cl32708
Q#134 - >AAQ75378|FEATURES|OXY-2|beta-lactam|OXY	specific	441934	22	290	7.53164e-92	273.312	COG2367	PenP	 - 	cl28588
Q#135 - >JF273491.1.gene2.p01|FEATURES|DHA-5|beta-lactam|DHA	specific	236894	1	379	0	572.221	PRK11289	ampC	 - 	cl21491
Q#136 - >AY355285.1.gene3.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	superfamily	445639	5	205	5.17352e-107	305.896	cl02008	2-oxoacid_dh superfamily	 - 	 - 
Q#137 - >gi:556470567:ref:WP_023322308.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	404	0	691.661	PRK09874	PRK09874	 - 	cl27912
Q#138 - >gi:951242754:ref:WP_057691494.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	5	384	1.95762e-122	359.257	cd17388	MFS_TetA	 - 	cl28910
Q#139 - >gi:1031670739:gb:ANG31218.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#140 - >gi:504230293:ref:WP_014417395.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	9	147	1.02787e-98	279.524	PRK04101	PRK04101	 - 	cl14632
Q#141 - >gi:1039426046:ref:WP_064791144.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	793.374	PRK09465	tolC	 - 	cl30340
Q#142 - >gi:559226183:ref:WP_023581296.1:|FEATURES|macA|MLS|macA	superfamily	183211	3	369	0	537.435	cl32708	PRK11578 superfamily	 - 	 - 
Q#143 - >gi:545162699:ref:WP_021517521.1:|FEATURES|ompF|multidrug|ompF	specific	236639	1	362	0	648.867	PRK10002	PRK10002	 - 	cl21487
Q#144 - >gi:445966134:ref:WP_000043989.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	1.00243e-22	89.1872	COG1309	AcrR	 - 	cl43380
Q#145 - >gi:926286457:ref:WP_053623344.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	26	595	0	633.741	COG1132	MdlB	 - 	cl34129
Q#146 - >gi:736993687:ref:WP_034989673.1:|FEATURES|tetA|tetracycline|tetA	superfamily	440747	30	498	8.51852e-48	174.197	cl34129	MdlB superfamily	 - 	 - 
Q#147 - >gi:881041989:ref:WP_048760931.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	469545	1	378	0	745.06	cl49594	ampC_Sliq superfamily	 - 	 - 
Q#148 - >gi:487653790:ref:WP_001748305.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	659.929	PRK11578	PRK11578	 - 	cl32708
Q#149 - >gi:1031642344:gb:ANG18131.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	604.154	PRK15442	PRK15442	 - 	cl21491
Q#150 - >gi:655271287:ref:WP_028680885.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1040	0	1257.2	pfam00873	ACR_tran	 - 	cl47191
Q#151 - >gi:913055317:ref:WP_050357634.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	24	593	0	611.399	COG1132	MdlB	 - 	cl34129
Q#152 - >gi:920435381:ref:WP_052988116.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	994.612	NF000391	EmrB	 - 	cl41258
Q#153 - >gi:921973852:ref:WP_053266543.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	specific	398368	10	255	7.7168e-130	368.474	pfam04655	APH_6_hur	 - 	cl21453
Q#154 - >AM176554.2.gene1.p01|FEATURES|SHV|beta-lactam|SHV	specific	185339	1	284	0	563.708	PRK15442	PRK15442	 - 	cl21491
Q#155 - >gi:556286392:ref:WP_023290280.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	1.44065e-169	466.57	PRK10188	PRK10188	 - 	cl32472
Q#156 - >AAY52004|FEATURES|vanH|glycopeptide|vanH	specific	240661	4	321	1.26313e-173	483.635	cd12185	HGDH_LDH_like	 - 	cl21454
