Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#45 - >gi:693170426:ref:WP_032302787.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1345.53	PRK10535	PRK10535	 - 	cl32530
Q#46 - >gi:1028100289:ref:WP_063856424.1:|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	3.7355e-148	428.193	cd04168	TetM_like	 - 	cl38936
Q#46 - >gi:1028100289:ref:WP_063856424.1:|FEATURES|tetW|tetracycline|tetW	superfamily	481252	1	616	8.21678e-119	368.895	cl46912	PRK13351 superfamily	 - 	 - 
Q#47 - >gi:601381951:gb:EYS31407.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	2.83955e-69	225.714	cl30340	tolC superfamily	 - 	 - 
Q#48 - >AY847144.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	17	291	2.72e-93	277.164	COG2367	PenP	 - 	cl28588
Q#49 - >AF242872.1.gene2.p01|FEATURES|ermB|MLS|ermB	specific	395321	2	242	3.16162e-88	261.916	pfam00398	RrnaAD	 - 	cl17173
Q#50 - >ZP_02865688|FEATURES|bacA|bacitracin|bacA	specific	234712	4	300	3.05638e-103	302.415	PRK00281	PRK00281	 - 	cl00858
Q#51 - >gi:779903737:ref:WP_045374057.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	626.416	PRK11578	PRK11578	 - 	cl32708
Q#52 - >gi:692125167:ref:WP_032081234.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	439	0	696.689	PRK09465	tolC	 - 	cl30340
Q#53 - >gi:690976387:ref:WP_031950771.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	specific	395465	40	161	4.84068e-16	70.2392	pfam00583	Acetyltransf_1	 - 	cl17182
Q#54 - >NC_006663.1.orf0.gene.p01|FEATURES|aadE|aminoglycoside|aadE	specific	461311	1	254	8.2914e-147	412.332	pfam04439	Adenyl_transf	 - 	cl04520
Q#55 - >gi:992325427:ref:WP_061046908.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	9	147	4.01667e-97	275.672	PRK04101	PRK04101	 - 	cl14632
Q#56 - >gi:485905089:ref:WP_001489266.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	737.406	PRK15403	PRK15403	 - 	cl30558
Q#57 - >gi:1004697755:gb:AMP47989.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	7	389	0	528.36	cd17388	MFS_TetA	 - 	cl28910
Q#58 - >gi:489247580:ref:WP_003155734.1:|FEATURES|aac(3)-I|aminoglycoside|aac(3)-I	specific	395465	25	139	1.65267e-14	65.6168	pfam00583	Acetyltransf_1	 - 	cl17182
Q#59 - >gi:545284881:ref:WP_021567999.1:|FEATURES|acrB|multidrug|acrB	specific	185081	1	1049	0	2170.43	PRK15127	PRK15127	 - 	cl39118
Q#60 - >gi:555286087:ref:WP_023260800.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	662.24	PRK11578	PRK11578	 - 	cl32708
Q#61 - >B1YIX1|FEATURES|bacA|bacitracin|bacA	specific	234712	3	278	1.44097e-104	304.726	PRK00281	PRK00281	 - 	cl00858
Q#62 - >gi:1031647735:gb:ANG20792.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	4	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#63 - >gi:1022684348:ref:WP_063439524.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	794.145	PRK09465	tolC	 - 	cl30340
Q#64 - >Q57TH0|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	3.18224e-140	395.263	COG0030	RsmA	 - 	cl42997
Q#65 - >gi:920618831:ref:WP_053026213.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	9.02746e-30	105.052	COG1846	MarR	 - 	cl43541
Q#66 - >gi:516438580:ref:WP_017827492.1:|FEATURES|mdtC|multidrug|mdtC	specific	182589	1	1025	0	1965.32	PRK10614	PRK10614	 - 	cl47191
Q#67 - >CP000647.1.gene956.p01|FEATURES|ompF|multidrug|ompF	superfamily	473880	2	292	1.60057e-119	347.303	cl21487	OM_channels superfamily	 - 	 - 
Q#68 - >gi:499671187:ref:WP_011351921.1:|FEATURES|mexX|multidrug|mexX	specific	169982	4	378	0	604.094	PRK09578	PRK09578	 - 	cl31598
Q#69 - >gi:446834429:ref:WP_000911685.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	2.34804e-104	293.653	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#70 - >gi:487690175:ref:WP_001774407.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	408	0	749.056	PRK09874	PRK09874	 - 	cl27912
Q#71 - >ZP_04079630|FEATURES|class_A|beta-lactam|class_A	superfamily	451500	52	253	1.07935e-115	330.401	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#72 - >gi:696368298:ref:WP_032943310.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	697.332	PRK01766	PRK01766	 - 	cl09326
Q#73 - >gi:446533239:ref:WP_000610585.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	905.409	PRK09915	PRK09915	 - 	cl42914
Q#74 - >gi:909621141:ref:WP_049876753.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	472697	2	121	2.14375e-70	207.106	cl14632	VOC superfamily	 - 	 - 
Q#75 - >gi:798946107:ref:WP_045909979.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	794.145	PRK09465	tolC	 - 	cl30340
Q#76 - >gi:663079031:gb:AIE79198.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	2.33511e-102	288.26	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#77 - >gi:446110327:ref:WP_000188182.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1352.08	PRK10535	PRK10535	 - 	cl32530
Q#78 - >gi:1035157545:ref:WP_064511510.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	7	388	0	634.238	PRK11289	ampC	 - 	cl21491
Q#79 - >gi:970281480:ref:WP_058659945.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	7	389	0	529.9	cd17388	MFS_TetA	 - 	cl28910
Q#80 - >YP_001371127|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	387	0	644.253	PRK11289	ampC	 - 	cl21491
Q#81 - >gi:537465722:ref:WP_020977229.1:|FEATURES|fmtC|beta-lactam|fmtC	specific	468043	11	839	0	825.609	NF033480	bifunc_MprF	 - 	cl41273
Q#82 - >gi:896351648:ref:WP_049308446.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	2.09612e-72	230.541	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#83 - >ABS58643|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	631.927	PRK11289	ampC	 - 	cl21491
Q#84 - >gi:553756961:ref:WP_023089641.1:|FEATURES|mexD|multidrug|mexD	superfamily	481531	1	1038	0	1308.17	cl47191	ACR_tran superfamily	 - 	 - 
Q#85 - >gi:1035157546:ref:WP_064511511.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	4	388	0	646.564	PRK11289	ampC	 - 	cl21491
Q#86 - >gi:447004723:ref:WP_001081979.1:|FEATURES|mdtE|multidrug|mdtE	specific	137559	1	385	0	738.835	PRK09859	PRK09859	 - 	cl31380
Q#87 - >gi:1333751:emb:CAA24909.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	7	389	0	529.515	cd17388	MFS_TetA	 - 	cl28910
Q#88 - >gi:763407116:ref:WP_044263728.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	25	294	5.48358e-91	271.386	COG2367	PenP	 - 	cl28588
Q#89 - >X53796.1.gene1.p01|FEATURES|catA|phenicol|catA	specific	425592	5	205	3.85333e-128	359.439	pfam00302	CAT	 - 	cl02008
Q#90 - >JQ733571.1.gene2.p01|FEATURES|CMY-51|beta-lactam|CMX	specific	236894	1	381	0	636.164	PRK11289	ampC	 - 	cl21491
Q#91 - >gi:488893986:ref:WP_002805122.1:|FEATURES|cmeA|multidrug|cmeA	specific	273776	36	364	9.43441e-114	333.898	TIGR01730	RND_mfp	 - 	cl46872
Q#92 - >AAY62597|FEATURES|tetW|tetracycline|tetW	specific	206731	5	241	3.07174e-148	428.579	cd04168	TetM_like	 - 	cl38936
Q#92 - >AAY62597|FEATURES|tetW|tetracycline|tetW	superfamily	481252	1	616	9.41784e-120	371.592	cl46912	PRK13351 superfamily	 - 	 - 
Q#93 - >gi:694084803:ref:WP_032429632.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	1.64137e-170	469.266	PRK10188	PRK10188	 - 	cl32472
Q#94 - >gi:1016088264:ref:WP_062932100.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	656.462	PRK11578	PRK11578	 - 	cl32708
Q#95 - >YP_001726662|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	408	0	727.006	PRK15403	PRK15403	 - 	cl30558
Q#96 - >gi:504199699:ref:WP_014386801.1:|FEATURES|floR|phenicol|floR	superfamily	475125	10	381	1.10291e-76	242.675	cl28910	MFS superfamily	 - 	 - 
Q#97 - >CAP45560|FEATURES|CTX-M-16|beta-lactam|CTX-M	specific	441934	17	291	1.05936e-91	272.927	COG2367	PenP	 - 	cl28588
Q#98 - >gi:780265645:ref:WP_045544561.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	429	1.5283e-85	266.255	cl32708	PRK11578 superfamily	 - 	 - 
Q#99 - >gi:727220229:ref:WP_033681185.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	49	308	6.58931e-94	279.476	COG2367	PenP	 - 	cl28588
Q#100 - >gi:685888108:ref:WP_031629514.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	6.35993e-79	253.103	cl36990	outer_NodT superfamily	 - 	 - 
Q#101 - >gi:764131311:ref:WP_044316681.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	966.492	NF000391	EmrB	 - 	cl41258
Q#102 - >gi:896364761:ref:WP_049314519.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	2.98726e-72	230.155	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#103 - >FJ534512.1.gene1.p01|FEATURES|OKP-A|beta-lactam|OKP-A	specific	185339	1	284	0	539.055	PRK15442	PRK15442	 - 	cl21491
Q#104 - >gi:695733872:ref:WP_032660352.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	797.997	PRK09465	tolC	 - 	cl30340
Q#105 - >gi:491276012:ref:WP_005134118.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	412	0	720.072	PRK15403	PRK15403	 - 	cl30558
Q#106 - >AAC22099|FEATURES|PBP-1A|beta-lactam|PBP-1A	specific	444033	1	838	0	1110.23	COG5009	MrcA	 - 	cl34862
Q#107 - >gi:517404984:ref:WP_018577719.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	2	438	3.46601e-111	334.987	cl30340	tolC superfamily	 - 	 - 
Q#108 - >gi:485756536:ref:WP_001382086.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	679.959	PRK11578	PRK11578	 - 	cl32708
Q#109 - >gi:488418207:ref:WP_002487592.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	6.49739e-65	211.281	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#110 - >gi:638867621:ref:WP_024433162.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	3.70688e-23	89.9576	COG1309	AcrR	 - 	cl43380
Q#111 - >gi:486207170:ref:WP_001553222.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1486.39	PRK08125	PRK08125	 - 	cl35644
Q#112 - >gi:915657963:ref:WP_050867788.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1350.54	PRK10535	PRK10535	 - 	cl32530
Q#113 - >gi:779827732:ref:WP_045339794.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1323.19	PRK10535	PRK10535	 - 	cl32530
Q#114 - >CAC35726|FEATURES|TolC|multidrug|TolC	specific	236529	3	447	0	783.744	PRK09465	tolC	 - 	cl30340
Q#115 - >gi:746222057:ref:WP_039271212.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	652.225	PRK11578	PRK11578	 - 	cl32708
Q#116 - >gi:1031642953:gb:ANG18433.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#117 - >AJ809407.1.gene1.p01|FEATURES|aadA|aminoglycoside|aadA	specific	184296	1	258	0	502.248	PRK13746	PRK13746	 - 	cl32927
Q#118 - >gi:1032819534:ref:WP_064325668.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	720.305	PRK11646	PRK11646	 - 	cl27936
Q#119 - >AF516719.1.gene1.p1|FEATURES|TEM-104|beta-lactam|TEM	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#120 - >gi:447077016:ref:WP_001154272.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	1.71973e-176	484.289	PRK10188	PRK10188	 - 	cl32472
Q#121 - >gi:1028095738:ref:WP_063852626.1:|FEATURES|mecA|beta-lactam|mecA	specific	440531	138	663	3.98205e-94	301.743	COG0768	FtsI	 - 	cl34037
Q#121 - >gi:1028095738:ref:WP_063852626.1:|FEATURES|mecA|beta-lactam|mecA	superfamily	428377	25	140	1.024e-21	90.9612	cl04997	MecA_N superfamily	 - 	 - 
Q#122 - >gi:1031805109:ref:WP_064139257.1:|FEATURES|fmtC|beta-lactam|fmtC	specific	468043	11	839	0	816.364	NF033480	bifunc_MprF	 - 	cl41273
Q#123 - >gi:1001733183:ref:WP_061284391.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	449	0	796.456	PRK09465	tolC	 - 	cl30340
Q#124 - >AJ703795.1.gene1.p01|FEATURES|FOX-7|beta-lactam|FOX	specific	236894	26	381	0	600.726	PRK11289	ampC	 - 	cl21491
Q#125 - >AF231986.2.gene2.p01|FEATURES|floR|phenicol|floR	superfamily	475125	10	381	1.64656e-77	244.601	cl28910	MFS superfamily	 - 	 - 
Q#126 - >gi:653702776:ref:WP_027662663.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	637.064	PRK10473	PRK10473	 - 	cl32519
Q#127 - >JF268688.1.gene5.p01|FEATURES|OXA-209|beta-lactam|OXA	specific	442014	20	274	1.6546e-121	347.64	COG2602	YbxI	 - 	cl43695
Q#128 - >gi:696374396:ref:WP_032948983.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	406	0	683.572	PRK09874	PRK09874	 - 	cl27912
Q#129 - >YP_672169|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1159.23	PRK11427	PRK11427	 - 	cl42009
Q#130 - >gi:510922824:ref:WP_016243617.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	1.17309e-175	481.978	PRK10188	PRK10188	 - 	cl32472
Q#131 - >gi:505178805:ref:WP_015365907.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	7.77016e-162	447.31	PRK10188	PRK10188	 - 	cl32472
Q#132 - >gi:923015757:ref:WP_053409934.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	7	389	0	531.056	cd17388	MFS_TetA	 - 	cl28910
Q#133 - >gi:1031681349:gb:ANG36497.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#134 - >gi:950501673:ref:WP_057390342.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	3.04988e-72	227.904	COG0845	AcrA	 - 	cl34052
Q#135 - >KJ135345.1.gene1.p01|FEATURES|OXA-382|beta-lactam|OXA	specific	442014	4	274	3.29019e-110	319.135	COG2602	YbxI	 - 	cl43695
Q#136 - >FR748153.1.gene2.p01|FEATURES|VIM-26|beta-lactam|VIM	specific	293861	42	259	6.506e-146	407.325	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#137 - >gi:447113812:ref:WP_001191068.1:|FEATURES|DNA-binding_transcriptional_regulator_gadX|unclassified|DNA-binding_transcriptional_regulator_gadX	specific	137624	1	274	0	527.186	PRK09978	PRK09978	 - 	cl31382
Q#138 - >gi:505315208:ref:WP_015502310.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	7.25717e-70	221.741	COG0845	AcrA	 - 	cl34052
Q#139 - >gi:565834556:ref:WP_023918145.1:|FEATURES|mefA|MLS|mefA	specific	162098	11	374	9.77616e-106	316.57	TIGR00900	2A0121	 - 	cl31440
Q#140 - >gi:503837792:ref:WP_014071786.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	797.226	PRK09465	tolC	 - 	cl30340
Q#141 - >gi:505913051:ref:WP_015714371.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	4.03427e-160	446.229	pfam04439	Adenyl_transf	 - 	cl04520
Q#142 - >AY536519.1.gene1.p01|FEATURES|VEB-3|beta-lactam|VEB-3	specific	441934	11	296	9.55579e-77	235.178	COG2367	PenP	 - 	cl28588
Q#143 - >gi:823281237:ref:WP_047037467.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1266.95	PRK10535	PRK10535	 - 	cl32530
Q#144 - >gi:1031874524:ref:WP_064189330.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	638.358	PRK11578	PRK11578	 - 	cl32708
Q#145 - >gi:499290101:ref:WP_010981367.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	1.60606e-96	284.114	cd00739	DHPS	 - 	cl00219
Q#146 - >gi:555228127:ref:WP_023215954.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	393	0	656.324	PRK10473	PRK10473	 - 	cl32519
Q#147 - >gi:697351584:pdb:4U8Y:A|FEATURES|acrB|multidrug|acrB	specific	185081	1	1049	0	2178.9	PRK15127	PRK15127	 - 	cl39118
Q#148 - >gi:254621970:gb:ACT76127.1:|FEATURES|tetO|tetracycline|tetO	specific	206731	5	241	1.34969e-145	421.645	cd04168	TetM_like	 - 	cl38936
Q#148 - >gi:254621970:gb:ACT76127.1:|FEATURES|tetO|tetracycline|tetO	superfamily	481252	1	618	2.57454e-116	362.732	cl46912	PRK13351 superfamily	 - 	 - 
Q#149 - >ZP_04228022|FEATURES|class_A|beta-lactam|class_A	specific	441934	45	312	3.36441e-88	264.838	COG2367	PenP	 - 	cl28588
Q#150 - >EU408347.1.gene6.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	superfamily	129794	23	507	7.532e-142	417.165	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#151 - >NC_002516.2.880362.p01|FEATURES|tetR|tetracycline|tetR	specific	440920	9	167	1.44737e-19	81.4832	COG1309	AcrR	 - 	cl43380
Q#152 - >gi:487279446:gb:EOL95970.1:|FEATURES|vanS|glycopeptide|vanS	specific	444026	11	373	9.46279e-69	221.35	COG5002	WalK	 - 	cl34860
Q#153 - >gi:489229602:ref:WP_003137949.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	167	3.50853e-20	83.024	COG1309	AcrR	 - 	cl43380
Q#154 - >gi:902795376:ref:WP_049664555.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	4.04975e-84	268.857	cl33905	Uup superfamily	 - 	 - 
Q#155 - >gi:647318514:ref:WP_025755838.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	728.009	PRK11646	PRK11646	 - 	cl27936
Q#156 - >gi:754837306:ref:WP_042199190.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	696.561	PRK01766	PRK01766	 - 	cl09326
Q#157 - >gi:890454542:ref:WP_048887938.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	453	0	761.403	PRK09465	tolC	 - 	cl30340
