Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#30 - >gi:740976327:ref:WP_038760472.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	4.95959e-97	293.003	COG0845	AcrA	 - 	cl34052
Q#31 - >EU408352.1.gene1.p01|FEATURES|oprN|multidrug|oprN	superfamily	273830	15	463	5.88771e-74	240.006	cl36990	outer_NodT superfamily	 - 	 - 
Q#32 - >gi:556301718:ref:WP_023292894.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1318.18	PRK10535	PRK10535	 - 	cl32530
Q#33 - >X53527.1.gene1.p1|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	specific	442463	18	270	1.12234e-94	279.107	COG3231	Aph	 - 	cl43814
Q#34 - >AF091113.2.gene1.p01|FEATURES|TEM-67|beta-lactam|TEM	specific	185339	3	286	0	602.613	PRK15442	PRK15442	 - 	cl21491
Q#35 - >YP_001896735|FEATURES|bacA|bacitracin|bacA	specific	234712	2	271	3.05353e-117	337.083	PRK00281	PRK00281	 - 	cl00858
Q#36 - >gi:765458296:ref:WP_044714032.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1497.56	PRK08125	PRK08125	 - 	cl35644
Q#37 - >gi:764651095:ref:WP_044444224.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	2.59112e-100	283.252	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#38 - >gi:895905590:ref:WP_049005458.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1316.26	PRK10535	PRK10535	 - 	cl32530
Q#39 - >YP_001878864|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	2.58442e-140	395.263	COG0030	RsmA	 - 	cl42997
Q#40 - >DQ408762.1.gene1.p1|FEATURES|CTX-M-59|beta-lactam|CTX-M	specific	441934	14	287	3.00747e-94	279.476	COG2367	PenP	 - 	cl28588
Q#41 - >gi:518489604:ref:WP_019659811.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	37	275	2.48333e-158	440.407	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#42 - >gi:487601151:ref:WP_001731206.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1477.92	PRK08125	PRK08125	 - 	cl35644
Q#43 - >DQ144639.1.orf1.gene.p01|FEATURES|erm(38)|MLS|erm(38)	specific	439801	1	249	1.24656e-75	235.02	COG0030	RsmA	 - 	cl42997
Q#44 - >gi:822525995:ref:WP_046955909.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	78	333	2.18269e-90	271.386	COG2367	PenP	 - 	cl28588
Q#45 - >gi:686294396:ref:WP_031862836.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	2.03707e-102	311.752	cd13143	MATE_MepA_like	 - 	cl09326
Q#46 - >gi:496685414:ref:WP_009326957.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	1.09204e-89	268.69	COG2367	PenP	 - 	cl28588
Q#47 - >ZP_03215830|FEATURES|emrD|multidrug|emrD	specific	183259	10	386	0	604.978	PRK11652	emrD	 - 	cl28910
Q#48 - >gi:695725930:ref:WP_032652533.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.50458e-174	478.896	PRK10188	PRK10188	 - 	cl32472
Q#49 - >AAP46635|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	628.778	COG0768	FtsI	 - 	cl34037
Q#50 - >YP_001141049|FEATURES|class_C|beta-lactam|class_C	specific	236894	51	409	0	618.83	PRK11289	ampC	 - 	cl21491
Q#51 - >DQ831141.gene.p01|FEATURES|qnrA|fluoroquinolone|qnrA	specific	440968	12	207	5.21851e-36	124.668	COG1357	YjbI	 - 	cl34238
Q#52 - >AJ514254.gene.p01|FEATURES|tet36|tetracycline|tet36	specific	206731	5	243	6.28555e-132	386.977	cd04168	TetM_like	 - 	cl38936
Q#52 - >AJ514254.gene.p01|FEATURES|tet36|tetracycline|tet36	superfamily	481252	1	622	9.12876e-124	381.992	cl46912	PRK13351 superfamily	 - 	 - 
Q#53 - >gi:739037156:ref:WP_036918242.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	717.994	PRK11646	PRK11646	 - 	cl27936
Q#54 - >gi:447201622:ref:WP_001278878.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	specific	235662	7	196	7.1936e-126	352.536	PRK05986	PRK05986	 - 	cl38936
Q#55 - >HM113559.1.gene1.p01|FEATURES|OXA-173|beta-lactam|OXA	specific	442014	4	274	4.65015e-111	321.061	COG2602	YbxI	 - 	cl43695
Q#56 - >gi:516086900:ref:WP_017517480.1:|FEATURES|mexE|multidrug|mexE	specific	440606	43	376	1.86882e-88	271.046	COG0845	AcrA	 - 	cl34052
Q#57 - >AB753457.1.gene1.p01|FEATURES|IMP-40|beta-lactam|IMP	specific	293859	23	234	8.38843e-127	357.747	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#58 - >FJ785625.1.gene1.p01|FEATURES|OXY-2|beta-lactam|OXY	specific	441934	14	289	4.25898e-92	274.083	COG2367	PenP	 - 	cl28588
Q#59 - >gi:91073621:gb:ABE08502.1:|FEATURES|emrB|multidrug|emrB	specific	411083	7	505	0	967.263	NF000391	EmrB	 - 	cl41258
Q#60 - >gi:507033190:ref:WP_016104889.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	93	348	4.21442e-89	268.69	COG2367	PenP	 - 	cl28588
Q#61 - >CAG27847|FEATURES|dfrA5|diaminopyrimidine|dfrA5	specific	238127	1	146	6.10466e-53	167.315	cd00209	DHFR	 - 	cl17279
Q#62 - >gi:554963038:ref:WP_023207427.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	808.397	PRK09465	tolC	 - 	cl30340
Q#63 - >gi:490241417:ref:WP_004139667.1:|FEATURES|mexX|multidrug|mexX	superfamily	184990	1	379	2.20982e-180	506.559	cl33066	PRK15030 superfamily	 - 	 - 
Q#64 - >gi:504644317:ref:WP_014831419.1:|FEATURES|mdtG|multidrug|mdtG	superfamily	182127	1	402	0	675.483	cl27912	PRK09874 superfamily	 - 	 - 
Q#65 - >gi:522181382:ref:WP_020689930.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1320.5	PRK10535	PRK10535	 - 	cl32530
Q#66 - >gi:959104320:ref:WP_058109577.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	663.781	PRK11578	PRK11578	 - 	cl32708
Q#67 - >gi:498515089:ref:WP_010815296.1:|FEATURES|vanH|glycopeptide|vanH	specific	240661	5	322	6.82712e-180	499.813	cd12185	HGDH_LDH_like	 - 	cl21454
Q#68 - >Y10278.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	4.22763e-91	271.386	COG2367	PenP	 - 	cl28588
Q#69 - >FJ460181.2.gene2.p01|FEATURES|catB|phenicol|catB	specific	100040	55	182	1.54136e-69	208.552	cd03349	LbH_XAT	 - 	cl00160
Q#70 - >gi:749002628:ref:WP_040062280.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	specific	235662	7	196	1.37641e-123	346.758	PRK05986	PRK05986	 - 	cl38936
Q#71 - >NC_010410.6001699.p01|FEATURES|tetR|tetracycline|tetR	specific	440920	3	145	7.00438e-21	84.1796	COG1309	AcrR	 - 	cl43380
Q#72 - >gi:446052987:ref:WP_000130842.1:|FEATURES|mdtD|multidrug|mdtD	specific	182502	1	471	0	840.93	PRK10504	PRK10504	 - 	cl32521
Q#73 - >EU188842.1.gene1.p1|FEATURES|OXA-114|beta-lactam|OXA	superfamily	442014	30	265	3.90633e-59	188.938	cl43695	YbxI superfamily	 - 	 - 
Q#74 - >AAC45552|FEATURES|ermC|MLS|ermC	specific	128898	19	180	2.45576e-70	213.141	smart00650	rADc	 - 	cl17173
Q#75 - >KJ188748.1.gene1.p01|FEATURES|SME-5|beta-lactam|SME-5	specific	441934	18	293	3.88912e-98	289.491	COG2367	PenP	 - 	cl28588
Q#76 - >gi:501336065:ref:WP_012367700.1:|FEATURES|macA|MLS|macA	specific	183211	3	369	0	562.088	PRK11578	PRK11578	 - 	cl32708
Q#77 - >YP_001476958|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	8.3126e-141	396.418	COG0030	RsmA	 - 	cl42997
Q#78 - >gi:580282056:gb:EVD09060.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	472697	1	111	3.46241e-63	188.231	cl14632	VOC superfamily	C	 - 
Q#79 - >gi:785582999:ref:WP_045717378.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	661.855	PRK11578	PRK11578	 - 	cl32708
Q#80 - >AAR04097|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293860	28	240	1.03735e-126	357.71	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#81 - >JF802084.2.gene1.p01|FEATURES|vanN|glycopeptide|vanN	specific	234993	1	340	2.10381e-128	370.605	PRK01966	ddl	 - 	cl35171
Q#82 - >gi:447059764:ref:WP_001137020.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	739.332	PRK15403	PRK15403	 - 	cl30558
Q#83 - >gi:980965841:ref:WP_059386160.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	651.069	PRK11578	PRK11578	 - 	cl32708
Q#84 - >gi:1031659669:gb:ANG25919.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.235	PRK15442	PRK15442	 - 	cl21491
Q#85 - >gi:695792819:ref:WP_032707033.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	400	0	690.506	PRK09874	PRK09874	 - 	cl27912
Q#86 - >BAD77822|FEATURES|dfrA17|diaminopyrimidine|dfrA17	specific	238127	3	155	7.94795e-49	154.603	cd00209	DHFR	 - 	cl17279
Q#87 - >gi:1002399350:ref:WP_061382108.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1489.47	PRK08125	PRK08125	 - 	cl35644
Q#88 - >gi:740610796:ref:WP_038396319.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	663.781	PRK11578	PRK11578	 - 	cl32708
Q#89 - >gi:446110351:ref:WP_000188206.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1324.73	PRK10535	PRK10535	 - 	cl32530
Q#90 - >AF409092.1.gene1.p01|FEATURES|CARB-7|beta-lactam|CARB	superfamily	473882	11	281	1.31592e-87	262.867	cl21491	Transpeptidase superfamily	 - 	 - 
Q#91 - >AM850908.2.gene1.p01|FEATURES|LEN-18|beta-lactam|LEN	specific	185339	1	284	0	564.863	PRK15442	PRK15442	 - 	cl21491
Q#92 - >gi:593561709:gb:EXR45158.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	5.50852e-70	227.64	cl30340	tolC superfamily	 - 	 - 
Q#93 - >gi:431604270:gb:ELI73679.1:|FEATURES|mdtA|multidrug|mdtA	specific	183194	41	455	0	809.402	PRK11556	PRK11556	 - 	cl32702
Q#94 - >gi:636833889:ref:WP_024359890.1:|FEATURES|sdiA|unclassified|sdiA	superfamily	182292	1	240	4.2567e-160	442.688	cl32472	PRK10188 superfamily	 - 	 - 
Q#95 - >gi:966510466:ref:WP_058527057.1:|FEATURES|mexF|multidrug|mexF	specific	440603	1	1045	0	1072.42	COG0841	AcrB	 - 	cl34050
Q#96 - >gi:313619623:gb:EFR91268.1:|FEATURES|mepA|multidrug|mepA	superfamily	447704	13	237	1.14204e-62	201.585	cl09326	MATE_like superfamily	C	 - 
Q#97 - >gi:896458658:ref:WP_049385045.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	1.95305e-64	210.125	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#98 - >gi:22094843:gb:AAM92010.1:AF527485_2|FEATURES|aadA|aminoglycoside|aadA	specific	184296	3	263	0	498.011	PRK13746	PRK13746	 - 	cl32927
Q#99 - >CAO91614|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1357.77	NF038271	strep_PBP2X	 - 	cl45723
Q#100 - >gi:727770700:ref:WP_033873433.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	2.39361e-175	481.208	PRK10188	PRK10188	 - 	cl32472
Q#101 - >gi:505196661:ref:WP_015383763.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	2	140	2.12099e-97	276.057	PRK04101	PRK04101	 - 	cl14632
Q#102 - >gi:491211323:ref:WP_005069654.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	145	2.71799e-21	85.3352	COG1309	AcrR	 - 	cl43380
Q#103 - >KF421162.1.gene1.p01|FEATURES|OXA-359|beta-lactam|OXA	specific	442014	3	273	2.23702e-102	299.105	COG2602	YbxI	 - 	cl43695
Q#104 - >AAM97249|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	611.444	COG0768	FtsI	 - 	cl34037
Q#105 - >NP_843860|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	4.57527e-112	323.216	PRK00281	PRK00281	 - 	cl00858
Q#106 - >X98102.1.gene1.p01|FEATURES|SHV|beta-lactam|SHV	specific	185339	1	284	0	563.708	PRK15442	PRK15442	 - 	cl21491
Q#107 - >gi:686155635:ref:WP_031787393.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	1.5155e-100	306.744	cd13143	MATE_MepA_like	 - 	cl09326
Q#108 - >gi:808791823:ref:WP_046276168.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	793.374	PRK09465	tolC	 - 	cl30340
Q#109 - >NP_863005|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	specific	275224	27	210	4.2054e-145	401.57	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#110 - >gi:487484285:ref:WP_001699534.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	632.312	PRK11289	ampC	 - 	cl21491
Q#111 - >gi:488154369:ref:WP_002225577.1:|FEATURES|macA|MLS|macA	specific	440606	37	371	6.30151e-81	251.016	COG0845	AcrA	 - 	cl34052
Q#112 - >gi:556390506:ref:WP_023303422.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	717.609	PRK11646	PRK11646	 - 	cl27936
Q#113 - >gi:447124497:ref:WP_001201753.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	664.166	PRK11578	PRK11578	 - 	cl32708
Q#114 - >gi:504290343:ref:WP_014477445.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	2.54617e-160	446.614	pfam04439	Adenyl_transf	 - 	cl04520
Q#115 - >S46063.1.gene1.p2|FEATURES|CARB-3|beta-lactam|CARB	superfamily	473882	10	295	2.45231e-91	272.882	cl21491	Transpeptidase superfamily	 - 	 - 
Q#116 - >gi:1001803476:ref:WP_061336327.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1351.31	PRK10535	PRK10535	 - 	cl32530
Q#117 - >gi:928780642:ref:WP_053862023.1:|FEATURES|fmtC|beta-lactam|fmtC	specific	468043	11	839	0	815.979	NF033480	bifunc_MprF	 - 	cl41273
Q#118 - >gi:408693353:gb:EKL38962.1:|FEATURES|mdtK|multidrug|mdtK	specific	240536	1	427	1.0362e-152	439.627	cd13131	MATE_NorM_like	 - 	cl09326
Q#119 - >YP_859822|FEATURES|class_C|beta-lactam|class_C	specific	236894	40	420	0	638.86	PRK11289	ampC	 - 	cl21491
Q#120 - >AF418284.1.gene3.p01|FEATURES|catB|phenicol|catB	specific	100040	55	182	9.10306e-68	204.315	cd03349	LbH_XAT	 - 	cl00160
Q#121 - >AAY67972|FEATURES|vanS|glycopeptide|vanS	specific	444026	7	357	7.73643e-64	208.253	COG5002	WalK	 - 	cl34860
Q#122 - >gi:694088121:ref:WP_032432860.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	732.246	PRK11646	PRK11646	 - 	cl27936
Q#123 - >HM246246.1.gene1.p1|FEATURES|TEM-187|beta-lactam|TEM	specific	185339	3	285	0	597.991	PRK15442	PRK15442	 - 	cl21491
Q#124 - >gi:851931792:ref:WP_048222288.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1319.34	PRK10535	PRK10535	 - 	cl32530
Q#125 - >gi:1022679951:ref:WP_063435597.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	796.071	PRK09465	tolC	 - 	cl30340
Q#126 - >gi:1035701600:ref:WP_064543230.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	389	0	776.564	PRK15136	PRK15136	 - 	cl46872
Q#127 - >gi:930482089:ref:WP_054228897.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	19	591	0	656.082	COG1132	MdlB	 - 	cl34129
Q#128 - >gi:746541139:ref:WP_039573465.1:|FEATURES|mexC|multidrug|mexC	specific	440606	42	376	5.3308e-81	251.016	COG0845	AcrA	 - 	cl34052
Q#129 - >gi:649725843:gb:AIC64444.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	2.58739e-88	264.453	COG2367	PenP	 - 	cl28588
Q#130 - >gi:896057666:ref:WP_049106280.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	983.056	NF000391	EmrB	 - 	cl41258
Q#131 - >ZP_04175489|FEATURES|class_A|beta-lactam|class_A	superfamily	451500	53	256	7.55962e-116	330.786	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#132 - >KF823969.1.gene4.p01|FEATURES|vanW|glycopeptide|vanW	specific	461251	70	199	4.83459e-49	158.329	pfam04294	VanW	 - 	cl37704
Q#133 - >gi:485750142:ref:WP_001376145.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	631.156	PRK11289	ampC	 - 	cl21491
Q#134 - >gi:763295251:ref:WP_044155736.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	2	138	5.18848e-96	272.59	PRK04101	PRK04101	 - 	cl14632
Q#135 - >NP_290714|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1159.23	PRK11427	PRK11427	 - 	cl42009
Q#136 - >gi:554966122:ref:WP_023210150.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	805.316	PRK09465	tolC	 - 	cl30340
Q#137 - >ZP_04073068|FEATURES|class_A|beta-lactam|class_A	superfamily	451500	53	254	1.98165e-115	329.63	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#138 - >YP_001969930|FEATURES|sul2|sulfonamide|sul2	specific	238380	42	297	1.60459e-98	290.663	cd00739	DHPS	 - 	cl00219
Q#139 - >Q5PGK9|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1301.62	PRK10535	PRK10535	 - 	cl32530
Q#140 - >gi:658328192:gb:AIC64479.2:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	5.53167e-90	268.69	COG2367	PenP	 - 	cl28588
Q#141 - >gi:304445559:pdb:2WKH:A|FEATURES|OXA-10|beta-lactam|OXA	specific	442014	3	246	1.34901e-112	324.143	COG2602	YbxI	 - 	cl43695
Q#142 - >gi:447201652:ref:WP_001278908.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	specific	235662	7	196	4.63866e-126	352.922	PRK05986	PRK05986	 - 	cl38936
Q#143 - >Q2KX31|FEATURES|bacA|bacitracin|bacA	specific	234712	4	282	1.50272e-111	322.83	PRK00281	PRK00281	 - 	cl00858
Q#144 - >gi:985599614:ref:WP_060839111.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1209.05	pfam00873	ACR_tran	 - 	cl47191
Q#145 - >gi:1028110976:ref:WP_063865188.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293861	42	259	7.09474e-144	401.932	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#146 - >gi:694114713:ref:WP_032456630.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	792.219	PRK09465	tolC	 - 	cl30340
Q#147 - >gi:492246796:ref:WP_005788492.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1202.89	pfam00873	ACR_tran	 - 	cl47191
Q#148 - >gi:639659608:ref:WP_024714945.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	6.80577e-158	440.451	pfam04439	Adenyl_transf	 - 	cl04520
Q#149 - >gi:507080230:ref:WP_016150988.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	791.448	PRK09465	tolC	 - 	cl30340
Q#150 - >gi:447097688:ref:WP_001174944.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	696.176	PRK01766	PRK01766	 - 	cl09326
Q#151 - >gi:896549982:ref:WP_049450924.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	38	276	6.62973e-158	439.251	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#152 - >gi:746150256:ref:WP_039212168.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	375	6.10561e-109	323.048	COG0845	AcrA	 - 	cl34052
Q#153 - >gi:377734906:gb:EHT58943.1:|FEATURES|mecR1|beta-lactam|mecR1	specific	428523	1	279	4.56287e-120	356.396	pfam05569	Peptidase_M56	 - 	cl29776
Q#153 - >gi:377734906:gb:EHT58943.1:|FEATURES|mecR1|beta-lactam|mecR1	specific	442014	290	563	2.11702e-81	255.577	COG2602	YbxI	 - 	cl43695
Q#154 - >gi:1033088368:ref:WP_064397954.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	764.238	PRK15136	PRK15136	 - 	cl46872
Q#155 - >gi:751652023:ref:WP_041118890.1:|FEATURES|vanX|glycopeptide|vanX	specific	350616	4	201	5.04145e-108	307.882	cd14817	D-Ala-D-Ala_dipeptidase_VanX	 - 	cl38918
Q#156 - >gi:499320621:ref:WP_011011113.1:|FEATURES|sul2|sulfonamide|sul2	specific	238380	7	262	3.21898e-95	280.647	cd00739	DHPS	 - 	cl00219
Q#157 - >gi:970268021:ref:WP_058650820.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	0	498.927	PRK10188	PRK10188	 - 	cl32472
