Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#46 - >gi:696361071:ref:WP_032936221.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	406	0	686.268	PRK09874	PRK09874	 - 	cl27912
Q#47 - >gi:872715832:ref:WP_048566540.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	2.10973e-103	290.956	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#48 - >ZP_01813310|FEATURES|tet34|tetracycline|tet34	specific	236395	1	152	1.34784e-102	290.225	PRK09177	PRK09177	 - 	cl00309
Q#49 - >gi:109156902:pdb:1W7F:A|FEATURES|class_A|beta-lactam|class_A	specific	441934	37	303	2.71559e-91	272.542	COG2367	PenP	 - 	cl28588
Q#50 - >gi:723112106:ref:WP_033557598.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	531.525	PRK10476	PRK10476	 - 	cl46872
Q#51 - >HQ877614.1.gene1.p01|FEATURES|SHV|beta-lactam|SHV	specific	185339	1	284	0	562.167	PRK15442	PRK15442	 - 	cl21491
Q#52 - >KJ020573.1.gene1.p01|FEATURES|CTX-M-55|beta-lactam|CTX-M	specific	441934	16	291	4.4004e-90	269.075	COG2367	PenP	 - 	cl28588
Q#53 - >AY859529.1.gene1.p01|FEATURES|OXA-75|beta-lactam|OXA	specific	442014	6	274	1.62281e-109	317.209	COG2602	YbxI	 - 	cl43695
Q#54 - >gi:895912613:ref:WP_049011713.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	999.619	NF000391	EmrB	 - 	cl41258
Q#55 - >gi:644804533:ref:WP_025368306.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1291.99	PRK10535	PRK10535	 - 	cl32530
Q#56 - >gi:851931790:ref:WP_048222287.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	625.646	PRK11578	PRK11578	 - 	cl32708
Q#57 - >JQ838185.1.gene1.p01|FEATURES|OXA-207|beta-lactam|OXA	specific	442014	1	275	1.65193e-99	291.786	COG2602	YbxI	 - 	cl43695
Q#58 - >gi:518298029:ref:WP_019468237.1:|FEATURES|marR|multidrug|marR	specific	441451	1	140	6.66683e-28	100.43	COG1846	MarR	 - 	cl43541
Q#59 - >FJ666072.1.gene1.p1|FEATURES|PDC-9|beta-lactam|PDC	specific	236894	4	388	0	642.712	PRK11289	ampC	 - 	cl21491
Q#60 - >ZP_04150458|FEATURES|bacA|bacitracin|bacA	specific	234712	1	264	2.57652e-112	323.986	PRK00281	PRK00281	 - 	cl00858
Q#61 - >gi:441473784:emb:CCQ23538.1:|FEATURES|mepA|multidrug|mepA	superfamily	447704	2	318	4.33479e-73	232.015	cl09326	MATE_like superfamily	N	 - 
Q#62 - >gi:343429998:dbj:BAK61685.1:|FEATURES|vanR|glycopeptide|vanR	specific	440508	4	221	2.132e-77	231.769	COG0745	OmpR	 - 	cl34028
Q#63 - >gi:519084545:ref:WP_020240420.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	633.853	PRK11289	ampC	 - 	cl21491
Q#64 - >gi:726981187:ref:WP_033585865.1:|FEATURES|vanA|glycopeptide|vanA	specific	234993	1	339	6.61777e-134	384.472	PRK01966	ddl	 - 	cl35171
Q#65 - >gi:446866514:ref:WP_000943770.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.47257e-102	289.03	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#66 - >gi:486167529:ref:WP_001530884.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	775.655	PRK09465	tolC	 - 	cl30340
Q#67 - >gi:485879464:ref:WP_001475184.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	679.574	PRK11578	PRK11578	 - 	cl32708
Q#68 - >gi:906974509:ref:WP_049742677.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	3	141	3.73503e-93	265.271	PRK04101	PRK04101	 - 	cl14632
Q#69 - >gi:558508094:ref:WP_023486375.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1350.93	PRK10535	PRK10535	 - 	cl32530
Q#70 - >JN215211.1.gene1.p01|FEATURES|OXA-219|beta-lactam|OXA	specific	442014	4	274	2.14825e-110	319.52	COG2602	YbxI	 - 	cl43695
Q#71 - >gi:1002474409:ref:WP_061389690.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	413	0	706.59	PRK15403	PRK15403	 - 	cl30558
Q#72 - >ZP_02904981|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	1.1478e-98	296.855	COG0845	AcrA	 - 	cl34052
Q#73 - >gi:553755604:ref:WP_023088332.1:|FEATURES|oprN|multidrug|oprN	superfamily	273830	17	467	1.01541e-79	255.029	cl36990	outer_NodT superfamily	 - 	 - 
Q#74 - >gi:759574245:ref:WP_043293359.1:|FEATURES|mexX|multidrug|mexX	specific	169982	3	378	0	575.204	PRK09578	PRK09578	 - 	cl31598
Q#75 - >ABD04054|FEATURES|catB|phenicol|catB	specific	100040	55	182	7.50807e-67	202.004	cd03349	LbH_XAT	 - 	cl00160
Q#76 - >gi:658982221:ref:WP_029823919.1:|FEATURES|qnrS|fluoroquinolone|qnrS	specific	440968	17	207	1.55098e-28	105.794	COG1357	YjbI	 - 	cl34238
Q#77 - >P18539|FEATURES|class_C|beta-lactam|class_C	superfamily	469545	1	376	0	565.172	cl49594	ampC_Sliq superfamily	 - 	 - 
Q#78 - >gi:739067214:ref:WP_036938621.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	391	0	708.384	PRK15136	PRK15136	 - 	cl46872
Q#79 - >gi:589478033:gb:EXH59573.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	5.4357e-69	224.944	cl30340	tolC superfamily	 - 	 - 
Q#80 - >gi:489214711:ref:WP_003123405.1:|FEATURES|mexD|multidrug|mexD	superfamily	481531	1	1038	0	1309.72	cl47191	ACR_tran superfamily	 - 	 - 
Q#81 - >gi:1032347526:ref:WP_064201034.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	12	150	7.198e-97	275.287	PRK04101	PRK04101	 - 	cl14632
Q#82 - >gi:516374018:ref:WP_017764051.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293864	29	250	1.91849e-167	461.34	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#83 - >gi:950818984:ref:WP_057520729.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	1.36218e-70	225.918	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#84 - >gi:1016518516:ref:WP_063098254.1:|FEATURES|emrB|multidrug|emrB	superfamily	129794	16	493	9.47253e-130	385.964	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#85 - >YP_002385300|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	485	0	892.698	PRK09915	PRK09915	 - 	cl42914
Q#86 - >gi:1028221825:ref:WP_063963387.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	797.612	PRK09465	tolC	 - 	cl30340
Q#87 - >gi:751585223:ref:WP_041053663.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	4.12366e-160	446.229	pfam04439	Adenyl_transf	 - 	cl04520
Q#88 - >gi:1016529523:ref:WP_063104984.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1349	PRK10535	PRK10535	 - 	cl32530
Q#89 - >gi:446834445:ref:WP_000911701.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	7.68136e-100	282.097	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#90 - >ZP_03030716|FEATURES|mdtM|multidrug|mdtM	specific	237958	9	419	0	735.48	PRK15403	PRK15403	 - 	cl30558
Q#91 - >AAR05762|FEATURES|mphA|MLS|mphA	specific	270701	14	285	1.08209e-127	364.644	cd05152	MPH2'	 - 	cl21453
Q#92 - >AAD51058|FEATURES|vanY|glycopeptide|vanY	specific	441292	98	351	4.27178e-72	227.027	COG1686	DacC	 - 	cl34335
Q#93 - >gi:730659516:ref:WP_034065722.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	6.71788e-71	224.437	COG0845	AcrA	 - 	cl34052
Q#94 - >gi:553772467:ref:WP_023104399.1:|FEATURES|mexT|multidrug|mexT	specific	176153	101	297	3.52243e-70	215.945	cd08464	PBP2_DntR_like_2	 - 	cl21456
Q#94 - >gi:553772467:ref:WP_023104399.1:|FEATURES|mexT|multidrug|mexT	specific	459683	11	70	1.94341e-17	74.7288	pfam00126	HTH_1	 - 	cl47504
Q#95 - >GQ244501.1.gene1.p01|FEATURES|tet43|tetracycline|tet43	specific	340879	61	502	2.21346e-50	176.595	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#96 - >YP_040163|FEATURES|bacA|bacitracin|bacA	specific	234712	3	283	2.84638e-102	299.718	PRK00281	PRK00281	 - 	cl00858
Q#97 - >gi:896053733:ref:WP_049103387.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	643.365	PRK11578	PRK11578	 - 	cl32708
Q#98 - >gi:723117350:ref:WP_033560986.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1040	0	2068.17	PRK10503	PRK10503	 - 	cl39112
Q#99 - >gi:1033309939:gb:OAS18676.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	1.62179e-80	259.612	cl33905	Uup superfamily	 - 	 - 
Q#100 - >gi:686302687:ref:WP_031866869.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	698.839	COG1132	MdlB	 - 	cl34129
Q#101 - >gi:685899575:ref:WP_031640202.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	10	288	0	524.263	PRK13753	PRK13753	 - 	cl00219
Q#102 - >JF894248.1.gene1.p1|FEATURES|IMP-27|beta-lactam|IMP	superfamily	451500	23	234	2.72861e-118	336.176	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#103 - >ABQ96629|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	518.1	PRK13753	PRK13753	 - 	cl00219
Q#104 - >gi:564742423:gb:AHB92919.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	1.58099e-69	226.099	cl30340	tolC superfamily	 - 	 - 
Q#105 - >YP_002215174|FEATURES|penA|beta-lactam|penA	superfamily	236761	3	623	0	885.265	cl35950	PRK10795 superfamily	 - 	 - 
Q#106 - >NC_002695.1.914736.p01|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	967.648	NF000391	EmrB	 - 	cl41258
Q#107 - >AAV58812|FEATURES|vanS|glycopeptide|vanS	specific	444026	95	443	1.42449e-49	173.2	COG5002	WalK	 - 	cl34860
Q#108 - >gi:319894056:gb:ADV76307.1:|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	4.5368e-134	392.37	cd04168	TetM_like	 - 	cl38936
Q#108 - >gi:319894056:gb:ADV76307.1:|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	2.8647e-117	365.043	cl46912	PRK13351 superfamily	 - 	 - 
Q#109 - >gi:926376632:ref:WP_053705806.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	22	599	0	644.911	COG1132	MdlB	 - 	cl34129
Q#110 - >gi:979424107:ref:WP_059320519.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	526.902	PRK10476	PRK10476	 - 	cl46872
Q#111 - >gi:949728759:ref:WP_057070706.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	145	1.83161e-21	85.7204	COG1309	AcrR	 - 	cl43380
Q#112 - >gi:685986723:ref:WP_031693046.1:|FEATURES|mexD|multidrug|mexD	superfamily	481531	1	1041	0	1313.57	cl47191	ACR_tran superfamily	 - 	 - 
Q#113 - >JN645776.1.gene1.p01|FEATURES|PBP-1A|beta-lactam|PBP-1A	specific	439572	3	652	0	1323.09	NF038272	strep_PBP1A	 - 	cl45724
Q#114 - >AAP46602|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	626.081	COG0768	FtsI	 - 	cl34037
Q#115 - >ABO42050|FEATURES|aadA|aminoglycoside|aadA	specific	184296	74	335	0	511.878	PRK13746	PRK13746	 - 	cl32927
Q#116 - >NP_862543|FEATURES|ermT|MLS|ermT	specific	128898	18	180	1.9442e-74	223.542	smart00650	rADc	 - 	cl17173
Q#117 - >gi:553776434:ref:WP_023108253.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	1.39733e-70	223.667	COG0845	AcrA	 - 	cl34052
Q#118 - >FJ790516.1.gene3.p01|FEATURES|OXA-145|beta-lactam|OXA	specific	442014	1	263	1.49791e-112	324.528	COG2602	YbxI	 - 	cl43695
Q#119 - >gi:1020140806:ref:WP_063263888.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	138	5.79036e-96	272.205	PRK04101	PRK04101	 - 	cl14632
Q#120 - >gi:223886324:gb:ACN22617.1:|FEATURES|aadA|aminoglycoside|aadA	specific	184296	1	262	8.56031e-172	474.899	PRK13746	PRK13746	 - 	cl32927
Q#121 - >gi:959111326:ref:WP_058115394.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	988.448	NF000391	EmrB	 - 	cl41258
Q#122 - >gi:959925417:ref:WP_058184482.1:|FEATURES|mexH|multidrug|mexH	specific	440606	48	357	6.01378e-72	227.134	COG0845	AcrA	 - 	cl34052
Q#123 - >gi:754732129:ref:WP_042101048.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	742.028	PRK15403	PRK15403	 - 	cl30558
Q#124 - >YP_080399|FEATURES|bacA|bacitracin|bacA	specific	234712	3	266	3.98777e-108	313.971	PRK00281	PRK00281	 - 	cl00858
Q#125 - >DQ018711.1.gene7.p01|FEATURES|vanY|glycopeptide|vanY	specific	441480	71	241	4.60683e-57	181.233	COG1876	LdcB	 - 	cl43548
Q#126 - >gi:446669129:ref:WP_000746475.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	680.73	PRK11578	PRK11578	 - 	cl32708
Q#127 - >gi:565651564:ref:WP_023898859.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	699.643	PRK01766	PRK01766	 - 	cl09326
Q#128 - >gi:494651195:ref:WP_007409139.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	9	147	6.55413e-99	280.294	PRK04101	PRK04101	 - 	cl14632
Q#129 - >ZP_04627600|FEATURES|acrB|multidrug|acrB	specific	185081	1	1047	0	2056.02	PRK15127	PRK15127	 - 	cl39118
Q#130 - >gi:754838388:ref:WP_042200147.1:|FEATURES|mexX|multidrug|mexX	superfamily	184990	1	384	0	523.123	cl33066	PRK15030 superfamily	 - 	 - 
Q#131 - >gi:959874152:ref:WP_058150234.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	1.69711e-38	132.17	cl32444	PRK09975 superfamily	 - 	 - 
Q#132 - >gi:353658097:gb:EHC98377.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	393	0	654.783	PRK10473	PRK10473	 - 	cl32519
Q#133 - >gi:1399759:gb:AAB41958.1:|FEATURES|oprJ|multidrug|oprJ	superfamily	182103	13	467	5.94549e-106	322.978	cl32423	PRK09837 superfamily	 - 	 - 
Q#134 - >gi:921969829:ref:WP_053263379.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	529.214	PRK10476	PRK10476	 - 	cl46872
Q#135 - >gi:896068623:ref:WP_049113239.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	780.801	PRK15136	PRK15136	 - 	cl46872
Q#136 - >gi:693139934:ref:WP_032281480.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	769.245	PRK15136	PRK15136	 - 	cl46872
Q#137 - >gi:692980155:ref:WP_032170292.1:|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1156.15	PRK11427	PRK11427	 - 	cl42009
Q#138 - >gi:852156983:ref:WP_048297648.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	706.191	PRK01766	PRK01766	 - 	cl09326
Q#139 - >gi:727114292:ref:WP_033625468.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	497	5.04865e-76	248.056	cl33905	Uup superfamily	 - 	 - 
Q#140 - >JX310327.1.gene1.p01|FEATURES|TEM-201|beta-lactam|TEM	specific	185339	3	286	0	606.465	PRK15442	PRK15442	 - 	cl21491
Q#141 - >gi:446533273:ref:WP_000610619.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	901.172	PRK09915	PRK09915	 - 	cl42914
Q#142 - >gi:896068893:ref:WP_049113509.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	3.51437e-101	285.564	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#143 - >ABO12177|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1279.28	cl47191	ACR_tran superfamily	 - 	 - 
Q#144 - >ZP_04145743|FEATURES|class_A|beta-lactam|class_A	specific	441934	73	332	7.47219e-96	285.254	COG2367	PenP	 - 	cl28588
Q#145 - >gi:657315756:ref:WP_029393383.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	738.562	PRK15403	PRK15403	 - 	cl30558
Q#146 - >gi:487576579:ref:WP_001721908.1:|FEATURES|mdtF|multidrug|mdtF	superfamily	185081	1	1018	0	1667.36	cl39118	PRK15127 superfamily	 - 	 - 
Q#147 - >gi:353577773:gb:EHC39833.1:|FEATURES|emrE|multidrug|emrE	specific	441679	20	122	3.13115e-36	119.432	COG2076	EmrE	 - 	cl43598
Q#148 - >EU408346.1.gene6.p01|FEATURES|LRA-1|beta-lactam|LRA	specific	441934	18	294	5.19887e-88	263.682	COG2367	PenP	 - 	cl28588
Q#149 - >gi:920020778:ref:WP_052935898.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	802.234	PRK09465	tolC	 - 	cl30340
Q#150 - >FN652295.1.gene1.p01|FEATURES|TEM-177|beta-lactam|TEM	specific	185339	3	286	0	599.146	PRK15442	PRK15442	 - 	cl21491
Q#151 - >gi:1027935297:ref:WP_063809363.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1297.77	PRK10535	PRK10535	 - 	cl32530
Q#152 - >YP_002235155|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	7.45007e-100	299.936	COG0845	AcrA	 - 	cl34052
Q#153 - >P20074|FEATURES|catA|phenicol|catA	specific	425592	10	211	6.34682e-126	354.046	pfam00302	CAT	 - 	cl02008
Q#154 - >ABB72057|FEATURES|dfrB6|diaminopyrimidine|dfrB6	superfamily	368910	1	78	3.57856e-51	154.433	cl05774	DHFR_2 superfamily	 - 	 - 
Q#155 - >gi:446014311:ref:WP_000092166.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	737.639	PRK11646	PRK11646	 - 	cl27936
Q#156 - >gi:342226351:gb:EGT91324.1:|FEATURES|mdtK|multidrug|mdtK	specific	240536	1	427	4.00353e-152	438.086	cd13131	MATE_NorM_like	 - 	cl09326
Q#157 - >YP_251195|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	specific	340882	5	377	1.36337e-57	191.994	cd17324	MFS_NepI_like	 - 	cl28910
Q#158 - >YP_584847|FEATURES|bacA|bacitracin|bacA	specific	234712	2	286	2.46067e-123	353.261	PRK00281	PRK00281	 - 	cl00858
Q#159 - >YP_001778538|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	5.32817e-101	303.018	COG0845	AcrA	 - 	cl34052
Q#160 - >gi:658130997:emb:CDO19407.1:|FEATURES|tetM|tetracycline|tetM	specific	206731	10	246	6.47568e-142	412.4	cd04168	TetM_like	 - 	cl38936
Q#160 - >gi:658130997:emb:CDO19407.1:|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	615	9.68682e-121	374.288	cl46912	PRK13351 superfamily	 - 	 - 
