Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#27 - >gi:1031818725:ref:WP_064146978.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	641.824	PRK11578	PRK11578	 - 	cl32708
Q#28 - >gi:487636880:ref:WP_001741775.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	694.635	PRK01766	PRK01766	 - 	cl09326
Q#29 - >gi:693130899:ref:WP_032275577.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	736.098	PRK11646	PRK11646	 - 	cl27936
Q#30 - >gi:851924277:ref:WP_048219120.1:|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	406	0	684.728	PRK09874	PRK09874	 - 	cl27912
Q#31 - >gi:487138435:ref:WP_001629863.1:|FEATURES|mepA|multidrug|mepA	specific	240548	13	435	2.10417e-102	311.752	cd13143	MATE_MepA_like	 - 	cl09326
Q#32 - >gi:553949877:ref:WP_023150186.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	767.705	PRK15136	PRK15136	 - 	cl46872
Q#33 - >ABW24731|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	1.89031e-141	411.245	cd04168	TetM_like	 - 	cl38936
Q#33 - >ABW24731|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	9.33901e-119	368.895	cl46912	PRK13351 superfamily	 - 	 - 
Q#34 - >CAT00058|FEATURES|dfrA12|diaminopyrimidine|dfrA12	specific	238127	8	160	1.39466e-66	199.672	cd00209	DHFR	 - 	cl17279
Q#35 - >CAV31157|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	1.25813e-137	401.229	cd04168	TetM_like	 - 	cl38936
Q#35 - >CAV31157|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	3.05316e-116	362.347	cl46912	PRK13351 superfamily	 - 	 - 
Q#36 - >gi:835804111:ref:WP_047662791.1:|FEATURES|cob(I)alamin_adenolsyltransferase|unclassified|cob(I)alamin_adenolsyltransferase	specific	235662	7	196	8.48778e-125	349.455	PRK05986	PRK05986	 - 	cl38936
Q#37 - >gi:785583464:ref:WP_045717496.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	393	0	657.48	PRK10473	PRK10473	 - 	cl32519
Q#38 - >ABL62887|FEATURES|dfrA16|diaminopyrimidine|dfrA16	specific	238127	3	155	6.10647e-50	157.3	cd00209	DHFR	 - 	cl17279
Q#39 - >gi:445966131:ref:WP_000043986.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	1.11556e-22	88.802	COG1309	AcrR	 - 	cl43380
Q#40 - >AB777501.1.gene2.p01|FEATURES|IMP-44|beta-lactam|IMP	specific	293859	23	234	2.74394e-124	351.584	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#41 - >DQ018711.1.gene2.p01|FEATURES|vanS|glycopeptide|vanS	specific	441807	145	380	6.19526e-64	204.37	COG2205	KdpD	 - 	cl43644
Q#42 - >gi:924497581:ref:WP_053506357.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	superfamily	451500	37	275	8.00322e-155	431.547	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#43 - >gi:896027606:ref:WP_049087445.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	783.744	PRK09465	tolC	 - 	cl30340
Q#44 - >gi:685980171:ref:WP_031687995.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	1.09648e-36	127.547	cl32444	PRK09975 superfamily	 - 	 - 
Q#45 - >gi:920365999:ref:WP_052982445.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	993.841	NF000391	EmrB	 - 	cl41258
Q#46 - >gi:693079149:ref:WP_032241520.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	629.36	PRK10473	PRK10473	 - 	cl32519
Q#47 - >gi:493870778:ref:WP_006817302.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	504	0	968.418	NF000391	EmrB	 - 	cl41258
Q#48 - >gi:487139409:ref:WP_001630683.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	911.187	PRK09915	PRK09915	 - 	cl42914
Q#49 - >gi:1024916532:ref:WP_063549314.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	41	308	9.42373e-91	271.386	COG2367	PenP	 - 	cl28588
Q#50 - >gi:691159922:ref:WP_032067808.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	429	1.21898e-85	266.64	cl32708	PRK11578 superfamily	 - 	 - 
Q#51 - >gi:1039597595:ref:WP_064914787.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	31	286	9.12465e-84	252.897	COG2367	PenP	 - 	cl28588
Q#52 - >ZP_04223576|FEATURES|class_A|beta-lactam|class_A	specific	293862	52	253	1.14379e-116	332.712	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#53 - >ZP_04146665|FEATURES|class_A|beta-lactam|class_A	specific	293862	49	250	2.47588e-120	341.957	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#54 - >YP_002100652|FEATURES|opcM|multidrug|opcM	superfamily	273830	18	470	5.12634e-95	295.475	cl36990	outer_NodT superfamily	 - 	 - 
Q#55 - >gi:1005577494:ref:WP_061669299.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	1.25172e-83	267.701	cl33905	Uup superfamily	 - 	 - 
Q#56 - >YP_002529744|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	1.95368e-103	291.342	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#57 - >gi:1016530977:ref:WP_063106245.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1295.46	PRK10535	PRK10535	 - 	cl32530
Q#58 - >gi:912614197:ref:WP_050196089.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1303.16	PRK10535	PRK10535	 - 	cl32530
Q#59 - >gi:488340170:ref:WP_002409555.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	497	5.02263e-77	250.367	cl33905	Uup superfamily	 - 	 - 
Q#60 - >gi:489794914:ref:WP_003698805.1:|FEATURES|macA|MLS|macA	specific	440606	37	371	5.35888e-81	251.016	COG0845	AcrA	 - 	cl34052
Q#61 - >gi:691112668:ref:WP_032033542.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	429	1.89557e-85	266.255	cl32708	PRK11578 superfamily	 - 	 - 
Q#62 - >gi:516415134:ref:WP_017804532.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	5.56747e-72	229.385	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#63 - >NC_008702.1.4609191.p01|FEATURES|macA|MLS|macA	superfamily	183211	7	361	1.43778e-89	274.344	cl32708	PRK11578 superfamily	 - 	 - 
Q#64 - >gi:686444151:ref:WP_031925491.1:|FEATURES|msrA|MLS|msrA	superfamily	440254	32	486	2.17586e-93	292.739	cl33905	Uup superfamily	 - 	 - 
Q#65 - >gi:510912082:ref:WP_016233390.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1486.01	PRK08125	PRK08125	 - 	cl35644
Q#66 - >gi:738693880:ref:WP_036593137.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	12	387	0	620.756	PRK11289	ampC	 - 	cl21491
Q#67 - >Z49084.1.gene1.p01|FEATURES|OXY-2|beta-lactam|OXY	specific	441934	22	290	5.29757e-91	271.386	COG2367	PenP	 - 	cl28588
Q#68 - >gi:578514366:gb:EUN51140.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	21	159	3.83284e-84	243.315	PRK04101	PRK04101	 - 	cl14632
Q#69 - >gi:1035706844:ref:WP_064548272.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1256.17	PRK10535	PRK10535	 - 	cl32530
Q#70 - >gi:730727091:ref:WP_034083588.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	8.57627e-87	266.809	COG0845	AcrA	 - 	cl34052
Q#71 - >gi:979846313:ref:WP_059355779.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	792.989	PRK09465	tolC	 - 	cl30340
Q#72 - >ZP_04004395|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	408	0	749.056	PRK09874	PRK09874	 - 	cl27912
Q#73 - >gi:1028114668:ref:WP_063868760.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	3.43008e-74	216.765	cd07244	FosA	 - 	cl14632
Q#74 - >gi:693063958:ref:WP_032229875.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	698.102	PRK01766	PRK01766	 - 	cl09326
Q#75 - >gi:446910342:ref:WP_000987598.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1277.74	cl47191	ACR_tran superfamily	 - 	 - 
Q#76 - >gi:493688382:ref:WP_006638452.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	5	143	1.14109e-87	252.175	PRK04101	PRK04101	 - 	cl14632
Q#77 - >EU029998.1.gene2.p01|FEATURES|OXA-115|beta-lactam|OXA	specific	442014	4	274	2.83367e-109	316.824	COG2602	YbxI	 - 	cl43695
Q#78 - >YP_001477358|FEATURES|acrB|multidrug|acrB	superfamily	185081	1	1048	0	2029.83	cl39118	PRK15127 superfamily	 - 	 - 
Q#79 - >gi:746321235:ref:WP_039367880.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	376	6.74448e-99	297.625	COG0845	AcrA	 - 	cl34052
Q#80 - >gi:772581133:ref:WP_045261282.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	480360	1	381	0	681.884	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#81 - >AY101764.1.gene1.p01|FEATURES|TEM-107|beta-lactam|TEM	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#82 - >gi:673533043:emb:CDZ83746.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	724.927	PRK11646	PRK11646	 - 	cl27936
Q#83 - >AF203816.1.gene1.p01|FEATURES|TEM-188|beta-lactam|TEM	specific	185339	3	286	0	604.539	PRK15442	PRK15442	 - 	cl21491
Q#84 - >gi:912606789:ref:WP_050194976.1:|FEATURES|floR|phenicol|floR	superfamily	475125	10	388	1.68597e-78	247.297	cl28910	MFS superfamily	 - 	 - 
Q#85 - >gi:692993298:ref:WP_032181011.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1484.46	PRK08125	PRK08125	 - 	cl35644
Q#86 - >ACC96132|FEATURES|aadD|aminoglycoside|aadD	superfamily	285116	98	227	2.92443e-37	127.151	cl06731	KNTase_C superfamily	 - 	 - 
Q#86 - >ACC96132|FEATURES|aadD|aminoglycoside|aadD	specific	143387	17	40	8.62666e-05	39.2281	cd05397	NT_Pol-beta-like	N	cl11966
Q#87 - >gi:1031654327:gb:ANG23677.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	607.621	PRK15442	PRK15442	 - 	cl21491
Q#88 - >YP_607927|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1199.04	pfam00873	ACR_tran	 - 	cl47191
Q#89 - >gi:544930333:ref:WP_021339414.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	2.00104e-64	209.74	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#90 - >gi:2791908:emb:CAA73538.1:|FEATURES|mecA|beta-lactam|mecA	superfamily	440531	137	655	3.89867e-86	280.942	cl34037	FtsI superfamily	 - 	 - 
Q#90 - >gi:2791908:emb:CAA73538.1:|FEATURES|mecA|beta-lactam|mecA	specific	428377	24	139	1.13028e-35	130.252	pfam05223	MecA_N	 - 	cl04997
Q#91 - >NC_010410.6003262.p01|FEATURES|emrB|multidrug|emrB	superfamily	129794	16	493	1.93617e-129	385.194	cl31024	efflux_EmrB superfamily	 - 	 - 
Q#92 - >gi:556426200:ref:WP_023311127.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	725.698	PRK11646	PRK11646	 - 	cl27936
Q#93 - >AAP92507|FEATURES|viomycin_phosphotransferase|aminoglycoside|viomycin_phosphotransferase	specific	442406	14	238	8.4961e-20	86.7076	COG3173	YcbJ	 - 	cl43802
Q#94 - >gi:754645732:ref:WP_042030778.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	768.475	PRK15136	PRK15136	 - 	cl46872
Q#95 - >DQ193536.1.gene1.p01|FEATURES|SHV|beta-lactam|SHV	specific	185339	1	284	0	564.478	PRK15442	PRK15442	 - 	cl21491
Q#96 - >gi:379992994:gb:EIA14443.1:|FEATURES|norA|multidrug|norA	specific	340883	31	398	3.00914e-76	241.326	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#97 - >gi:500615129:gb:EOQ55695.1:|FEATURES|acrA|multidrug|acrA	superfamily	184990	1	361	0	611.719	cl33066	PRK15030 superfamily	 - 	 - 
Q#98 - >DQ139328.1.gene1.p1|FEATURES|CMY-21|beta-lactam|CMX	specific	236894	1	381	0	634.238	PRK11289	ampC	 - 	cl21491
Q#99 - >gi:671541568:ref:WP_031525212.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1270.8	PRK10535	PRK10535	 - 	cl32530
Q#100 - >gi:645915070:ref:WP_025469055.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	3	154	1.27429e-21	86.1056	COG1309	AcrR	 - 	cl43380
Q#101 - >gi:545292701:ref:WP_021573537.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1488.32	PRK08125	PRK08125	 - 	cl35644
Q#102 - >Q2NWE3|FEATURES|bacA|bacitracin|bacA	specific	234712	3	272	1.34655e-111	322.445	PRK00281	PRK00281	 - 	cl00858
Q#103 - >gi:491017944:ref:WP_004879650.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1202.89	pfam00873	ACR_tran	 - 	cl47191
Q#104 - >gi:1027683834:ref:WP_063622660.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	4.92136e-75	219.076	cd07244	FosA	 - 	cl14632
Q#105 - >AF093512.1.gene1.p01|FEATURES|TEM-10|beta-lactam|TEM	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
Q#106 - >gi:491557220:ref:WP_005414807.1:|FEATURES|mexE|multidrug|mexE	superfamily	184990	35	383	8.76952e-103	309.722	cl33066	PRK15030 superfamily	 - 	 - 
Q#107 - >gi:730248627:ref:WP_033950645.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	50	313	6.36983e-84	254.052	COG2367	PenP	 - 	cl28588
Q#108 - >gi:554036077:gb:ESE82040.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	479	0	834.918	PRK09915	PRK09915	 - 	cl42914
Q#109 - >ZP_01769103|FEATURES|amrB|multidrug|amrB	specific	169981	1	1032	0	2007.82	PRK09577	PRK09577	 - 	cl31597
Q#110 - >YP_403947|FEATURES|macB|MLS|macB	specific	182528	1	650	0	1260.02	PRK10535	PRK10535	 - 	cl32530
Q#111 - >ABC60093|FEATURES|mefA|MLS|mefA	specific	162098	11	374	8.32077e-120	352.393	TIGR00900	2A0121	 - 	cl31440
Q#112 - >P14171|FEATURES|class_A|beta-lactam|class_A	specific	441934	17	292	9.92371e-84	252.897	COG2367	PenP	 - 	cl28588
Q#113 - >gi:446014359:ref:WP_000092214.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	739.18	PRK11646	PRK11646	 - 	cl27936
Q#114 - >gi:489246926:ref:WP_003155086.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	2	140	8.72251e-98	276.827	PRK04101	PRK04101	 - 	cl14632
Q#115 - >AAR37059|FEATURES|vanH|glycopeptide|vanH	superfamily	473865	5	322	9.61853e-159	446.27	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#116 - >BAD86538|FEATURES|mphC|MLS|mphC	specific	270701	8	283	1.43301e-155	435.135	cd05152	MPH2'	 - 	cl21453
Q#117 - >JQ396378.1.gene1.p01|FEATURES|OXA-184|beta-lactam|OXA	specific	442014	1	248	2.32697e-94	277.534	COG2602	YbxI	 - 	cl43695
Q#118 - >gi:752685555:ref:WP_041333494.1:|FEATURES|aadK|aminoglycoside|aadK	specific	461311	2	279	7.77427e-159	443.148	pfam04439	Adenyl_transf	 - 	cl04520
Q#119 - >gi:920549847:ref:WP_052999080.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	698.069	COG1132	MdlB	 - 	cl34129
Q#120 - >gi:695720550:ref:WP_032648001.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	776.564	PRK15136	PRK15136	 - 	cl46872
Q#121 - >gi:971085043:emb:CRD51280.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	55	293	4.00002e-160	445.799	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#122 - >gi:970550885:ref:WP_058814714.1:|FEATURES|tetC|tetracycline|tetC	superfamily	439388	1	197	1.57935e-97	281.181	cl40576	Tn10_TetC superfamily	 - 	 - 
Q#123 - >gi:394786240:gb:AFN40206.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	31	308	0	521.567	PRK13753	PRK13753	 - 	cl00219
Q#124 - >gi:485952692:ref:WP_001497871.1:|FEATURES|mexX|multidrug|mexX	superfamily	184990	1	384	0	514.648	cl33066	PRK15030 superfamily	 - 	 - 
Q#125 - >gi:545277545:ref:WP_021564792.1:|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1156.15	PRK11427	PRK11427	 - 	cl42009
Q#126 - >gi:852089256:ref:WP_048279785.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	706.577	PRK01766	PRK01766	 - 	cl09326
Q#127 - >gi:556301284:ref:WP_023292794.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	726.468	PRK11646	PRK11646	 - 	cl27936
Q#128 - >AB703103.1.gene1.p01|FEATURES|CTX-M-126|beta-lactam|CTX-M	specific	441934	17	291	3.19445e-92	274.468	COG2367	PenP	 - 	cl28588
Q#129 - >AAP46606|FEATURES|penA|beta-lactam|penA	specific	440531	19	565	0	613.37	COG0768	FtsI	 - 	cl34037
Q#130 - >gi:979463679:ref:WP_059329539.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	964.566	NF000391	EmrB	 - 	cl41258
Q#131 - >gi:446160563:ref:WP_000238418.1:|FEATURES|fosB|fosfomycin|fosB	superfamily	469426	1	138	2.29705e-104	293.653	cl49508	fosBx1_fam superfamily	 - 	 - 
Q#132 - >gi:835654500:ref:WP_047601980.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	528.828	PRK10476	PRK10476	 - 	cl46872
Q#133 - >YP_002225954|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1303.93	PRK10535	PRK10535	 - 	cl32530
Q#134 - >gi:445996714:ref:WP_000074569.1:|FEATURES|bcrA|bacitracin|bcrA	specific	213235	8	217	5.56839e-107	309.918	cd03268	ABC_BcrA_bacitracin_resist	 - 	cl38936
Q#135 - >gi:812045371:emb:CRH28493.1:|FEATURES|acrB|multidrug|acrB	specific	185081	1	1047	0	2057.95	PRK15127	PRK15127	 - 	cl39118
Q#136 - >YP_002385033|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	633.983	PRK10473	PRK10473	 - 	cl32519
Q#137 - >gi:487593373:ref:WP_001727641.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	413	0	706.975	PRK15403	PRK15403	 - 	cl30558
Q#138 - >KF179354.1.gene1.p1|FEATURES|GES-23|beta-lactam|GES	specific	441934	1	278	2.36672e-79	241.341	COG2367	PenP	 - 	cl28588
Q#139 - >gi:503204183:ref:WP_013438844.1:|FEATURES|vanY|glycopeptide|vanY	specific	441480	70	240	5.21427e-57	181.233	COG1876	LdcB	 - 	cl43548
Q#141 - >gi:649725645:gb:AIC64345.1:|FEATURES|CTX-M|beta-lactam|CTX-M	specific	441934	16	291	9.16417e-91	270.616	COG2367	PenP	 - 	cl28588
Q#142 - >gi:1000870582:ref:WP_061130519.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	49	308	7.72983e-93	276.779	COG2367	PenP	 - 	cl28588
Q#143 - >gi:489012003:ref:WP_002922538.1:|FEATURES|cmeA|multidrug|cmeA	specific	273776	36	364	1.68856e-118	345.839	TIGR01730	RND_mfp	 - 	cl46872
Q#144 - >gi:487362359:ref:WP_001637116.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	727.006	PRK15403	PRK15403	 - 	cl30558
Q#145 - >YP_002640141|FEATURES|mdtM|multidrug|mdtM	specific	237958	21	433	0	703.894	PRK15403	PRK15403	 - 	cl30558
Q#146 - >gi:486286868:ref:WP_001572207.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	904.639	PRK09915	PRK09915	 - 	cl42914
Q#147 - >ZP_02902573|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	736.098	PRK11646	PRK11646	 - 	cl27936
Q#148 - >gi:447059726:ref:WP_001136982.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	410	0	742.028	PRK15403	PRK15403	 - 	cl30558
Q#149 - >gi:498488199:ref:WP_010789887.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	2.02075e-83	266.931	cl33905	Uup superfamily	 - 	 - 
Q#150 - >ZP_00990220|FEATURES|tet34|tetracycline|tet34	specific	236395	1	152	3.53985e-102	289.454	PRK09177	PRK09177	 - 	cl00309
Q#151 - >gi:1031664029:gb:ANG27874.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#152 - >AAF72359|FEATURES|vanS|glycopeptide|vanS	specific	444026	95	443	1.04162e-49	173.585	COG5002	WalK	 - 	cl34860
Q#153 - >AM850911.2.gene1.p01|FEATURES|LEN-21|beta-lactam|LEN	specific	185339	1	284	0	561.011	PRK15442	PRK15442	 - 	cl21491
Q#154 - >gi:693113188:ref:WP_032264335.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	694.25	PRK01766	PRK01766	 - 	cl09326
Q#155 - >gi:857587974:emb:CRL59874.1:|FEATURES|emrB|multidrug|emrB	specific	411083	3	503	0	927.972	NF000391	EmrB	 - 	cl41258
Q#156 - >gi:1031674839:gb:ANG33262.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	605.309	PRK15442	PRK15442	 - 	cl21491
Q#157 - >gi:487592163:ref:WP_001726936.1:|FEATURES|emrA|multidrug|emrA	specific	185090	1	390	0	775.023	PRK15136	PRK15136	 - 	cl46872
Q#158 - >AAD51056|FEATURES|vanR|glycopeptide|vanR	specific	440508	4	222	9.89313e-75	224.835	COG0745	OmpR	 - 	cl34028
Q#159 - >gi:1031667539:gb:ANG29622.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	603.769	PRK15442	PRK15442	 - 	cl21491
