Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#29 - >gi:446014375:ref:WP_000092230.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	737.254	PRK11646	PRK11646	 - 	cl27936
Q#30 - >gi:771586721:ref:WP_045207104.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	9	147	1.35524e-97	276.827	PRK04101	PRK04101	 - 	cl14632
Q#31 - >gi:512735233:ref:WP_016493075.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1040	0	1195.57	pfam00873	ACR_tran	 - 	cl47191
Q#32 - >Q57PL1|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	695.406	PRK01766	PRK01766	 - 	cl09326
Q#33 - >gi:545269171:ref:WP_021559594.1:|FEATURES|mdtL|multidrug|mdtL	specific	182486	1	391	0	631.672	PRK10473	PRK10473	 - 	cl32519
Q#34 - >gi:896516823:ref:WP_049422182.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	specific	293847	38	276	6.01888e-161	446.955	cd16289	L1_POM-1-like_MBL-B3	 - 	cl23716
Q#35 - >ACJ22953|FEATURES|dfrA1|diaminopyrimidine|dfrA1	specific	238127	3	155	7.84095e-57	174.634	cd00209	DHFR	 - 	cl17279
Q#36 - >gi:515613899:ref:WP_017046499.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	433	0	670.496	PRK09465	tolC	 - 	cl30340
Q#37 - >gi:896073592:ref:WP_049116987.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1291.99	PRK10535	PRK10535	 - 	cl32530
Q#38 - >gi:852300918:ref:WP_048334428.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	450	0	791.063	PRK09465	tolC	 - 	cl30340
Q#39 - >gi:445932785:ref:WP_000010640.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	375	1.12242e-108	322.663	COG0845	AcrA	 - 	cl34052
Q#40 - >AE015929.1.gene1106.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	specific	440508	1	210	2.00198e-71	215.976	COG0745	OmpR	 - 	cl34028
Q#41 - >gi:757467305:ref:WP_042746967.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	697.684	COG1132	MdlB	 - 	cl34129
Q#42 - >gi:556468730:ref:WP_023320486.1:|FEATURES|OXY-2|beta-lactam|OXY	specific	441934	22	290	2.75497e-91	271.772	COG2367	PenP	 - 	cl28588
Q#43 - >gi:1031643488:gb:ANG18696.1:|FEATURES|TEM-1|beta-lactam|TEM	specific	185339	3	286	0	606.85	PRK15442	PRK15442	 - 	cl21491
Q#44 - >AB900900.1.gene1.p01|FEATURES|CTX-M-137|beta-lactam|CTX-M	specific	441934	17	291	9.04488e-94	278.32	COG2367	PenP	 - 	cl28588
Q#45 - >gi:323939655:gb:EGB35859.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	9	419	0	734.324	PRK15403	PRK15403	 - 	cl30558
Q#46 - >YP_001871501|FEATURES|rosA|fosmidomycin|rosA	specific	341031	28	397	5.15778e-104	311.798	cd17478	MFS_FsR	 - 	cl28910
Q#47 - >gi:493365861:ref:WP_006322279.1:|FEATURES|acrB|multidrug|acrB	superfamily	185081	1	1048	0	2010.95	cl39118	PRK15127 superfamily	 - 	 - 
Q#48 - >gi:926366449:ref:WP_053696276.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	47	319	2.84424e-76	234.792	COG2367	PenP	 - 	cl28588
Q#49 - >gi:686391871:ref:WP_031906378.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	694.217	COG1132	MdlB	 - 	cl34129
Q#50 - >ZP_04083542|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	1.09729e-111	322.445	PRK00281	PRK00281	 - 	cl00858
Q#51 - >gi:836587689:ref:WP_047744933.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	480360	1	381	0	659.928	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#52 - >ZP_04120479|FEATURES|class_A|beta-lactam|class_A	specific	441934	45	312	1.26379e-90	271.001	COG2367	PenP	 - 	cl28588
Q#53 - >ZP_04613685|FEATURES|class_A|beta-lactam|class_A	specific	441934	22	293	2.94441e-86	259.445	COG2367	PenP	 - 	cl28588
Q#54 - >gi:516511311:ref:WP_017899749.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	445	0	790.678	PRK09465	tolC	 - 	cl30340
Q#55 - >gi:757671114:ref:WP_042903611.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	1	139	1.77216e-83	240.619	PRK04101	PRK04101	 - 	cl14632
Q#56 - >gi:553786257:ref:WP_023117634.1:|FEATURES|mexD|multidrug|mexD	superfamily	481531	1	1038	0	1308.17	cl47191	ACR_tran superfamily	 - 	 - 
Q#57 - >gi:895967513:ref:WP_049046752.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1273.12	PRK10535	PRK10535	 - 	cl32530
Q#58 - >ZP_04616832|FEATURES|bacA|bacitracin|bacA	specific	234712	3	274	6.53864e-118	338.623	PRK00281	PRK00281	 - 	cl00858
Q#59 - >gi:585345742:ref:WP_024227362.1:|FEATURES|macB|MLS|macB	specific	182528	1	648	0	1343.22	PRK10535	PRK10535	 - 	cl32530
Q#60 - >ZP_03345948|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	757.284	PRK11646	PRK11646	 - 	cl27936
Q#61 - >gi:691043443:ref:WP_031993178.1:|FEATURES|mexE|multidrug|mexE	specific	440606	51	375	4.40624e-109	323.434	COG0845	AcrA	 - 	cl34052
Q#62 - >gi:779803590:ref:WP_045330078.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	796.456	PRK09465	tolC	 - 	cl30340
Q#63 - >ZP_04173668|FEATURES|bacA|bacitracin|bacA	specific	234712	1	263	1.15147e-110	319.749	PRK00281	PRK00281	 - 	cl00858
Q#64 - >gi:691048809:ref:WP_031996329.1:|FEATURES|marR|multidrug|marR	specific	441451	22	143	3.79448e-20	80.7845	COG1846	MarR	 - 	cl43541
Q#65 - >JQ1201|FEATURES|cmlA|phenicol|cmlA	specific	273229	10	392	9.61656e-148	424.874	TIGR00710	efflux_Bcr_CflA	 - 	cl28910
Q#66 - >X54606.1.gene1.p01|FEATURES|TEM-2|beta-lactam|TEM	specific	185339	3	286	0	606.08	PRK15442	PRK15442	 - 	cl21491
Q#67 - >gi:486340426:ref:WP_001587343.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	966.877	NF000391	EmrB	 - 	cl41258
Q#68 - >YP_905232|FEATURES|aac(2')-I|aminoglycoside|aac(2')-I	specific	395465	39	131	8.09244e-08	48.668	pfam00583	Acetyltransf_1	N	cl17182
Q#69 - >gi:740657926:ref:WP_038443229.1:|FEATURES|mdtA|multidrug|mdtA	specific	183194	1	413	0	721.961	PRK11556	PRK11556	 - 	cl32702
Q#70 - >gi:928843786:ref:WP_053894943.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	451	0	779.507	PRK09465	tolC	 - 	cl30340
Q#71 - >gi:654551607:ref:WP_028019265.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1314.72	PRK10535	PRK10535	 - 	cl32530
Q#72 - >ZP_03221593|FEATURES|mdtG|multidrug|mdtG	specific	182127	1	402	0	692.817	PRK09874	PRK09874	 - 	cl27912
Q#73 - >gi:526667538:gb:AGR88940.1:|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	specific	340879	26	472	3.9182e-52	180.062	cd17321	MFS_MMR_MDR_like	 - 	cl28910
Q#74 - >gi:768926707:gb:KJJ41727.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	2	142	4.72176e-95	270.279	PRK04101	PRK04101	 - 	cl14632
Q#75 - >gi:446533236:ref:WP_000610582.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	487	0	906.95	PRK09915	PRK09915	 - 	cl42914
Q#76 - >gi:857778812:emb:CRL60247.1:|FEATURES|mdtB|multidrug|mdtB	specific	182501	1	1033	0	1924.5	PRK10503	PRK10503	 - 	cl39112
Q#77 - >gi:487404569:ref:WP_001672905.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	3.43286e-176	483.519	PRK10188	PRK10188	 - 	cl32472
Q#78 - >gi:491328221:ref:WP_005186183.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	specific	236969	1	210	1.38465e-167	459.062	PRK11753	PRK11753	 - 	cl36052
Q#79 - >gi:505420018:ref:WP_015607120.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	16	593	0	617.562	COG1132	MdlB	 - 	cl34129
Q#80 - >gi:959854208:ref:WP_058137685.1:|FEATURES|tetR|tetracycline|tetR	superfamily	182177	2	204	6.1186e-38	130.629	cl32444	PRK09975 superfamily	 - 	 - 
Q#81 - >gi:766625193:ref:WP_044800526.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	27	381	0	609.585	PRK11289	ampC	 - 	cl21491
Q#82 - >gi:446910359:ref:WP_000987615.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1281.21	cl47191	ACR_tran superfamily	 - 	 - 
Q#83 - >gi:554685679:ref:WP_023185566.1:|FEATURES|macA|MLS|macA	specific	183211	4	371	0	665.322	PRK11578	PRK11578	 - 	cl32708
Q#84 - >gi:491275062:ref:WP_005133181.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	429	1.4611e-85	266.255	cl32708	PRK11578 superfamily	 - 	 - 
Q#85 - >gi:912850216:ref:WP_050292666.1:|FEATURES|TolC|multidrug|TolC	specific	236529	1	448	0	804.16	PRK09465	tolC	 - 	cl30340
Q#86 - >gi:1028101947:ref:WP_063857781.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	480360	1	381	0	678.032	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#87 - >gi:1031780141:ref:WP_064127334.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	1.14894e-72	231.311	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#88 - >gi:507044560:ref:WP_016115614.1:|FEATURES|bcrA|bacitracin|bcrA	specific	213235	5	214	6.67984e-105	304.525	cd03268	ABC_BcrA_bacitracin_resist	 - 	cl38936
Q#89 - >gi:534805066:gb:EQP57070.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	9	419	0	730.087	PRK15403	PRK15403	 - 	cl30558
Q#90 - >Q59517|FEATURES|class_A|beta-lactam|class_A	specific	441934	35	290	3.68433e-82	249.045	COG2367	PenP	 - 	cl28588
Q#91 - >YP_001220629|FEATURES|class_A|beta-lactam|class_A	specific	441934	7	281	1.06404e-72	224.392	COG2367	PenP	 - 	cl28588
Q#92 - >gi:829846244:ref:WP_047353554.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	717.609	PRK11646	PRK11646	 - 	cl27936
Q#93 - >gi:146387261:pdb:2HQC:A|FEATURES|acrB|multidrug|acrB	specific	185081	1	1049	0	2175.82	PRK15127	PRK15127	 - 	cl39118
Q#94 - >gi:951251746:ref:WP_057693717.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	5	384	1.0653e-124	365.035	cd17388	MFS_TetA	 - 	cl28910
Q#95 - >AF208529.2.gene1.p2|FEATURES|class_A|beta-lactam|class_A	specific	441934	1	278	7.25279e-79	240.185	COG2367	PenP	 - 	cl28588
Q#96 - >AE016830.1.gene768.p01|FEATURES|EmrB-QacA_family_major_facilitator_transporter|multidrug|EmrB-QacA_family_major_facilitator_transporter	specific	341045	14	407	4.12101e-82	257.877	cd17502	MFS_Azr1_MDR_like	 - 	cl28910
Q#97 - >gi:490445525:ref:WP_004316446.1:|FEATURES|macA|MLS|macA	specific	440606	36	389	7.93186e-83	255.638	COG0845	AcrA	 - 	cl34052
Q#98 - >gi:571626570:gb:ETQ18431.1:|FEATURES|TolC|multidrug|TolC	superfamily	357216	14	441	3.91737e-70	228.025	cl30340	tolC superfamily	 - 	 - 
Q#99 - >gi:583596984:gb:EWE59955.1:|FEATURES|OXA-9|beta-lactam|OXA	superfamily	442014	1	172	6.18161e-34	123.454	cl43695	YbxI superfamily	C	 - 
Q#99 - >gi:583596984:gb:EWE59955.1:|FEATURES|OXA-9|beta-lactam|OXA	superfamily	236936	215	263	4.63537e-28	109.375	cl36035	pspF superfamily	N	 - 
Q#99 - >gi:583596984:gb:EWE59955.1:|FEATURES|OXA-9|beta-lactam|OXA	specific	441577	169	211	9.80601e-19	81.4994	COG1974	LexA	NC	cl34386
Q#100 - >gi:695626268:ref:WP_032608424.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	5	128	3.57641e-76	221.772	cd07244	FosA	 - 	cl14632
Q#101 - >gi:1005528765:ref:WP_061650059.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	specific	440747	1	576	0	698.454	COG1132	MdlB	 - 	cl34129
Q#102 - >gi:983189459:ref:WP_060465283.1:|FEATURES|macA|MLS|macA	superfamily	183211	8	425	4.53792e-88	272.803	cl32708	PRK11578 superfamily	 - 	 - 
Q#103 - >gi:817536927:ref:WP_046586836.1:|FEATURES|lsa|MLS|lsa	superfamily	440254	6	490	2.65088e-86	274.635	cl33905	Uup superfamily	 - 	 - 
Q#104 - >HQ641421.1.gene1.p01|FEATURES|KPC-12|beta-lactam|KPC	specific	441934	5	271	4.08605e-89	266.379	COG2367	PenP	 - 	cl28588
Q#105 - >gi:779958640:ref:WP_045406001.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	630.654	PRK11578	PRK11578	 - 	cl32708
Q#106 - >gi:970301657:ref:WP_058672678.1:|FEATURES|macA|MLS|macA	specific	183211	1	370	0	651.069	PRK11578	PRK11578	 - 	cl32708
Q#107 - >gi:1044264460:emb:SCA03766.1:|FEATURES|mdtH|multidrug|mdtH	specific	183255	1	400	0	728.779	PRK11646	PRK11646	 - 	cl27936
Q#108 - >gi:447111690:ref:WP_001188946.1:|FEATURES|mdtM|multidrug|mdtM	specific	237958	1	413	0	703.508	PRK15403	PRK15403	 - 	cl30558
Q#109 - >AY036620.1.gene1.p01|FEATURES|SHV-34|beta-lactam|SHV	specific	185339	1	284	0	557.93	PRK15442	PRK15442	 - 	cl21491
Q#110 - >AY263404.1.gene1.p1|FEATURES|SHV-48|beta-lactam|SHV	specific	185339	1	284	0	563.708	PRK15442	PRK15442	 - 	cl21491
Q#111 - >NP_955645|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	specific	398368	10	256	3.42038e-129	366.548	pfam04655	APH_6_hur	 - 	cl21453
Q#112 - >gi:959843965:ref:WP_058131232.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	523.108	PRK13753	PRK13753	 - 	cl00219
Q#113 - >gi:486309014:ref:WP_001577542.1:|FEATURES|mdtP|multidrug|mdtP	specific	182142	1	488	0	905.024	PRK09915	PRK09915	 - 	cl42914
Q#114 - >gi:917378394:ref:WP_051985106.1:|FEATURES|fosB|fosfomycin|fosB	specific	179740	19	153	3.34976e-96	273.361	PRK04101	PRK04101	 - 	cl14632
Q#115 - >gi:503044395:ref:WP_013279371.1:|FEATURES|tetA|tetracycline|tetA	specific	340946	38	420	0	554.938	cd17388	MFS_TetA	 - 	cl28910
Q#116 - >CAO91622|FEATURES|PBP-2X|beta-lactam|PBP-2X	specific	468442	5	750	0	1362.39	NF038271	strep_PBP2X	 - 	cl45723
Q#117 - >gi:851904449:ref:WP_048213009.1:|FEATURES|emrB|multidrug|emrB	specific	411083	4	502	0	992.686	NF000391	EmrB	 - 	cl41258
Q#118 - >gi:585287947:ref:WP_024176402.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	633.468	PRK11289	ampC	 - 	cl21491
Q#119 - >gi:545300138:ref:WP_021579975.1:|FEATURES|mdtN|multidrug|mdtN	specific	182488	1	343	0	529.984	PRK10476	PRK10476	 - 	cl46872
Q#120 - >gi:974662324:ref:WP_059247051.1:|FEATURES|sul1|sulfonamide|sul1	specific	184303	2	279	0	520.797	PRK13753	PRK13753	 - 	cl00219
Q#121 - >gi:506439788:ref:WP_015959505.1:|FEATURES|sdiA|unclassified|sdiA	specific	182292	1	240	0	503.164	PRK10188	PRK10188	 - 	cl32472
Q#122 - >gi:504542119:ref:WP_014729221.1:|FEATURES|macB|MLS|macB	specific	182528	1	647	0	1286.98	PRK10535	PRK10535	 - 	cl32530
Q#123 - >NC_008702.1.4606267.p01|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	superfamily	441147	42	405	1.04512e-08	56.5847	cl34299	TolC superfamily	 - 	 - 
Q#124 - >gi:488177927:ref:WP_002249135.1:|FEATURES|macA|MLS|macA	specific	440606	37	371	8.90356e-81	250.631	COG0845	AcrA	 - 	cl34052
Q#125 - >NP_940746|FEATURES|ermX|MLS|ermX	specific	439801	4	253	6.69947e-74	227.316	COG0030	RsmA	 - 	cl42997
Q#126 - >gi:556337683:ref:WP_023297316.1:|FEATURES|macB|MLS|macB	specific	182528	1	646	0	1291.61	PRK10535	PRK10535	 - 	cl32530
Q#127 - >HQ833652.1.gene1.p01|FEATURES|CTX-M-14|beta-lactam|CTX-M	specific	441934	17	291	8.19959e-94	278.32	COG2367	PenP	 - 	cl28588
Q#128 - >ABU97164|FEATURES|CMY-2|beta-lactam|CMX	specific	236894	1	381	0	633.082	PRK11289	ampC	 - 	cl21491
Q#129 - >gi:1006176510:ref:WP_061739475.1:|FEATURES|norA|multidrug|norA	specific	340883	8	375	1.58286e-70	225.918	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#130 - >HQ713678.1.gene5.p01|FEATURES|PER-7|beta-lactam|PER	specific	441934	13	284	7.8182e-71	220.54	COG2367	PenP	 - 	cl28588
Q#131 - >YP_002738300|FEATURES|tetM|tetracycline|tetM	specific	206731	5	241	5.19957e-136	397.377	cd04168	TetM_like	 - 	cl38936
Q#131 - >YP_002738300|FEATURES|tetM|tetracycline|tetM	superfamily	481252	1	610	8.89944e-121	374.288	cl46912	PRK13351 superfamily	 - 	 - 
Q#132 - >gi:545161813:ref:WP_021516674.1:|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1158.46	PRK11427	PRK11427	 - 	cl42009
Q#133 - >gi:487511179:ref:WP_001706772.1:|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	698.102	PRK01766	PRK01766	 - 	cl09326
Q#134 - >NP_752514|FEATURES|acrB|multidrug|acrB	specific	185081	1	1049	0	2173.51	PRK15127	PRK15127	 - 	cl39118
Q#135 - >gi:447046959:ref:WP_001124215.1:|FEATURES|macA|MLS|macA	superfamily	183211	34	429	6.87553e-86	267.41	cl32708	PRK11578 superfamily	 - 	 - 
Q#136 - >gi:446910358:ref:WP_000987614.1:|FEATURES|adeB|multidrug|adeB	superfamily	481531	2	1009	0	1280.06	cl47191	ACR_tran superfamily	 - 	 - 
Q#137 - >gi:929544294:ref:WP_054083186.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1038	0	1185.94	pfam00873	ACR_tran	 - 	cl47191
Q#138 - >gi:486338738:ref:WP_001586577.1:|FEATURES|class_C|beta-lactam|class_C	specific	236894	1	377	0	627.69	PRK11289	ampC	 - 	cl21491
Q#139 - >gi:388604941:gb:EIM34166.1:|FEATURES|fosA|fosfomycin|fosA	specific	319908	41	164	1.90447e-76	224.084	cd07244	FosA	 - 	cl14632
Q#140 - >YP_001089504|FEATURES|bacA|bacitracin|bacA	specific	234712	5	279	6.4942e-96	283.155	PRK00281	PRK00281	 - 	cl00858
Q#141 - >gi:935281514:ref:WP_054379504.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	3.13663e-85	262.957	COG0845	AcrA	 - 	cl34052
Q#142 - >gi:488959736:ref:WP_002870773.1:|FEATURES|cmeA|multidrug|cmeA	specific	273776	36	364	1.12808e-118	346.224	TIGR01730	RND_mfp	 - 	cl46872
Q#143 - >gi:1044863493:ref:WP_065422007.1:|FEATURES|class_C|beta-lactam|class_C	superfamily	480360	2	380	0	677.262	cl46020	ampC_Kaer superfamily	 - 	 - 
Q#144 - >gi:730348522:ref:WP_033994124.1:|FEATURES|mexE|multidrug|mexE	specific	440606	44	377	1.32163e-86	266.424	COG0845	AcrA	 - 	cl34052
Q#145 - >B7LVU5|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	specific	439801	1	268	2.82855e-141	397.574	COG0030	RsmA	 - 	cl42997
Q#146 - >HM488986.1.gene1.p1|FEATURES|OXA-165|beta-lactam|OXA	specific	442014	1	273	1.38018e-107	312.202	COG2602	YbxI	 - 	cl43695
Q#147 - >AM283490.1.gene4.p01|FEATURES|aac(6')-31|aminoglycoside|aac(6')-31	specific	275224	1	184	3.50558e-148	408.118	TIGR04431	N6_acetyl_AAC6	 - 	cl29112
Q#148 - >CAL37101|FEATURES|mphC|MLS|mphC	specific	270701	8	283	3.71115e-150	421.653	cd05152	MPH2'	 - 	cl21453
Q#149 - >KF986255.1.gene1.p01|FEATURES|OXA-374|beta-lactam|OXA	specific	442014	4	274	1.29422e-111	322.602	COG2602	YbxI	 - 	cl43695
Q#150 - >YP_001570595|FEATURES|mdtK|multidrug|mdtK	specific	234981	1	457	0	699.258	PRK01766	PRK01766	 - 	cl09326
Q#151 - >gi:447197906:ref:WP_001275162.1:|FEATURES|mdtO|multidrug|mdtO	specific	183131	1	683	0	1155	PRK11427	PRK11427	 - 	cl42009
Q#152 - >gi:759528585:ref:WP_043248665.1:|FEATURES|mexB|multidrug|mexB	specific	273335	1	1045	0	1870.18	TIGR00915	2A0602	 - 	cl47191
Q#153 - >gi:489191328:ref:WP_003100686.1:|FEATURES|tetR|tetracycline|tetR	specific	440920	9	167	3.66025e-20	83.024	COG1309	AcrR	 - 	cl43380
Q#154 - >gi:485791732:ref:WP_001413583.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1485.23	PRK08125	PRK08125	 - 	cl35644
Q#155 - >gi:486385683:ref:WP_001600222.1:|FEATURES|arnA|polymyxin|arnA	specific	236156	1	660	0	1495.25	PRK08125	PRK08125	 - 	cl35644
Q#156 - >gi:742414057:ref:WP_038893172.1:|FEATURES|class_A|beta-lactam|class_A	specific	441934	18	290	9.01652e-90	268.305	COG2367	PenP	 - 	cl28588
Q#157 - >gi:553764341:ref:WP_023096686.1:|FEATURES|mexF|multidrug|mexF	specific	395701	3	1040	0	1256.82	pfam00873	ACR_tran	 - 	cl47191
